"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
2.528091239E2,4.245689139E-3,-1.653158665E-2,1.245012321E-2
2.528190889E2,1.018427219E-2,-1.500704791E-3,9.274836630E-3
2.528290539E2,1.101282984E-2,-2.425386105E-3,8.448877372E-3
2.528390199E2,7.480680477E-3,5.118283443E-3,9.330383502E-3
2.528489849E2,-5.725622759E-4,1.466794126E-2,6.228965241E-3
2.528589499E2,-3.677275497E-3,2.954542264E-2,4.232925829E-3
2.528689149E2,-7.361758500E-3,2.628438175E-2,-1.863235375E-4
2.528788799E2,-1.033038460E-2,3.155265003E-2,-6.049538963E-3
2.528888459E2,-1.693289354E-2,2.976007387E-2,-1.418070216E-2
2.528988109E2,-2.074440941E-2,4.245137051E-2,-2.593483031E-2
2.529087759E2,-2.141257189E-2,3.663181141E-2,-2.977037057E-2
2.529187409E2,-1.586600579E-2,3.472978249E-2,-3.738221899E-2
2.529287059E2,-1.688747481E-2,3.034689650E-2,-3.661999479E-2
2.529386719E2,-1.147806179E-2,3.453338519E-2,-3.346148506E-2
2.529486369E2,-7.334558293E-3,2.388163656E-2,-2.882748283E-2
2.529586019E2,-1.237325929E-2,2.731445059E-2,-2.029231749E-2
2.529685669E2,-1.886965334E-2,2.161196247E-2,-1.512762066E-2
2.529785319E2,-1.542112604E-2,2.427618951E-2,-1.301813126E-2
2.529884979E2,-1.020531263E-2,1.365312096E-2,-6.064537447E-3
2.529984629E2,-8.859084919E-3,2.457724884E-3,-3.272893955E-4
2.530084279E2,-1.388345286E-2,4.832874984E-4,-3.317639465E-3
2.530183929E2,-5.650557112E-3,1.363717392E-2,-2.156501403E-3
2.530283579E2,-9.436953813E-3,1.431806572E-2,-2.509946004E-3
2.530383239E2,-1.329321135E-2,2.891431935E-2,1.909569837E-3
2.530482889E2,-1.863092370E-2,3.670133650E-2,-8.318020031E-3
2.530582539E2,-1.084464043E-2,4.872657359E-2,-9.428557940E-3
2.530682189E2,-8.181576617E-3,3.636908531E-2,-1.088965219E-2
2.530781839E2,-4.975928925E-3,2.679608762E-2,-9.836904705E-3
2.530881499E2,-2.122703474E-3,3.196003288E-2,-1.124567538E-2
2.530981149E2,-4.964029882E-3,5.120776594E-2,-4.015725572E-3
2.531080799E2,-1.568601280E-2,5.630459264E-2,-1.660190756E-3
2.531180449E2,-2.689552493E-2,6.099894270E-2,2.503927797E-3
2.531280099E2,-2.740503661E-2,6.032150984E-2,-1.269974746E-5
2.531379759E2,-1.598753221E-2,4.958071560E-2,-1.928577782E-3
2.531479409E2,-5.496214144E-3,2.540527284E-2,-2.606604248E-3
2.531579059E2,3.034156747E-3,8.581552655E-3,-1.300856471E-3
2.531678709E2,3.237295430E-3,8.426886052E-3,-2.101150807E-3
2.531778359E2,-8.546926081E-3,2.780431323E-2,3.751412034E-3
2.531878019E2,-2.228708193E-2,3.453208879E-2,1.811400754E-3
2.531977669E2,-3.503909707E-2,5.146393180E-2,-4.906422924E-3
2.532077319E2,-3.131507710E-2,5.728472024E-2,-1.451325789E-2
2.532176969E2,-2.419271693E-2,5.430890620E-2,-2.404604293E-2
2.532276619E2,-1.600359567E-2,3.955905139E-2,-3.413547203E-2
2.532376279E2,-5.650557112E-3,3.159007430E-2,-3.603350744E-2
2.532475929E2,2.079859842E-4,2.707748860E-2,-3.239000589E-2
2.532575579E2,-1.132296864E-2,3.508508205E-2,-2.246866748E-2
2.532675229E2,-1.520816982E-2,4.201561585E-2,-1.382062864E-2
2.532774879E2,-2.359659597E-2,4.476852342E-2,-3.024706384E-3
2.532874539E2,-2.503627539E-2,4.578104243E-2,1.680243295E-3
2.532974189E2,-1.663533226E-2,2.313644812E-2,5.591361783E-3
2.533073839E2,2.275362494E-4,6.252541207E-3,1.134059392E-2
2.533173489E2,1.720359176E-2,-1.489908248E-2,1.259254571E-2
2.533273149E2,2.339521050E-2,-2.105556056E-2,1.614873484E-2
2.533372799E2,1.488640998E-2,-5.168206058E-3,1.716872677E-2
2.533472449E2,3.644565120E-3,2.443878353E-2,1.679678634E-2
2.533572099E2,-1.644978486E-2,3.674392030E-2,1.129655913E-2
2.533671749E2,-2.337167971E-2,4.411830753E-2,1.052303240E-2
2.533771409E2,-8.832416497E-3,2.991859801E-2,5.875549279E-3
2.533871059E2,1.299508102E-2,4.585057497E-3,9.353152709E-4
2.533970709E2,3.294801712E-2,-2.137623541E-2,7.119974121E-3
2.534070359E2,3.650662675E-2,-2.882094681E-2,8.080661297E-3
2.534170009E2,2.234660275E-2,-1.092397142E-2,1.360032894E-2
2.534269669E2,5.685466342E-3,1.943431422E-2,1.285613701E-2
2.534369319E2,-1.635378972E-2,2.860224806E-2,1.172855496E-2
2.534468969E2,-2.022092789E-2,2.484611794E-2,1.149102021E-2
2.534568619E2,-5.830271170E-3,4.480661824E-3,2.705784747E-3
2.534668269E2,1.007831562E-2,-2.296258509E-2,6.832452491E-4
2.534767929E2,1.182801276E-2,-4.431421310E-2,-1.920527313E-3
2.534867579E2,7.896278985E-3,-4.159902781E-2,-2.599539701E-3
2.534967229E2,-6.793185603E-3,-1.700713113E-2,-6.865923759E-3
2.535066879E2,-1.828874461E-2,5.033204332E-3,-1.559597719E-2
2.535166529E2,-1.915347204E-2,1.679485664E-3,-2.828514017E-2
2.535266189E2,-1.180471014E-2,-1.132327132E-3,-3.220151365E-2
2.535365839E2,-4.863980226E-3,-2.100749873E-2,-3.544284776E-2
2.535465489E2,7.114954758E-3,-2.357429825E-2,-2.698910236E-2
2.535565139E2,6.392971613E-3,-3.168016300E-2,-1.766617410E-2
2.535664789E2,7.238755934E-3,-2.725926973E-2,-6.826649420E-3
2.535764449E2,2.824689727E-5,-2.445096523E-2,-1.353853382E-3
2.535864099E2,3.911656793E-3,-1.556316577E-2,4.818162881E-3
2.535963749E2,6.892000325E-3,-3.554486483E-2,4.064754583E-3
2.536063399E2,1.489015110E-2,-3.406295553E-2,8.491434157E-3
2.536163045E2,1.924122311E-2,-3.915225714E-2,1.005710661E-2
2.536262705E2,1.436331589E-2,-3.218647465E-2,1.039056759E-2
2.536362355E2,3.611602588E-3,-2.816217206E-2,1.119537558E-2
2.536462005E2,-6.904436159E-4,-1.853912137E-2,4.737149458E-3
2.536561655E2,-5.100638140E-3,-1.673243195E-2,1.903013559E-3
2.536661305E2,-4.474541056E-4,-1.383607462E-2,-6.699679070E-4
2.536760965E2,2.046862617E-3,-2.715587430E-2,-4.515306093E-3
2.536860615E2,1.307887491E-2,-2.369653806E-2,-2.023804933E-3
2.536960265E2,1.370072272E-2,-2.265097946E-2,2.757368144E-3
2.537059915E2,1.286688726E-2,-1.529959030E-2,4.378966987E-3
2.537159565E2,1.156087313E-2,-1.234854199E-2,6.765692029E-3
2.537259225E2,6.621640641E-3,-6.585618947E-3,5.457651569E-4
2.537358875E2,-2.847228665E-3,1.148466952E-3,-4.813313950E-3
2.537458525E2,-4.885386443E-4,5.748639815E-3,-3.001970472E-3
2.537558175E2,7.911603898E-3,-1.477394626E-2,-4.992417060E-3
2.537657825E2,2.432250045E-2,-2.437086403E-2,-5.980249960E-3
2.537757485E2,2.563011274E-2,-1.281034760E-2,-4.354923032E-3
2.537857135E2,8.554878645E-3,1.120959315E-2,-1.085000113E-3
2.537956785E2,-7.775892038E-3,3.343393654E-2,1.768069714E-2
2.538056435E2,-2.177758142E-2,3.304177895E-2,2.667576447E-2
2.538156085E2,-2.292327397E-2,1.480471902E-2,2.520889603E-2
2.538255745E2,5.560104735E-3,-1.586007699E-2,1.571912505E-2
2.538355395E2,3.936094418E-2,-4.494525492E-2,5.806307308E-3
2.538455045E2,5.236008763E-2,-4.851523787E-2,1.613530330E-2
2.538554695E2,3.375710919E-2,-2.525625378E-2,2.047625557E-2
2.538654345E2,1.877026400E-3,2.112452686E-2,3.600079566E-2
2.538754005E2,-2.336441353E-2,4.698488489E-2,4.171034694E-2
2.538853655E2,-3.355917707E-2,3.946399689E-2,2.866272256E-2
2.538953305E2,-1.729658432E-2,1.574242115E-2,4.212306812E-4
2.539052955E2,1.814647205E-2,-7.869208232E-3,-2.136115916E-2
2.539152615E2,4.152449965E-2,-1.697482169E-2,-1.950733364E-2
2.539252265E2,3.544742987E-2,-1.304346323E-2,-2.806384582E-3
2.539351915E2,1.084195357E-2,1.349733304E-2,2.270057425E-2
2.539451565E2,-1.942252368E-2,4.028849304E-2,3.654618561E-2
2.539551215E2,-3.178305179E-2,4.841513187E-2,1.366670150E-2
2.539650875E2,-2.378818206E-2,4.534204304E-2,-1.108204201E-2
2.539750525E2,-3.916474525E-3,1.631119102E-2,-3.213433176E-2
2.539850175E2,1.506727561E-2,-1.738052350E-3,-3.493678570E-2
2.539949825E2,1.959384978E-2,-5.482989363E-3,-2.002841234E-2
2.540049475E2,1.976725180E-3,6.728431210E-3,4.073570482E-3
2.540149135E2,-1.650934108E-2,2.120297775E-2,1.689562574E-2
2.540248785E2,-1.982962526E-2,3.511865437E-2,2.570454963E-3
2.540348435E2,-1.355761383E-2,4.032912850E-2,-1.706636325E-2
2.540448085E2,-7.261574734E-3,9.008959867E-3,-3.364585713E-2
2.540547735E2,1.265141368E-2,-7.045108359E-3,-3.818628192E-2
2.540647395E2,2.023097500E-2,-2.419820055E-2,-3.012970090E-2
2.540747045E2,1.811003499E-2,-1.192661934E-2,-1.151580270E-2
2.540846695E2,2.299560467E-3,-1.128924638E-2,4.213252105E-4
2.540946345E2,-1.863048971E-2,5.300914869E-3,3.597677220E-3
2.541045995E2,-2.750851214E-2,1.125130896E-2,-4.305953160E-3
2.541145655E2,-1.870303601E-2,1.350034866E-2,-1.684278250E-2
2.541245305E2,-4.047018476E-3,-1.297066454E-3,-2.598684654E-2
2.541344955E2,8.065037429E-3,-1.555323415E-2,-3.496303037E-2
2.541444605E2,1.589631848E-2,-6.957848091E-3,-3.829609603E-2
2.541544255E2,9.727371857E-3,1.547928434E-2,-3.120383434E-2
2.541643915E2,-1.478990819E-2,2.446204610E-2,-2.310124226E-2
2.541743565E2,-3.065622412E-2,3.836295009E-2,-1.680313237E-2
2.541843215E2,-2.874382958E-2,3.642130643E-2,-2.035922930E-2
2.541942865E2,-1.661819220E-2,2.675749362E-2,-2.549513429E-2
2.542042515E2,-2.265363932E-3,1.385536045E-3,-2.613065764E-2
2.542142175E2,1.083632279E-2,-3.384718206E-3,-2.313033864E-2
2.542241825E2,8.897385560E-3,-4.398409743E-3,-2.324521728E-2
2.542341475E2,5.139398854E-3,4.546348937E-3,-2.155038156E-2
2.542441125E2,-3.583881538E-3,-1.073340885E-3,-1.707022451E-2
2.542540785E2,-1.239734609E-2,6.330779754E-3,-1.368854288E-2
2.542640435E2,-1.741976477E-2,-2.104566898E-3,-1.915674657E-2
2.542740085E2,-1.205589343E-2,1.719035208E-4,-1.884861849E-2
2.542839735E2,-4.580340348E-3,-1.415143814E-2,-1.633484848E-2
2.542939385E2,2.205127850E-3,-1.765722409E-2,-1.546745468E-2
2.543039045E2,3.957438748E-3,-2.883900702E-2,-1.132559776E-2
2.543138695E2,4.424024373E-3,-2.172117680E-2,-4.429076333E-3
2.543238345E2,-2.923672553E-3,-3.054524958E-2,-6.868068129E-3
2.543337995E2,-1.218667906E-2,-1.671385393E-2,-7.070201915E-3
2.543437645E2,-8.797395043E-3,-2.079981565E-2,-1.157310139E-2
2.543537305E2,-3.163744230E-3,-1.208622009E-2,-7.069696207E-3
2.543636955E2,5.468032788E-3,-2.219631523E-2,-3.322641831E-3
2.543736605E2,1.311476715E-2,-1.908414438E-2,5.645819008E-3
2.543836255E2,1.746200211E-2,-1.693514735E-2,7.158590481E-3
2.543935905E2,1.241078414E-2,6.622215733E-4,8.291498758E-3
2.544035565E2,2.286620671E-3,7.287077606E-4,3.489457536E-3
2.544135215E2,-6.075971294E-3,1.503600739E-2,-2.792939078E-3
2.544234865E2,-5.858778022E-3,1.521003898E-2,-3.582326695E-3
2.544334515E2,-2.205187688E-3,2.274971455E-2,-3.611887805E-3
2.544434165E2,3.086356912E-3,1.027990412E-2,-7.602655096E-4
2.544533825E2,6.413177587E-3,1.138071530E-3,-1.503021223E-3
2.544633475E2,3.033709014E-3,-1.126519963E-2,-8.996635675E-3
2.544733125E2,-7.474470185E-4,-2.472773660E-3,-1.203050837E-2
2.544832775E2,-4.369491246E-3,-7.930515334E-3,-1.439217106E-2
2.544932425E2,-8.838541806E-3,-6.622370332E-3,-1.593866944E-2
2.545032085E2,-5.123770330E-3,-9.767469019E-3,-1.855776086E-2
2.545131735E2,-9.029264911E-4,-1.146709826E-2,-1.874258369E-2
2.545231385E2,2.874912927E-3,-1.203555707E-2,-1.139707956E-2
2.545331035E2,-2.568588359E-3,-4.691889975E-3,-1.152997185E-2
2.545430695E2,-9.013934061E-3,-2.969242632E-4,-8.192962967E-3
2.545530345E2,-9.208345786E-3,7.138621993E-3,-4.633648321E-3
2.545629995E2,-4.023110494E-3,5.984077230E-3,-8.176171221E-3
2.545729645E2,4.606596660E-3,-4.552186467E-3,-6.343117915E-3
2.545829295E2,1.037338097E-2,-1.278320141E-2,-6.760912016E-3
2.545928955E2,7.922739722E-3,-2.157642692E-2,-2.282273956E-3
2.546028605E2,1.116390619E-2,-2.555045485E-2,6.453477312E-3
2.546128259E2,3.402655479E-3,-3.190821782E-2,1.166421827E-2
2.546227909E2,6.136968732E-4,-3.617369011E-2,1.233898662E-2
2.546327559E2,-4.962696228E-3,-2.756981552E-2,7.873132825E-3
2.546427219E2,2.547854674E-4,-1.789415255E-2,2.860514447E-3
2.546526869E2,1.374378335E-3,-1.605763659E-2,2.868770156E-3
2.546626519E2,-2.234361600E-3,-5.051949527E-3,-5.153032485E-3
2.546726169E2,1.286071027E-3,2.422211692E-3,-8.296627551E-3
2.546825819E2,3.222842468E-3,1.513148658E-3,-6.226526108E-3
2.546925479E2,3.718723310E-3,-8.761060424E-3,-1.897025038E-3
2.547025129E2,-1.006727107E-4,-1.647632942E-2,-8.651426178E-4
2.547124779E2,-4.359333776E-3,-1.093322597E-2,-2.510176855E-4
2.547224429E2,-5.029977765E-3,-7.534968667E-3,-3.335237503E-3
2.547324079E2,-1.334383432E-2,-2.702929080E-3,-1.136360317E-2
2.547423739E2,-1.325906068E-2,7.392506115E-3,-2.032517828E-2
2.547523389E2,-1.702956483E-2,5.850003101E-3,-2.738202363E-2
2.547623039E2,-1.425676607E-2,4.515036941E-3,-2.805043757E-2
2.547722689E2,-1.149373595E-2,5.530519411E-4,-2.810130455E-2
2.547822349E2,-1.533256192E-2,-1.335788518E-3,-2.739527449E-2
2.547921999E2,-1.875765435E-2,1.310594380E-3,-2.336777560E-2
2.548021649E2,-2.020291612E-2,6.755378097E-3,-2.582873590E-2
2.548121299E2,-1.947560720E-2,1.332220063E-2,-2.655631118E-2
2.548220949E2,-1.755600050E-2,1.796435751E-2,-2.360526286E-2
2.548320609E2,-1.111168228E-2,1.874200068E-2,-1.671459898E-2
2.548420259E2,6.446968182E-4,1.866464317E-2,-4.747392610E-3
2.548519909E2,4.634644371E-3,1.721612178E-3,6.382223684E-3
2.548619559E2,7.483029738E-3,-4.905769136E-3,1.549781393E-2
2.548719209E2,1.447222941E-2,-5.565966945E-3,2.047952078E-2
2.548818869E2,1.777376048E-2,8.580740541E-4,2.472525276E-2
2.548918519E2,1.318247244E-2,-8.072303608E-3,2.404747717E-2
2.549018169E2,8.525207639E-3,-6.760023534E-4,2.300498821E-2
2.549117819E2,4.065478221E-3,-1.160164829E-3,1.107961778E-2
2.549217469E2,3.338607494E-3,5.410290323E-3,5.545468070E-3
2.549317129E2,-2.321674954E-3,-3.781876527E-3,-3.835250158E-3
2.549416779E2,8.349203854E-4,4.594855011E-3,-1.205686200E-2
2.549516429E2,-2.063397784E-3,5.068098195E-3,-1.888920180E-2
2.549616079E2,-6.482888479E-3,2.120950632E-2,-2.506805025E-2
2.549715739E2,-1.443641912E-2,1.582326181E-2,-2.710030973E-2
2.549815389E2,-1.472876314E-2,3.156936541E-2,-2.615555935E-2
2.549915039E2,-1.669470780E-2,2.283952385E-2,-2.307028696E-2
2.550014689E2,-9.620130062E-3,2.778670564E-2,-1.642880403E-2
2.550114339E2,-1.089365408E-2,7.868125103E-3,-1.092830952E-2
2.550213999E2,-8.837413974E-3,7.662816904E-3,-4.711064976E-3
2.550313649E2,-9.060854092E-3,-1.928558107E-3,-5.981659051E-3
2.550413299E2,-8.694317192E-3,1.003029197E-2,-3.291637637E-3
2.550512949E2,-8.965427056E-3,1.690601930E-3,-4.315090366E-3
2.550612599E2,-6.645366549E-3,5.324028432E-3,-4.771252163E-3
2.550712259E2,-5.171573255E-3,-6.630635355E-3,-1.075404324E-2
2.550811909E2,-1.421504421E-3,-1.748361625E-3,-1.115951315E-2
2.550911559E2,-6.851403741E-4,-6.858701352E-3,-2.018230222E-2
2.551011209E2,-2.399779623E-3,6.988782436E-3,-1.781083643E-2
2.551110859E2,-4.663466942E-3,-3.674514126E-3,-1.366429497E-2
2.551210519E2,-1.959619578E-3,6.048484705E-3,-6.561391056E-3
2.551310169E2,3.572831396E-3,-1.637399942E-2,4.560385132E-4
2.551409819E2,1.468971372E-2,-2.200794220E-2,5.161477253E-3
2.551509469E2,1.579519175E-2,-3.269227594E-2,5.731659941E-3
2.551609119E2,1.247292385E-2,-2.143111452E-2,7.520190440E-3
2.551708779E2,7.224365603E-3,-1.887474582E-2,4.640514497E-3
2.551808429E2,-1.822974649E-3,7.607648149E-4,4.291738383E-3
2.551908079E2,-5.782029592E-3,6.999752484E-3,2.063471358E-3
2.552007729E2,-6.314758211E-3,1.198956650E-2,3.084719647E-3
2.552107389E2,-6.169083063E-3,5.869355984E-3,3.506031586E-3
2.552207039E2,-2.721247729E-3,-5.442040041E-3,-3.084894561E-4
2.552306689E2,-5.384941585E-3,-1.228236966E-2,-9.650059044E-3
2.552406339E2,5.752129364E-4,-8.329706267E-3,-1.542512514E-2
2.552505989E2,1.957926201E-3,-8.361663669E-3,-1.949789748E-2
2.552605649E2,-1.758611295E-3,-4.740982782E-3,-1.831286773E-2
2.552705299E2,-2.148231724E-3,-1.048968267E-2,-1.498018857E-2
2.552804949E2,3.818070400E-4,-1.635800675E-2,-6.370390300E-3
2.552904599E2,5.067092716E-4,-1.912450045E-2,-1.692281337E-3
2.553004249E2,5.436390638E-3,-2.484512329E-2,7.669717539E-3
2.553103909E2,7.782368921E-3,-2.428372949E-2,8.344296366E-3
2.553203559E2,7.245330140E-3,-2.520477399E-2,9.132350795E-3
2.553303209E2,4.458332434E-3,-2.257943153E-2,4.022011068E-3
2.553402859E2,1.777643804E-3,-2.645648643E-2,3.674900625E-3
2.553502509E2,-1.522012753E-3,-2.902084403E-2,2.390191657E-3
2.553602169E2,-6.322747562E-3,-3.262344003E-2,4.648528062E-3
2.553701819E2,-6.713433191E-3,-2.825878561E-2,1.673244406E-3
2.553801469E2,-1.157528907E-2,-2.521563321E-2,6.752038607E-4
2.553901119E2,-3.892069682E-3,-1.866239123E-2,-3.956033383E-3
2.554000779E2,-7.171474863E-3,-1.360934507E-2,-5.186827853E-3
2.554100429E2,-3.161553526E-3,-9.120587260E-3,-4.477628041E-3
2.554200079E2,-5.142473150E-3,-7.532214746E-3,-7.437212393E-3
2.554299729E2,-1.750671072E-3,2.945493907E-4,-6.749317981E-3
2.554399379E2,-1.990561374E-3,4.268188961E-3,-4.282418638E-3
2.554499039E2,-9.609834524E-4,9.833395481E-3,-1.182498876E-3
2.554598689E2,-2.769849263E-3,4.622742534E-3,3.801958170E-3
2.554698339E2,-3.360538278E-3,8.606564254E-3,6.673644762E-3
2.554797989E2,-2.403639723E-3,-1.121042296E-4,1.036473736E-2
2.554897639E2,6.398207042E-4,1.062616706E-3,1.188380364E-2
2.554997299E2,3.752413439E-3,-1.964657009E-2,1.330069266E-2
2.555096949E2,9.056098759E-3,-1.601108722E-2,1.163967885E-2
2.555196599E2,4.654667340E-3,-1.579216309E-2,3.038519062E-3
2.555296249E2,2.535277163E-4,1.488289796E-3,1.420648419E-3
2.555395909E2,-1.373393741E-2,3.683572635E-3,1.456795726E-4
2.555495559E2,-1.569695398E-2,2.002339624E-2,-7.549524307E-3
2.555595209E2,-1.462239306E-2,2.094166726E-2,-1.277512964E-2
2.555694859E2,-6.731979549E-3,3.601569310E-2,-1.498075947E-2
2.555794509E2,-4.223111551E-3,2.033831179E-2,-1.532225031E-2
2.555894169E2,-3.190604039E-3,2.628248557E-2,-1.290037204E-2
2.555993819E2,-2.474298701E-3,1.915327832E-2,-1.356319617E-2
2.556093469E2,-2.438612515E-3,3.063469939E-2,-6.136971526E-3
2.556193117E2,9.239908541E-4,1.517360378E-2,6.916321814E-3
2.556292767E2,-1.339695998E-3,1.210084837E-2,1.584456861E-2
2.556392427E2,-2.782632597E-3,3.804086708E-3,2.214234881E-2
2.556492077E2,2.047010232E-3,7.880587131E-3,2.681193501E-2
2.556591727E2,1.868056832E-3,-6.175082177E-3,2.337630652E-2
2.556691377E2,-4.965639091E-4,-3.518136218E-4,2.348336577E-2
2.556791027E2,-3.102030605E-3,-6.658332422E-3,1.572363451E-2
2.556890687E2,3.047474660E-3,9.148859419E-3,6.482467521E-3
2.556990337E2,-1.028805971E-3,5.215197802E-3,2.896617400E-3
2.557089987E2,2.824521856E-3,1.425316837E-2,-1.647800673E-3
2.557189637E2,2.674692776E-3,1.434409153E-2,-2.242301824E-3
2.557289297E2,4.427585285E-3,2.549741045E-2,7.907722611E-4
2.557388947E2,5.793424323E-3,1.365258358E-2,9.264609776E-3
2.557488597E2,8.005179465E-3,1.580468379E-2,1.366841234E-2
2.557588247E2,6.178577896E-3,6.076891907E-3,1.441464201E-2
2.557687897E2,6.056072656E-3,1.500034519E-2,1.422529202E-2
2.557787557E2,4.530529026E-3,1.068796497E-2,1.305273920E-2
2.557887207E2,4.412018228E-3,1.471439842E-2,1.268442348E-2
2.557986857E2,2.832085360E-3,1.165642869E-2,1.143755764E-2
2.558086507E2,5.545500899E-4,1.013017166E-2,1.112969685E-2
2.558186157E2,-2.903007262E-4,-1.900810283E-3,6.438462995E-3
2.558285817E2,2.341435058E-3,3.789300099E-3,4.727157066E-4
2.558385467E2,-2.005557530E-3,6.240930408E-3,-8.504037745E-3
2.558485117E2,-2.017808147E-3,1.649676263E-2,-1.381997298E-2
2.558584767E2,-4.253836349E-3,1.180586033E-2,-1.084580552E-2
2.558684427E2,-1.506785979E-3,1.626825333E-2,-7.962667383E-3
2.558784077E2,6.132851122E-4,1.033935603E-2,-6.107106339E-3
2.558883727E2,6.259985734E-3,1.778662205E-2,2.099424135E-3
2.558983377E2,3.598301206E-3,7.447823882E-3,8.819352835E-3
2.559083027E2,6.426844746E-3,4.901575856E-3,1.802536845E-2
2.559182687E2,1.121451845E-3,3.487258218E-3,1.991417073E-2
2.559282337E2,1.229576301E-3,8.108908311E-3,1.916209422E-2
2.559381987E2,5.820550025E-3,1.613487490E-3,2.164586447E-2
2.559481637E2,1.103768311E-2,-1.012389548E-3,2.222456969E-2
2.559581287E2,1.118334662E-2,-2.159111667E-3,2.314856835E-2
2.559680947E2,1.019691210E-2,2.459076233E-3,1.776179112E-2
2.559780597E2,6.799009163E-3,4.325939342E-3,1.372145861E-2
2.559880247E2,4.289778881E-3,6.397079676E-3,6.945578381E-3
2.559979897E2,3.067072248E-3,4.816785455E-3,4.989675945E-4
2.560079547E2,1.510987291E-3,1.171384100E-2,-4.848659970E-3
2.560179207E2,3.830795176E-3,9.738674387E-3,-3.903898410E-3
2.560278857E2,-1.893935609E-3,6.550338119E-3,-2.718259115E-3
2.560378507E2,-4.725408740E-3,1.925226301E-3,-4.768094048E-3
2.560478157E2,-6.554467604E-3,8.437721059E-3,-7.398764603E-3
2.560577817E2,-1.080655586E-2,5.153586157E-3,-9.046957828E-3
2.560677467E2,-9.570316412E-3,6.985574029E-3,-7.701261900E-3
2.560777117E2,-9.880282916E-3,8.490514010E-3,-1.158659812E-2
2.560876767E2,-8.319138549E-3,1.149509288E-2,-1.544285566E-2
2.560976417E2,-4.984086845E-3,9.496669285E-3,-1.755895466E-2
2.561076077E2,-9.664059617E-3,1.495061442E-4,-1.652617939E-2
2.561175727E2,-5.466189701E-3,-5.096816923E-3,-1.681978256E-2
2.561275377E2,-6.048623007E-3,-6.507759914E-3,-1.191530470E-2
2.561375027E2,2.626283560E-3,-7.368990220E-3,-8.439465426E-3
2.561474677E2,1.481923042E-3,-1.645862497E-2,-3.480925225E-3
2.561574337E2,2.942691557E-3,-1.908265054E-2,-3.037027083E-3
2.561673987E2,-4.192829074E-4,-1.517019980E-2,1.730563934E-3
2.561773637E2,-5.924130091E-4,-4.793446977E-3,6.007118616E-3
2.561873287E2,-5.227378570E-3,-6.419839337E-3,1.115447562E-2
2.561972947E2,-4.571260884E-3,-1.077989023E-2,1.124160085E-2
2.562072597E2,-3.803205211E-3,-2.575404570E-2,9.986186400E-3
2.562172247E2,9.155132808E-3,-2.322154492E-2,1.146358158E-2
2.562271897E2,1.569239423E-2,-3.980132192E-2,6.738601252E-3
2.562371547E2,1.547290105E-2,-3.985935077E-2,4.195382819E-3
2.562471207E2,1.641565934E-2,-3.156626970E-2,-4.226331133E-3
2.562570857E2,9.347181767E-3,-1.113483962E-2,-1.043606177E-2
2.562670507E2,-6.300487090E-3,-9.285007603E-3,-7.164368872E-3
2.562770157E2,-1.683401316E-2,5.090966821E-3,-9.203964844E-3
2.562869817E2,-2.223091014E-2,1.367300376E-2,-1.288099028E-2
2.562969467E2,-1.970119774E-2,1.716015860E-2,-1.405859273E-2
2.563069117E2,-1.163368300E-2,-1.999955159E-3,-1.413688995E-2
2.563168767E2,-4.157260060E-3,-8.987190202E-3,-1.207653154E-2
2.563268417E2,1.871604123E-3,-1.947178878E-2,-1.690670662E-2
2.563368077E2,3.012239235E-3,-1.558084041E-2,-1.617992856E-2
2.563467727E2,-9.206077084E-3,-1.796756685E-2,-1.744306460E-2
2.563567377E2,-1.572243497E-2,-9.091154672E-3,-1.722455956E-2
2.563667027E2,-2.173957974E-2,-2.919278573E-3,-2.209042013E-2
2.563766677E2,-1.736219227E-2,4.255567677E-3,-2.233586647E-2
2.563866337E2,-2.125307173E-2,-1.218678802E-2,-2.392763644E-2
2.563965987E2,-1.392943878E-2,-1.499955542E-2,-2.201896161E-2
2.564065637E2,-1.059196517E-2,-1.691276953E-2,-2.499717288E-2
2.564165287E2,-8.924500085E-3,-6.863395683E-3,-2.412071638E-2
2.564264947E2,-1.272083633E-2,-6.817855872E-3,-2.132173441E-2
2.564364597E2,-1.535243634E-2,1.567807049E-3,-2.138338797E-2
2.564464247E2,-1.916528307E-2,4.245881923E-3,-1.775562949E-2
2.564563897E2,-1.998884417E-2,1.212306693E-2,-1.142041665E-2
2.564663547E2,-1.693739556E-2,3.263528459E-3,-7.436860353E-3
2.564763207E2,-1.257392578E-2,-1.851212233E-3,-2.858378459E-3
2.564862857E2,-1.040158514E-2,-1.373476908E-2,-8.103207685E-3
2.564962507E2,-7.756689563E-3,-1.255241036E-2,-7.002873346E-3
2.565062157E2,-7.569735404E-3,-1.293510757E-2,-1.189510059E-2
2.565161807E2,-6.178027950E-3,-7.657296956E-4,-1.659905352E-2
2.565261467E2,-1.226228569E-2,-2.061994746E-4,-2.362527139E-2
2.565361117E2,-1.805396192E-2,9.456860833E-3,-2.597851120E-2
2.565460767E2,-2.126999386E-2,2.259935252E-3,-2.824938856E-2
2.565560417E2,-2.274559252E-2,5.801077001E-3,-2.904566005E-2
2.565660077E2,-2.221029624E-2,6.287636235E-3,-2.855510637E-2
2.565759727E2,-2.526533976E-2,5.818286911E-3,-2.880638093E-2
2.565859377E2,-1.979281008E-2,4.668347538E-5,-3.194677830E-2
