"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
2.298729417E0,-4.709062435E-2,-1.340177442E-1,3.262541682E-1
2.308693417E0,-5.156798355E-2,-1.011612162E-2,1.400782371E-1
2.318658417E0,1.080903129E-1,2.679340392E-3,-1.149030501E-1
2.328623417E0,9.407789916E-2,-2.143618494E-2,-2.479003090E-1
2.338588417E0,6.260460310E-2,-5.742031552E-2,-2.203330261E-1
2.348553417E0,-2.911840305E-3,-3.186900638E-2,-6.450239003E-2
2.358518417E0,-1.585746612E-1,-2.823876254E-2,1.216536605E-1
2.368483167E0,-3.495909905E-1,1.303253737E-1,2.749512827E-1
2.378448167E0,-4.221315479E-1,-1.414605919E-1,2.385985583E-1
2.388413167E0,-3.665330786E-1,-5.854261547E-2,1.441958463E-1
2.398377167E0,-9.612829842E-2,-4.376502775E-1,-7.903038204E-2
2.408342167E0,1.334694216E-1,-3.557770523E-1,-2.445656419E-1
2.418307167E0,1.921510546E-1,-4.234147925E-1,-3.189539194E-1
2.428272167E0,2.500174396E-2,-3.067724881E-1,-8.129559338E-2
2.438237167E0,-3.377645583E-1,-1.097215399E-1,3.286000711E-1
2.448202167E0,-6.037052818E-1,-2.104774710E-1,6.668550646E-1
2.458167167E0,-6.935175640E-1,-3.317381255E-1,9.390236574E-1
2.468132167E0,-5.197741290E-1,-5.212519397E-1,1.036438855E0
2.478097167E0,-3.019186413E-1,-6.304165323E-1,7.340939516E-1
2.488061167E0,-1.795519128E-2,-7.577254736E-1,1.824401450E-1
2.498026167E0,1.320317374E-1,-4.855804159E-1,-2.921871203E-1
2.507991167E0,8.980789684E-2,-4.028125667E-1,-3.857946110E-1
2.517956167E0,-4.546575621E-2,-3.439785406E-1,-8.674929142E-2
2.527921167E0,-5.701101042E-2,-4.652005304E-1,3.556574768E-1
2.537886167E0,-1.379767478E-2,-3.560099177E-1,5.188029796E-1
2.547851167E0,-7.367250524E-2,-4.497292364E-1,4.455519855E-1
2.557816167E0,3.761089906E-2,-3.844623229E-1,2.415093023E-1
2.567781167E0,2.201099548E-1,-3.860816362E-1,8.588390350E-2
2.577745167E0,2.760587454E-1,-4.923408935E-1,2.472787499E-2
2.587710167E0,3.685515375E-1,-3.055282737E-1,9.663225532E-2
2.597675167E0,2.796484973E-1,-1.618484442E-1,1.948865283E-1
2.607640167E0,4.382568531E-2,-1.730560217E-1,3.229446441E-1
2.617605167E0,-5.227140360E-2,-8.576469339E-2,3.312424278E-1
2.627570167E0,2.668932348E-2,-1.352765767E-1,1.774033535E-1
2.637535167E0,1.783323298E-1,-7.043336704E-2,-6.227869391E-3
2.647500167E0,2.728144909E-1,1.401336394E-2,-1.941491944E-1
2.657465167E0,1.595967545E-1,1.527549275E-1,-1.790645474E-1
2.667429167E0,-1.061077414E-1,1.263494863E-1,-3.289292693E-2
2.677394167E0,3.921479031E-2,2.079708427E-3,4.833951652E-2
2.687359167E0,1.730473240E-1,-1.097646631E-2,7.788374305E-2
2.697324167E0,2.265675467E-1,-2.090947507E-1,8.326435089E-4
2.707289167E0,3.197343765E-1,-8.466168925E-2,-5.864289522E-2
2.717254167E0,1.956224003E-1,-2.819542006E-2,2.214574456E-2
2.727219167E0,2.236026429E-2,-1.102604339E-1,2.990166682E-1
2.737184167E0,-8.893666171E-2,-1.565631460E-1,5.023687953E-1
2.747149167E0,-1.524891715E-1,-8.387399621E-2,4.485814279E-1
2.757114167E0,-2.618089347E-1,-1.476277965E-1,1.970336258E-1
2.767078167E0,-2.387722937E-1,-1.610462062E-2,-7.008881986E-2
2.777043167E0,-2.771700087E-1,-3.357763588E-2,-1.833417857E-1
2.787008167E0,-4.316240640E-1,1.137360189E-1,2.808943927E-2
2.796973167E0,-4.906223238E-1,-9.495125391E-2,3.789001590E-1
2.806938167E0,-5.453306276E-1,-5.279546030E-2,6.248229396E-1
2.816903167E0,-4.656107126E-1,-1.502181130E-1,5.655801201E-1
2.826868167E0,-2.369043276E-1,-2.032783060E-1,2.609045166E-1
2.836833167E0,-8.846990772E-2,-1.251243485E-1,-1.400606954E-1
2.846797167E0,4.278422311E-2,-2.787212750E-1,-4.008476830E-1
2.856762167E0,1.533016422E-1,-1.808887325E-1,-4.224642545E-1
2.866727167E0,1.150030375E-1,-1.398162087E-1,-3.243257564E-1
2.876692167E0,-1.046935923E-1,-1.444920078E-2,4.677830994E-2
2.886657167E0,-2.064811914E-1,-1.828748124E-1,4.627749592E-1
2.896622167E0,-1.221813717E-1,-1.650448246E-1,7.475144809E-1
2.906587167E0,-3.509652324E-2,-2.983105438E-1,6.009312165E-1
2.916552167E0,1.375406186E-1,-3.106937771E-1,1.566129935E-1
2.926517167E0,2.513272890E-1,-1.939499505E-1,-3.456856352E-1
2.936482167E0,2.592689042E-1,-1.898249591E-1,-5.718109131E-1
2.946446167E0,3.286646097E-1,-2.736361708E-1,-4.716831923E-1
2.956411167E0,3.494668103E-1,-2.223020759E-1,-1.163408804E-1
2.966376167E0,2.910066406E-1,-3.335971016E-1,3.041996402E-1
2.976341167E0,1.254474071E-1,-1.821485882E-1,6.242037195E-1
2.986306167E0,2.806290753E-2,-2.688992684E-1,7.315708780E-1
2.996271167E0,5.023408748E-2,-2.210569844E-1,6.085618329E-1
3.006236167E0,1.760821020E-1,-2.666662167E-1,1.541016144E-1
3.016201167E0,3.009633525E-1,-2.430257776E-1,-3.185896379E-1
3.026166167E0,4.298436599E-1,-2.508166809E-1,-5.552609539E-1
3.036130167E0,4.035393756E-1,-2.133075964E-1,-4.405368286E-1
3.046095167E0,1.490208956E-1,-1.423444717E-1,-1.079460329E-1
3.056060167E0,-8.241891660E-2,-1.631207983E-1,2.298441070E-1
3.066025167E0,-2.375855282E-1,-1.140690909E-1,2.491785103E-1
3.075990167E0,-2.458178962E-1,-1.611873434E-1,2.253750801E-2
3.085955167E0,-2.103103868E-1,-1.896799482E-1,-2.691204393E-1
3.095920167E0,-1.037885895E-1,-2.597055450E-1,-4.735022610E-1
3.105885167E0,-6.207798824E-2,-2.254521172E-1,-4.239430153E-1
3.115850167E0,-5.582672998E-2,-2.871169265E-1,-2.056418967E-1
3.125815167E0,-8.451952882E-2,-1.803717656E-1,7.943968713E-2
3.135779167E0,-1.456903946E-1,-2.276855343E-1,1.142961091E-1
3.145744167E0,-1.455643871E-1,-2.296137267E-1,-5.613502443E-2
3.155709167E0,8.377452046E-2,-2.690025448E-1,-2.353925300E-1
3.165674167E0,1.533070508E-1,-1.575708405E-1,-3.434321183E-1
3.175639167E0,1.667880989E-1,-3.063816749E-1,-4.233717424E-1
3.185604167E0,2.637707486E-1,-1.870439503E-1,-4.135542673E-1
3.195569167E0,2.372096253E-1,-1.370528146E-1,-4.481177437E-1
3.205534167E0,1.267945325E-1,-2.439597972E-1,-4.694811308E-1
3.215499167E0,1.933965846E-1,-2.031718867E-1,-4.276735389E-1
3.225463167E0,1.121482806E-1,-2.067826154E-1,-3.073770171E-1
3.235428167E0,-9.497128062E-2,-1.081017150E-1,-1.674239105E-1
3.245393167E0,-1.583087591E-1,-2.404166769E-1,-9.488101423E-2
3.255358167E0,-1.538682374E-1,-2.166109078E-1,-1.701142144E-1
3.265323167E0,-1.299404076E-1,-3.233043940E-1,-4.225975710E-1
3.275288167E0,-4.558642812E-2,-3.390383012E-1,-5.104285973E-1
3.285253167E0,-1.306048706E-2,-3.192460609E-1,-3.121822590E-1
3.295218167E0,-1.060054151E-1,-3.517603806E-1,1.061503530E-1
3.305183167E0,-1.820278432E-1,-4.390918355E-1,4.641361910E-1
3.315148167E0,-1.657535803E-1,-4.452899572E-1,4.235079825E-1
3.325112167E0,-8.992966510E-2,-3.546808456E-1,2.165516317E-2
3.335077167E0,-3.131132819E-2,-2.607109006E-1,-3.015689778E-1
3.345042167E0,5.706970185E-2,-2.447126263E-1,-3.972095454E-1
3.355007167E0,1.026714058E-1,-2.731998224E-1,-3.479052383E-1
3.364972167E0,2.067041896E-2,-4.425750218E-2,-2.010027158E-1
3.374937292E0,-1.346677353E-1,-1.654757644E-1,-5.515678525E-2
3.384902292E0,1.143262222E-2,-2.486513107E-1,6.260730743E-2
3.394867292E0,2.679050224E-1,-2.051948771E-1,1.958255911E-1
3.404832292E0,2.311581957E-1,-2.365136605E-1,2.644607931E-1
3.414796292E0,1.268853106E-2,-9.652875960E-2,1.751931059E-1
3.424761292E0,-5.117453903E-2,-9.572418272E-2,-4.051886559E-2
3.434726292E0,2.533167310E-2,-1.417657435E-3,-3.237772876E-1
3.444691292E0,1.641302470E-1,-1.553906330E-1,-4.129935193E-1
3.454656292E0,4.115290841E-1,-1.746875411E-1,-1.359968805E-1
3.464621292E0,3.641119659E-1,-2.548231930E-1,3.360973710E-1
3.474586292E0,6.619515896E-2,-2.219953895E-1,7.410673410E-1
3.484551292E0,-1.427002747E-1,-9.740759611E-2,8.948795182E-1
3.494516292E0,-2.635713585E-1,-1.923800462E-1,6.870583642E-1
3.504481292E0,-7.906787731E-2,-2.167559919E-1,2.127766693E-1
3.514445292E0,1.295068366E-1,-6.127281933E-1,-3.055860150E-1
3.524410292E0,9.377852172E-2,-7.449535467E-1,-4.883857638E-1
3.534375292E0,9.114654377E-2,-5.156632441E-1,-2.185303295E-1
3.544340292E0,7.542981282E-3,-8.285029493E-2,2.230332702E-1
3.554305292E0,-3.434445436E-1,2.075440691E-1,3.599306220E-1
3.564270292E0,-6.527393744E-1,2.105997509E-1,2.203143150E-1
3.574235292E0,-5.005692416E-1,2.327557281E-1,1.172471988E-1
3.584200292E0,-5.765296161E-2,-1.126023900E-1,1.929984623E-1
3.594165292E0,1.560967574E-1,-2.058564164E-1,3.115104139E-1
3.604130292E0,-2.325610889E-1,-8.150141537E-3,4.880279142E-1
3.614094292E0,-5.095614552E-1,-2.361835121E-1,3.940777767E-1
3.624059292E0,-1.429500239E-1,-2.051923920E-1,-8.379060030E-4
3.634024292E0,2.649692816E-1,-3.276875400E-1,-3.571011543E-1
3.643989292E0,3.660115070E-1,-2.494236548E-1,-3.663046718E-1
3.653954292E0,1.525390191E-1,-1.912899790E-1,4.459379017E-2
3.663919292E0,-1.702699696E-1,-2.339259752E-1,6.379622179E-1
3.673884292E0,-2.567676846E-1,-9.939367600E-2,9.897301269E-1
3.683849292E0,-3.555736423E-1,-1.346702204E-1,5.887052733E-1
3.693814292E0,-1.243794863E-1,-2.700108971E-1,-3.912471396E-1
3.703779292E0,3.934896199E-1,-3.265661902E-1,-1.165140749E0
3.713743292E0,5.101601370E-1,-1.493769910E-1,-1.251477812E0
3.723708292E0,2.429140958E-1,-1.182380095E-1,-6.240440905E-1
3.733673292E0,-1.155745297E-1,-2.857771832E-1,3.945607567E-1
3.743638292E0,-3.295960712E-1,-7.374259874E-2,1.155020388E0
3.753603292E0,-4.040483026E-1,-2.327719541E-1,9.401340437E-1
3.763568292E0,-1.645076117E-1,-2.433284441E-1,-1.123203349E-1
3.773533292E0,2.939225008E-1,-2.773241559E-1,-1.211903856E0
3.783498292E0,6.055270549E-1,-2.177122309E-1,-1.473516471E0
3.793463292E0,5.383913713E-1,-1.743981039E-1,-7.273000717E-1
3.803428292E0,1.443933360E-2,-1.555941162E-1,5.332578814E-1
3.813392292E0,-4.078000955E-1,-2.512175075E-1,1.551434712E0
