"Time (s)","X (µT)","Y (µT)","Z (µT)"
3.340059949E2,3.285864258E1,-1.051202774E1,-6.527873993E1
3.340159599E2,3.307133484E1,-1.052587891E1,-6.548927307E1
3.340259259E2,3.299795532E1,-1.064367294E1,-6.573082733E1
3.340358909E2,3.307958984E1,-1.058618164E1,-6.577994537E1
3.340458569E2,3.294985962E1,-1.081301498E1,-6.575246429E1
3.340558219E2,3.305369568E1,-1.086052322E1,-6.594609833E1
3.340657869E2,3.301818848E1,-1.087872696E1,-6.594528961E1
3.340757529E2,3.300361633E1,-1.107258224E1,-6.611722565E1
3.340857179E2,3.292765808E1,-1.116706467E1,-6.614394379E1
3.340956839E2,3.300453186E1,-1.150108719E1,-6.633757019E1
3.341056489E2,3.288172913E1,-1.164189148E1,-6.630844116E1
3.341156149E2,3.264739990E1,-1.164499283E1,-6.645433807E1
3.341255799E2,3.257481384E1,-1.189471436E1,-6.662767029E1
3.341355449E2,3.235821533E1,-1.194537735E1,-6.658486176E1
3.341455109E2,3.253535461E1,-1.205946732E1,-6.637735748E1
3.341554759E2,3.226879883E1,-1.214411926E1,-6.639490509E1
3.341654419E2,3.231964111E1,-1.233290100E1,-6.651287079E1
3.341754069E2,3.239463806E1,-1.262926102E1,-6.641583252E1
3.341853719E2,3.224916077E1,-1.288745499E1,-6.648831940E1
3.341953379E2,3.211468506E1,-1.296375656E1,-6.639748383E1
3.342053029E2,3.226663208E1,-1.300634384E1,-6.644302368E1
3.342152689E2,3.203329468E1,-1.288096619E1,-6.637689972E1
3.342252339E2,3.217117310E1,-1.288507080E1,-6.616596985E1
3.342351989E2,3.217117310E1,-1.288507080E1,-6.616596985E1
3.342451649E2,3.231965637E1,-1.314926910E1,-6.609039307E1
3.342551299E2,3.243453979E1,-1.307617950E1,-6.598770905E1
3.342650959E2,3.239048767E1,-1.318321609E1,-6.591462708E1
3.342750609E2,3.250895691E1,-1.318868256E1,-6.602359009E1
3.342850259E2,3.240928650E1,-1.316748810E1,-6.599669647E1
3.342949919E2,3.237638855E1,-1.321229172E1,-6.594841003E1
3.343049569E2,3.231828308E1,-1.333244705E1,-6.593453979E1
3.343149229E2,3.240794373E1,-1.346099091E1,-6.578968811E1
3.343248879E2,3.234715271E1,-1.355644608E1,-6.567889404E1
3.343348529E2,3.275782776E1,-1.356763649E1,-6.600086212E1
3.343448189E2,3.256529236E1,-1.384544182E1,-6.592990875E1
3.343547839E2,3.253091431E1,-1.396301842E1,-6.596421814E1
3.343647499E2,3.245550537E1,-1.413784218E1,-6.599795532E1
3.343747149E2,3.237805176E1,-1.431347084E1,-6.629335022E1
3.343846799E2,3.227693176E1,-1.434583855E1,-6.623765564E1
3.343946459E2,3.209883118E1,-1.449536705E1,-6.621174622E1
3.344046109E2,3.205413818E1,-1.454680824E1,-6.622364044E1
3.344145769E2,3.180773926E1,-1.454019737E1,-6.628495789E1
3.344245419E2,3.186929321E1,-1.451323128E1,-6.625924683E1
3.344345069E2,3.177951050E1,-1.459929085E1,-6.646684265E1
3.344444729E2,3.188748169E1,-1.457712746E1,-6.639810181E1
3.344544379E2,3.183387756E1,-1.462579536E1,-6.665348053E1
3.344644039E2,3.184658813E1,-1.454422951E1,-6.671502686E1
3.344743689E2,3.207659912E1,-1.447475052E1,-6.629988861E1
3.344843339E2,3.186900330E1,-1.459473038E1,-6.642649841E1
3.344942999E2,3.204212952E1,-1.461132431E1,-6.644262695E1
3.345042649E2,3.190118408E1,-1.469826889E1,-6.654149628E1
3.345142309E2,3.186454773E1,-1.464965820E1,-6.651451874E1
3.345241959E2,3.170558167E1,-1.467739105E1,-6.616828156E1
3.345341619E2,3.179553223E1,-1.455040359E1,-6.650886536E1
3.345441269E2,3.171302795E1,-1.453570175E1,-6.649427795E1
3.345540919E2,3.188970947E1,-1.443582916E1,-6.647026062E1
3.345640579E2,3.187129211E1,-1.460595322E1,-6.654534149E1
3.345740229E2,3.196070862E1,-1.429445267E1,-6.658666992E1
3.345839889E2,3.203567505E1,-1.436183929E1,-6.659850311E1
3.345939539E2,3.217880249E1,-1.429717255E1,-6.645439148E1
3.346039189E2,3.232633972E1,-1.421789932E1,-6.628385162E1
3.346138849E2,3.251327515E1,-1.403129196E1,-6.628207397E1
3.346238499E2,3.264271545E1,-1.389974976E1,-6.618841553E1
3.346338159E2,3.272924805E1,-1.370415115E1,-6.609172058E1
3.346437809E2,3.298359680E1,-1.355585098E1,-6.607065582E1
3.346537459E2,3.295581055E1,-1.359520721E1,-6.600249481E1
3.346637119E2,3.310446167E1,-1.354051971E1,-6.603688049E1
3.346736769E2,3.292784119E1,-1.340933228E1,-6.620383453E1
3.346836429E2,3.318428040E1,-1.321970367E1,-6.617728424E1
3.346936083E2,3.306274414E1,-1.349673080E1,-6.626261902E1
3.347035733E2,3.306274414E1,-1.349673080E1,-6.626261902E1
3.347135393E2,3.313595581E1,-1.340754318E1,-6.628080750E1
3.347235043E2,3.315975952E1,-1.341961288E1,-6.642695618E1
3.347334703E2,3.319505310E1,-1.339425278E1,-6.634988403E1
3.347434353E2,3.318139648E1,-1.352470779E1,-6.618435669E1
3.347534013E2,3.330664062E1,-1.344846344E1,-6.639389038E1
3.347633663E2,3.318458557E1,-1.345995712E1,-6.633261108E1
3.347733313E2,3.354345703E1,-1.345425797E1,-6.641879272E1
3.347832973E2,3.353086853E1,-1.352008438E1,-6.643520355E1
3.347932623E2,3.353001404E1,-1.333682251E1,-6.647084045E1
3.348032283E2,3.363749695E1,-1.336608124E1,-6.644960785E1
3.348131933E2,3.374548340E1,-1.332838821E1,-6.673400879E1
3.348231583E2,3.374412537E1,-1.327336502E1,-6.688307190E1
3.348331243E2,3.395075989E1,-1.317374802E1,-6.689739990E1
3.348430893E2,3.392718506E1,-1.326584244E1,-6.700390625E1
3.348530553E2,3.422857666E1,-1.309974670E1,-6.716648102E1
3.348630203E2,3.428727722E1,-1.317821503E1,-6.727213287E1
3.348729853E2,3.440713501E1,-1.330120468E1,-6.734821320E1
3.348829513E2,3.445632935E1,-1.331268692E1,-6.714521790E1
3.348929163E2,3.436059570E1,-1.333058167E1,-6.743981171E1
3.349028823E2,3.442083740E1,-1.358213425E1,-6.767320251E1
3.349128473E2,3.433195496E1,-1.382266617E1,-6.783966064E1
3.349228123E2,3.425109863E1,-1.390032578E1,-6.787327576E1
3.349327783E2,3.383680725E1,-1.419237137E1,-6.818403625E1
3.349427433E2,3.383680725E1,-1.419237137E1,-6.818403625E1
3.349527093E2,3.383050537E1,-1.425886154E1,-6.822622681E1
3.349626743E2,3.347819519E1,-1.455198669E1,-6.863591766E1
3.349726393E2,3.345356750E1,-1.461133194E1,-6.864974976E1
3.349826053E2,3.341456604E1,-1.464972687E1,-6.890348053E1
3.349925703E2,3.339268494E1,-1.482718658E1,-6.870094299E1
3.350025363E2,3.337823486E1,-1.480231094E1,-6.877557373E1
3.350125013E2,3.346209717E1,-1.476523209E1,-6.880191040E1
3.350224673E2,3.342721558E1,-1.468581009E1,-6.873857117E1
3.350324323E2,3.364738464E1,-1.453387451E1,-6.876623535E1
3.350423973E2,3.377163696E1,-1.443492508E1,-6.868336487E1
3.350523633E2,3.398149109E1,-1.422941208E1,-6.866386414E1
3.350623283E2,3.390708923E1,-1.424852371E1,-6.844928741E1
3.350722943E2,3.419175720E1,-1.410957718E1,-6.862282562E1
3.350822593E2,3.424725342E1,-1.419452667E1,-6.854833984E1
3.350922243E2,3.440551758E1,-1.389959717E1,-6.857106018E1
3.351021903E2,3.431019592E1,-1.382669449E1,-6.836343384E1
3.351121553E2,3.459039307E1,-1.390335846E1,-6.806165314E1
3.351221213E2,3.462121582E1,-1.379954910E1,-6.794836426E1
3.351320863E2,3.462915039E1,-1.361536789E1,-6.793238831E1
3.351420513E2,3.473011780E1,-1.340288544E1,-6.790910339E1
3.351520173E2,3.483325195E1,-1.337678528E1,-6.779463196E1
3.351619823E2,3.496089172E1,-1.311039734E1,-6.763406372E1
3.351719483E2,3.520649719E1,-1.297237015E1,-6.778087616E1
3.351819133E2,3.520649719E1,-1.297237015E1,-6.778087616E1
3.351918793E2,3.539059448E1,-1.286810303E1,-6.771755219E1
3.352018443E2,3.527845764E1,-1.287878418E1,-6.776074982E1
3.352118093E2,3.557406616E1,-1.276335526E1,-6.765373993E1
3.352217753E2,3.550946045E1,-1.267245102E1,-6.781495667E1
3.352317403E2,3.560720825E1,-1.264008331E1,-6.786547852E1
3.352417063E2,3.570518494E1,-1.277321625E1,-6.773840332E1
3.352516713E2,3.560299683E1,-1.278654861E1,-6.779958344E1
3.352616363E2,3.542926025E1,-1.291164017E1,-6.777847290E1
3.352716023E2,3.538078308E1,-1.282997131E1,-6.778258514E1
3.352815673E2,3.511262512E1,-1.308521652E1,-6.785087585E1
3.352915333E2,3.520013428E1,-1.309272766E1,-6.787869263E1
3.353014983E2,3.499876404E1,-1.341034698E1,-6.785200500E1
3.353114633E2,3.488786316E1,-1.351586533E1,-6.779525757E1
3.353214293E2,3.466036987E1,-1.357228088E1,-6.776704407E1
3.353313943E2,3.454281616E1,-1.386985779E1,-6.795584106E1
3.353413603E2,3.442568970E1,-1.381723022E1,-6.809037781E1
3.353513253E2,3.443165588E1,-1.386325836E1,-6.811961365E1
3.353612913E2,3.439006042E1,-1.402200317E1,-6.838214874E1
3.353712563E2,3.429841614E1,-1.405885315E1,-6.847022247E1
3.353812213E2,3.408653259E1,-1.410737228E1,-6.833126068E1
3.353911873E2,3.405429077E1,-1.419318390E1,-6.854878235E1
3.354011523E2,3.404719543E1,-1.439426041E1,-6.864387512E1
3.354111183E2,3.378131104E1,-1.455915070E1,-6.863712311E1
3.354210833E2,3.378131104E1,-1.455915070E1,-6.863712311E1
3.354310483E2,3.374247742E1,-1.456307220E1,-6.873445892E1
3.354410143E2,3.374884033E1,-1.477384186E1,-6.880461884E1
3.354509793E2,3.364877319E1,-1.486551666E1,-6.897614288E1
3.354609453E2,3.343664551E1,-1.509230042E1,-6.897779083E1
3.354709103E2,3.353442383E1,-1.522593307E1,-6.902305603E1
3.354808753E2,3.333354187E1,-1.526067734E1,-6.914643860E1
3.354908413E2,3.348873901E1,-1.548659515E1,-6.925688171E1
3.355008063E2,3.321110535E1,-1.559387970E1,-6.922734070E1
3.355107723E2,3.311381531E1,-1.551061630E1,-6.939424133E1
3.355207373E2,3.300459290E1,-1.548120880E1,-6.935434723E1
3.355307033E2,3.294715881E1,-1.549068832E1,-6.928633118E1
3.355406683E2,3.281985474E1,-1.563228989E1,-6.937850952E1
3.355506333E2,3.309216309E1,-1.543492889E1,-6.920899200E1
3.355605993E2,3.298498535E1,-1.542936325E1,-6.919817352E1
3.355705643E2,3.339335632E1,-1.570018768E1,-6.934096527E1
3.355805303E2,3.326510620E1,-1.574629974E1,-6.936714172E1
3.355904953E2,3.331739807E1,-1.569416809E1,-6.931982422E1
3.356004603E2,3.336264038E1,-1.566710281E1,-6.949663544E1
3.356104263E2,3.353422546E1,-1.558304596E1,-6.964360046E1
3.356203913E2,3.370892334E1,-1.572090340E1,-6.952908325E1
3.356303573E2,3.380653381E1,-1.587915230E1,-6.947107697E1
3.356403223E2,3.379002380E1,-1.590392113E1,-6.974829865E1
3.356502873E2,3.379002380E1,-1.590392113E1,-6.974829865E1
3.356602533E2,3.377391052E1,-1.565924644E1,-6.958006287E1
3.356702183E2,3.383644104E1,-1.585939980E1,-6.961391449E1
3.356801843E2,3.376661682E1,-1.582342720E1,-6.944741058E1
3.356901487E2,3.372172546E1,-1.567967415E1,-6.937170410E1
3.357001147E2,3.366571045E1,-1.572344780E1,-6.934149170E1
3.357100797E2,3.378106689E1,-1.573418236E1,-6.941854858E1
3.357200447E2,3.383171082E1,-1.568453407E1,-6.947090149E1
3.357300107E2,3.395730591E1,-1.557967949E1,-6.927923584E1
3.357399757E2,3.390177917E1,-1.554549217E1,-6.954770660E1
3.357499417E2,3.409901428E1,-1.567944145E1,-6.937482452E1
3.357599067E2,3.406030273E1,-1.581530571E1,-6.939568329E1
3.357698717E2,3.415005493E1,-1.574146080E1,-6.931148529E1
3.357798377E2,3.396485901E1,-1.574051857E1,-6.951618195E1
3.357898027E2,3.410968018E1,-1.567264748E1,-6.949794006E1
3.357997687E2,3.401596069E1,-1.565301323E1,-6.969036865E1
3.358097337E2,3.422203064E1,-1.558404732E1,-6.967690277E1
3.358196997E2,3.412278748E1,-1.540516853E1,-6.975904083E1
3.358296647E2,3.431890869E1,-1.513531303E1,-6.969221497E1
3.358396297E2,3.441203308E1,-1.517463493E1,-6.966235352E1
3.358495957E2,3.453065491E1,-1.505156136E1,-6.956208801E1
3.358595607E2,3.457302856E1,-1.507155800E1,-6.969666290E1
3.358695267E2,3.454531860E1,-1.489994240E1,-6.939215851E1
3.358794917E2,3.458815002E1,-1.488397789E1,-6.937913513E1
3.358894567E2,3.458815002E1,-1.488397789E1,-6.937913513E1
3.358994227E2,3.469992065E1,-1.460695076E1,-6.935452271E1
3.359093877E2,3.483610535E1,-1.461372948E1,-6.937277222E1
3.359193537E2,3.488278198E1,-1.454122353E1,-6.929030609E1
3.359293187E2,3.492749023E1,-1.461221504E1,-6.918443298E1
3.359392837E2,3.501710510E1,-1.444408607E1,-6.932091522E1
3.359492497E2,3.510939026E1,-1.437856102E1,-6.911112976E1
3.359592147E2,3.517613220E1,-1.456779671E1,-6.924241638E1
3.359691807E2,3.515638733E1,-1.443572426E1,-6.897760773E1
3.359791457E2,3.501377869E1,-1.444617653E1,-6.900558472E1
3.359891117E2,3.527935791E1,-1.430773354E1,-6.894859314E1
3.359990767E2,3.494515991E1,-1.425001335E1,-6.896922302E1
3.360090417E2,3.516149902E1,-1.422298622E1,-6.888835144E1
3.360190077E2,3.509205627E1,-1.412330818E1,-6.901134491E1
3.360289727E2,3.530198669E1,-1.399424934E1,-6.897863770E1
3.360389387E2,3.547132874E1,-1.388943291E1,-6.897914886E1
3.360489037E2,3.580113220E1,-1.381873512E1,-6.888723755E1
3.360588687E2,3.577438354E1,-1.365511131E1,-6.902044678E1
3.360688347E2,3.592674255E1,-1.349418831E1,-6.895431519E1
3.360787997E2,3.597666931E1,-1.343445778E1,-6.904624939E1
3.360887657E2,3.628021240E1,-1.320821953E1,-6.897993469E1
3.360987307E2,3.607925415E1,-1.302194405E1,-6.901488495E1
3.361086967E2,3.607925415E1,-1.302194405E1,-6.901488495E1
3.361186617E2,3.645405579E1,-1.260187721E1,-6.898153687E1
3.361286267E2,3.645405579E1,-1.260187721E1,-6.898153687E1
3.361385927E2,3.646806335E1,-1.240611839E1,-6.945492554E1
3.361485577E2,3.648568726E1,-1.244281960E1,-6.952678680E1
3.361585237E2,3.662580872E1,-1.235244179E1,-6.959150696E1
3.361684887E2,3.651080322E1,-1.243729973E1,-6.979787445E1
3.361784537E2,3.639723206E1,-1.230534172E1,-6.992377472E1
3.361884197E2,3.626766968E1,-1.217613411E1,-6.991748047E1
3.361983847E2,3.630534363E1,-1.235403633E1,-6.974167633E1
3.362083507E2,3.631593323E1,-1.226550102E1,-6.983233643E1
3.362183157E2,3.625749207E1,-1.224656868E1,-7.005343628E1
3.362282817E2,3.622077942E1,-1.231661797E1,-7.009901428E1
3.362382467E2,3.611643982E1,-1.239201927E1,-7.029119873E1
3.362482117E2,3.610842896E1,-1.251177788E1,-7.038234711E1
3.362581777E2,3.593145752E1,-1.258633995E1,-7.051211548E1
3.362681427E2,3.594700623E1,-1.249556160E1,-7.055519867E1
3.362781087E2,3.585264587E1,-1.261352348E1,-7.074327850E1
3.362880737E2,3.584046936E1,-1.259928322E1,-7.090561676E1
3.362980397E2,3.561741638E1,-1.275183296E1,-7.089195251E1
3.363080047E2,3.572262573E1,-1.283894539E1,-7.103902435E1
3.363179697E2,3.553253174E1,-1.307067299E1,-7.126978302E1
3.363279357E2,3.564709473E1,-1.323902702E1,-7.096536255E1
3.363379007E2,3.549963379E1,-1.330997658E1,-7.119773865E1
3.363478667E2,3.557550049E1,-1.346615028E1,-7.119302368E1
3.363578317E2,3.549884033E1,-1.379946709E1,-7.124145508E1
3.363677967E2,3.549884033E1,-1.379946709E1,-7.124145508E1
3.363777627E2,3.550843811E1,-1.405105400E1,-7.129925537E1
3.363877277E2,3.515014648E1,-1.418617821E1,-7.139946747E1
3.363976937E2,3.502705383E1,-1.435736275E1,-7.142276764E1
3.364076587E2,3.484454346E1,-1.452533150E1,-7.125491333E1
3.364176247E2,3.476779175E1,-1.490291786E1,-7.108308411E1
3.364275897E2,3.470040894E1,-1.503754234E1,-7.085569763E1
3.364375547E2,3.459881592E1,-1.526147270E1,-7.064895630E1
3.364475207E2,3.453767395E1,-1.530968285E1,-7.097616577E1
3.364574857E2,3.461650085E1,-1.511360168E1,-7.080723572E1
3.364674517E2,3.471537781E1,-1.519527435E1,-7.072436523E1
3.364774167E2,3.459593201E1,-1.516514206E1,-7.066761017E1
3.364873817E2,3.478153992E1,-1.525363159E1,-7.065394592E1
3.364973477E2,3.477503967E1,-1.513130569E1,-7.065629578E1
3.365073127E2,3.498512268E1,-1.513123703E1,-7.086294556E1
3.365172787E2,3.494413757E1,-1.502368546E1,-7.086988831E1
3.365272437E2,3.506176758E1,-1.498523712E1,-7.078384399E1
3.365372097E2,3.512760925E1,-1.504596710E1,-7.067617035E1
3.365471747E2,3.535507202E1,-1.492226028E1,-7.059534454E1
3.365571397E2,3.526751709E1,-1.486544037E1,-7.069207764E1
3.365671057E2,3.538584900E1,-1.467134857E1,-7.043682861E1
3.365770707E2,3.535499573E1,-1.441218567E1,-7.057777405E1
3.365870367E2,3.546707153E1,-1.435590363E1,-7.027475739E1
3.365970017E2,3.546707153E1,-1.435590363E1,-7.027475739E1
3.366069667E2,3.532669067E1,-1.423995972E1,-7.034381104E1
3.366169327E2,3.551026917E1,-1.399429703E1,-7.039355469E1
3.366268977E2,3.549667358E1,-1.383600235E1,-7.019224548E1
3.366368637E2,3.569459534E1,-1.356719208E1,-7.002890778E1
3.366468287E2,3.555285645E1,-1.335305786E1,-6.992669678E1
3.366567947E2,3.554470825E1,-1.333120537E1,-7.012494659E1
3.366667597E2,3.549885559E1,-1.326245689E1,-7.036726379E1
3.366767247E2,3.550952148E1,-1.316585732E1,-7.028380585E1
3.366866907E2,3.570033264E1,-1.330661201E1,-7.026455688E1
3.366966558E2,3.564822388E1,-1.323180199E1,-7.041288757E1
3.367066218E2,3.560322571E1,-1.325643349E1,-7.043331146E1
3.367165868E2,3.544683838E1,-1.320287132E1,-7.053666687E1
3.367265518E2,3.538081360E1,-1.323894310E1,-7.053570557E1
3.367365178E2,3.531286621E1,-1.329331017E1,-7.060253906E1
3.367464828E2,3.544566345E1,-1.324230385E1,-7.064321136E1
3.367564488E2,3.521269226E1,-1.340226936E1,-7.086483002E1
3.367664138E2,3.529216003E1,-1.332906532E1,-7.087509155E1
3.367763798E2,3.519050598E1,-1.344931984E1,-7.072955322E1
3.367863448E2,3.529107666E1,-1.326631737E1,-7.078431702E1
3.367963098E2,3.530221558E1,-1.312072563E1,-7.100410461E1
3.368062758E2,3.572859192E1,-1.275333595E1,-7.118035889E1
3.368162408E2,3.573017883E1,-1.250913811E1,-7.107867432E1
3.368262068E2,3.604815674E1,-1.221507072E1,-7.095667267E1
3.368361718E2,3.604815674E1,-1.221507072E1,-7.095667267E1
3.368461378E2,3.615139771E1,-1.216886330E1,-7.085992432E1
3.368561028E2,3.624050903E1,-1.177870750E1,-7.072605133E1
3.368660678E2,3.604754639E1,-1.189130974E1,-7.089218140E1
3.368760338E2,3.611967468E1,-1.178322029E1,-7.091202545E1
3.368859988E2,3.596125793E1,-1.182463264E1,-7.093720245E1
3.368959648E2,3.598146057E1,-1.195533943E1,-7.084407806E1
3.369059298E2,3.576513672E1,-1.202360344E1,-7.063768005E1
3.369158948E2,3.577822876E1,-1.210643578E1,-7.074239349E1
3.369258608E2,3.561212158E1,-1.213467979E1,-7.047032928E1
3.369358258E2,3.548600769E1,-1.212427330E1,-7.046181488E1
3.369457918E2,3.521769714E1,-1.215548897E1,-7.048764801E1
3.369557568E2,3.521745300E1,-1.240491676E1,-7.053193665E1
3.369657228E2,3.520129395E1,-1.263653374E1,-7.088037109E1
3.369756878E2,3.498809814E1,-1.281578636E1,-7.060552979E1
3.369856528E2,3.503459167E1,-1.284197807E1,-7.053802490E1
3.369956188E2,3.494677734E1,-1.266947365E1,-7.057527924E1
3.370055838E2,3.513195801E1,-1.276768684E1,-7.065284729E1
3.370155498E2,3.514268494E1,-1.279792213E1,-7.043824005E1
3.370255148E2,3.524598694E1,-1.280822945E1,-7.038224792E1
3.370354808E2,3.510847473E1,-1.271205711E1,-7.022568512E1
3.370454458E2,3.523155212E1,-1.268562508E1,-7.004492188E1
3.370554108E2,3.507020569E1,-1.273229790E1,-6.986845398E1
3.370653768E2,3.513470459E1,-1.256944084E1,-6.982910156E1
3.370753418E2,3.500373840E1,-1.248811722E1,-6.985333252E1
3.370853078E2,3.494709778E1,-1.229952240E1,-6.998252869E1
3.370952728E2,3.504656982E1,-1.214651108E1,-6.990300751E1
3.371052378E2,3.494512939E1,-1.194961548E1,-6.968898773E1
3.371152038E2,3.504850769E1,-1.179437256E1,-6.978617859E1
3.371251688E2,3.503460693E1,-1.175835419E1,-6.980562592E1
3.371351348E2,3.515608215E1,-1.156158066E1,-6.972938538E1
3.371450998E2,3.505760193E1,-1.169216156E1,-6.955293274E1
3.371550658E2,3.494129944E1,-1.151079941E1,-6.960726166E1
3.371650308E2,3.487390137E1,-1.159078598E1,-6.963333130E1
3.371749958E2,3.477630615E1,-1.152234650E1,-6.960229492E1
3.371849618E2,3.457531738E1,-1.159938812E1,-6.957487488E1
3.371949268E2,3.439526367E1,-1.161888123E1,-6.954878235E1
3.372048928E2,3.421740723E1,-1.157796097E1,-6.951016235E1
3.372148578E2,3.409791565E1,-1.160592651E1,-6.961468506E1
3.372248238E2,3.399365234E1,-1.164334869E1,-6.938349915E1
3.372347888E2,3.368397522E1,-1.162242126E1,-6.930529022E1
3.372447538E2,3.366316223E1,-1.176019287E1,-6.923026276E1
3.372547198E2,3.362365723E1,-1.180631638E1,-6.917418671E1
3.372646848E2,3.347561646E1,-1.197758102E1,-6.899430084E1
3.372746508E2,3.333859253E1,-1.206866837E1,-6.908886719E1
3.372846158E2,3.325155640E1,-1.193635559E1,-6.900778198E1
3.372945818E2,3.313967896E1,-1.192061615E1,-6.895620728E1
3.373045468E2,3.337504578E1,-1.188177490E1,-6.899619293E1
3.373145118E2,3.337504578E1,-1.188177490E1,-6.899619293E1
3.373244778E2,3.321286011E1,-1.187891769E1,-6.911864471E1
3.373344428E2,3.338386536E1,-1.184175491E1,-6.882328033E1
3.373444088E2,3.329270935E1,-1.178038406E1,-6.877445221E1
3.373543738E2,3.329272461E1,-1.157151794E1,-6.882447815E1
3.373643398E2,3.306779480E1,-1.149472809E1,-6.879749298E1
3.373743048E2,3.325413513E1,-1.132886887E1,-6.902577972E1
3.373842698E2,3.317658997E1,-1.132727051E1,-6.913720703E1
3.373942358E2,3.321347046E1,-1.105131531E1,-6.901843262E1
3.374042008E2,3.315396118E1,-1.096041870E1,-6.912287140E1
3.374141668E2,3.317715454E1,-1.074602127E1,-6.931578827E1
3.374241318E2,3.311929321E1,-1.087805176E1,-6.935894775E1
3.374340978E2,3.305560303E1,-1.065576172E1,-6.933473206E1
3.374440628E2,3.296900940E1,-1.065011978E1,-6.939240265E1
3.374540278E2,3.297293091E1,-1.066801071E1,-6.934414673E1
3.374639938E2,3.280030823E1,-1.069597244E1,-6.943477631E1
3.374739588E2,3.264608765E1,-1.092473984E1,-6.951437378E1
3.374839248E2,3.247799683E1,-1.104407883E1,-6.959158325E1
3.374938898E2,3.200160217E1,-1.082374763E1,-6.978178406E1
3.375038548E2,3.209599304E1,-1.109444618E1,-6.975131226E1
3.375138208E2,3.195617676E1,-1.131842995E1,-6.974090576E1
3.375237858E2,3.200076294E1,-1.135996437E1,-6.961364746E1
3.375337518E2,3.176588440E1,-1.158462715E1,-6.964388275E1
3.375437168E2,3.176588440E1,-1.158462715E1,-6.964388275E1
3.375536828E2,3.193235779E1,-1.153418922E1,-6.971012878E1
3.375636478E2,3.188948059E1,-1.173969460E1,-6.962326813E1
3.375736128E2,3.184730530E1,-1.172580910E1,-6.944927979E1
3.375835788E2,3.192091370E1,-1.177096748E1,-6.971800232E1
3.375935438E2,3.211366272E1,-1.158720207E1,-6.960545349E1
3.376035098E2,3.217573547E1,-1.153371239E1,-6.972921753E1
3.376134748E2,3.227572632E1,-1.142226219E1,-6.978205872E1
3.376234408E2,3.233706665E1,-1.135316658E1,-6.965221405E1
3.376334058E2,3.255302429E1,-1.114681435E1,-6.967853546E1
3.376433708E2,3.263159180E1,-1.113499260E1,-6.936108398E1
3.376533368E2,3.281501770E1,-1.093322945E1,-6.945038605E1
3.376633018E2,3.278569031E1,-1.069801521E1,-6.950933838E1
3.376732678E2,3.295217896E1,-1.058558464E1,-6.951133728E1
3.376832328E2,3.292593384E1,-1.032168770E1,-6.934275818E1
3.376931992E2,3.298518372E1,-9.895597458E0,-6.921510315E1
3.377031642E2,3.295971680E1,-9.692831039E0,-6.905034637E1
3.377131292E2,3.289056396E1,-9.549833298E0,-6.901915741E1
3.377230952E2,3.291352844E1,-9.262117386E0,-6.893602753E1
3.377330602E2,3.287651062E1,-8.925497055E0,-6.904295349E1
3.377430262E2,3.302705383E1,-8.705301285E0,-6.892872620E1
3.377529912E2,3.294468689E1,-8.705652237E0,-6.892892456E1
3.377629572E2,3.296656799E1,-8.473417282E0,-6.888246155E1
3.377729222E2,3.268862915E1,-8.157518387E0,-6.881425476E1
3.377828872E2,3.268862915E1,-8.157518387E0,-6.881425476E1
3.377928532E2,3.272200012E1,-8.067750931E0,-6.862265778E1
3.378028182E2,3.260556030E1,-8.083978653E0,-6.889684296E1
3.378127842E2,3.278414917E1,-8.118867874E0,-6.857584381E1
3.378227492E2,3.283647156E1,-7.980131149E0,-6.875404358E1
3.378327152E2,3.291075134E1,-7.972574234E0,-6.875346375E1
3.378426802E2,3.290374756E1,-7.965860367E0,-6.880152130E1
3.378526452E2,3.296257019E1,-7.815504074E0,-6.893830872E1
3.378626112E2,3.287483215E1,-7.816102982E0,-6.914100647E1
3.378725762E2,3.285227966E1,-7.670938492E0,-6.922132111E1
3.378825422E2,3.285865784E1,-7.595750809E0,-6.932295227E1
3.378925072E2,3.297106934E1,-7.477575302E0,-6.956985474E1
3.379024732E2,3.279396057E1,-7.388509750E0,-6.965726471E1
3.379124382E2,3.276155090E1,-7.238042831E0,-6.997782898E1
3.379224032E2,3.254391479E1,-7.265199661E0,-7.016831970E1
3.379323692E2,3.251661682E1,-7.110193253E0,-7.020641327E1
3.379423342E2,3.246362305E1,-7.216215134E0,-7.008125305E1
3.379523002E2,3.241302490E1,-7.310773849E0,-7.049173737E1
3.379622652E2,3.221464539E1,-7.221014023E0,-7.078729248E1
3.379722312E2,3.221032715E1,-7.500822067E0,-7.077139282E1
3.379821962E2,3.218557739E1,-7.715169907E0,-7.074168396E1
3.379921612E2,3.213017273E1,-7.849008560E0,-7.059196472E1
3.380021272E2,3.215132141E1,-7.832792282E0,-7.063293457E1
3.380120922E2,3.205343628E1,-7.971307755E0,-7.074980927E1
3.380220582E2,3.205343628E1,-7.971307755E0,-7.074980927E1
3.380320232E2,3.199668884E1,-8.041055679E0,-7.096435547E1
3.380419892E2,3.163114929E1,-8.227090836E0,-7.090557861E1
3.380519542E2,3.168513489E1,-8.241472244E0,-7.110105896E1
3.380619192E2,3.141558838E1,-8.448591232E0,-7.106814575E1
3.380718852E2,3.150393677E1,-8.460798264E0,-7.104322815E1
3.380818502E2,3.111791992E1,-8.465242386E0,-7.112368774E1
