"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
3.125301875E0,-4.063464046E-1,-5.109706342E-2,2.013664126E-2
3.135265875E0,-2.984478072E-1,-6.785869181E-2,-3.231604064E-1
3.145229875E0,-2.199401662E-1,-4.625732303E-2,-4.569704282E-1
3.155193875E0,-1.576154255E-1,-2.144992590E-2,-3.655293310E-1
3.165157875E0,-3.114612973E-1,-3.332620561E-2,-1.834856272E-1
3.175121875E0,-3.243633248E-1,-4.387750626E-2,-3.879744530E-2
3.185084875E0,-2.559886893E-1,-5.347688019E-2,1.449758649E-2
3.195048875E0,-2.795661246E-1,-2.521436334E-2,8.610258937E-2
3.205012875E0,-2.672154895E-1,-2.647502303E-2,8.071496487E-2
3.214976875E0,-1.549916337E-1,-7.377315044E-2,4.611231208E-2
3.224940875E0,-1.941229550E-1,-7.360416591E-2,1.523024261E-2
3.234904875E0,-4.399738149E-1,-1.438415051E-4,-3.299232960E-2
3.244867875E0,-7.016049942E-1,-3.896058261E-1,-1.365178674E-1
3.254831875E0,-7.468326225E-1,-9.129386437E-1,-2.745396388E-1
3.264795875E0,-1.830137569E-1,-1.413155079E-2,-4.928676546E-2
3.274759875E0,2.015227526E-1,1.071837898E0,4.074731630E-1
3.284724000E0,-3.761111833E-1,8.577532071E-1,5.096123260E-1
3.294688000E0,-9.089729159E-1,-8.356957555E-2,1.003738886E-1
3.304652000E0,-3.274829605E-1,2.148155934E-1,-1.892211610E-1
3.314615000E0,-2.544637354E-1,2.970256913E-1,-2.807014346E-1
3.324579000E0,-6.729249130E-1,1.206140256E-1,7.047181249E-2
3.334543000E0,-5.249992740E-1,3.929615432E-1,2.932951677E-1
3.344507000E0,-3.959753443E-1,3.206993133E-1,9.069908559E-2
3.354471000E0,-3.344285025E-1,8.432152748E-2,-5.603913009E-2
3.364435000E0,-2.037702030E-1,5.577015817E-2,3.412084222E-2
3.374398000E0,-8.427950062E-2,5.967083573E-2,2.065739429E-1
3.384362000E0,-7.028448232E-2,-6.666410565E-3,3.059081966E-1
3.394326000E0,-1.556180166E-1,-1.139499539E-1,3.759385443E-1
3.404290000E0,-1.253928819E-1,-1.168718076E-1,2.548660970E-1
3.414254000E0,-4.475312680E-2,-6.557710826E-2,1.269442213E-1
3.424218000E0,3.546124332E-2,-4.102991223E-2,-4.077965140E-2
3.434182000E0,6.714401588E-2,-9.176269412E-2,-2.908516163E-1
3.444145000E0,-2.203004278E-2,-2.573687053E-1,-3.431514519E-1
3.454109000E0,-4.891111109E-1,-1.325425209E0,-5.672576863E-1
3.464073000E0,-3.904587156E-1,-1.329861492E0,-4.754183936E-1
3.474037000E0,-1.666183104E-1,-5.816219562E-1,-2.297792029E-1
3.484001000E0,-2.997944210E-1,-1.481280988E-1,2.820053637E-2
3.493965000E0,-6.878271999E-1,-3.630419254E-2,2.103114831E-1
3.503929000E0,-1.012793007E0,-1.450635731E-2,2.980232263E-1
3.513892000E0,-1.133640483E0,-5.588067055E-2,3.845216721E-1
3.523856000E0,-8.264814938E-1,-3.014064252E-2,5.009181011E-1
3.533820000E0,-4.040614223E-1,4.294779897E-3,5.217985082E-1
3.543784000E0,-2.137984337E-1,-8.002908647E-2,5.385057575E-1
3.553748000E0,-3.496027581E-1,-4.142278665E-1,4.440094900E-1
3.563712000E0,-1.732711810E-1,-6.308449870E-1,2.610816872E-1
3.573676000E0,7.341578507E-2,-5.346594590E-1,1.104047871E-1
3.583639000E0,2.273658743E-1,-1.985427922E-1,-8.928347468E-2
3.593603000E0,2.982593441E-1,1.415359479E-1,-3.351758498E-1
3.603567000E0,5.166237223E-1,5.899074608E-1,-8.890293789E-1
3.613531000E0,7.209345735E-1,1.265765483E0,-1.004503117E0
3.623495000E0,7.603407139E-1,1.188767009E0,-6.088547784E-1
3.633459000E0,3.498146465E-1,2.448264277E-1,-8.547167480E-1
3.643422000E0,8.320251659E-2,6.157059610E-2,-8.788090307E-1
3.653386000E0,2.389438729E-1,9.276899993E-2,-5.949126774E-1
3.663350000E0,5.246018826E-1,4.152546376E-1,-2.683480221E-1
3.673314000E0,3.662910770E-1,-4.155616164E-3,-4.617025799E-1
3.683278000E0,1.916101141E-1,-3.431953061E-1,-4.989627922E-1
3.693242000E0,2.946990842E-1,-2.595087862E-1,-4.424734265E-1
3.703206000E0,3.930570355E-1,-1.256935018E-1,-3.225493723E-1
3.713169000E0,3.865955333E-1,-1.276008636E-1,-2.329595035E-1
3.723133000E0,2.365738503E-1,-4.220520258E-1,-1.462406176E-1
3.733097000E0,-3.229255310E-1,-7.325882936E-1,-2.025849724E-1
3.743061000E0,5.421424332E-1,-8.215454936E-2,3.026320016E-1
3.753025000E0,7.885155226E-1,3.254320496E-1,2.251791984E-1
3.762989000E0,5.055686840E-1,2.095560229E-1,-1.027472734E-1
