"Time (s)","X (µT)","Y (µT)","Z (µT)"
1.369125628E2,-1.002220154E1,3.713842010E1,-2.888241196E1
1.369225268E2,-1.002220154E1,3.713842010E1,-2.888241196E1
1.369324907E2,-1.020933533E1,3.521738815E1,-2.702965164E1
1.369424547E2,-1.069319153E1,3.654649353E1,-2.933993912E1
1.369524187E2,-1.066635132E1,3.468566132E1,-2.755738640E1
1.369623828E2,-1.079408264E1,3.604514694E1,-2.996288490E1
1.369723468E2,-1.067414856E1,3.405717468E1,-2.825300217E1
1.369823107E2,-1.069352722E1,3.543929291E1,-3.074963951E1
1.369922747E2,-1.073255920E1,3.395745468E1,-2.887704468E1
1.370022387E2,-1.071505737E1,3.505937958E1,-3.117693710E1
1.370122028E2,-1.077322388E1,3.387525558E1,-2.930387878E1
1.370221668E2,-1.074266052E1,3.495193100E1,-3.113669777E1
1.370321307E2,-1.085168457E1,3.420964050E1,-2.964945412E1
1.370420947E2,-1.091510010E1,3.492931366E1,-3.060653687E1
1.370520587E2,-1.110011292E1,3.443981171E1,-2.957998085E1
1.370620228E2,-1.107823181E1,3.461573410E1,-3.058282280E1
1.370719868E2,-1.112715149E1,3.407865524E1,-3.049550438E1
1.370819507E2,-1.068035889E1,3.380250549E1,-3.061205292E1
1.370919147E2,-1.051246643E1,3.390958786E1,-3.140770531E1
1.371018787E2,-1.024275208E1,3.339859772E1,-3.068756485E1
1.371118428E2,-1.011555481E1,3.400703812E1,-3.173052216E1
1.371218057E2,-9.952728271E0,3.323890686E1,-3.035891724E1
1.371317697E2,-9.823059082E0,3.449092865E1,-3.148338127E1
1.371417338E2,-9.919158936E0,3.378545761E1,-2.969946671E1
1.371516977E2,-9.919158936E0,3.378545761E1,-2.969946671E1
1.371616617E2,-9.705093384E0,3.519050598E1,-3.103885269E1
1.371716257E2,-9.485031128E0,3.422776031E1,-2.915093803E1
1.371815897E2,-8.845596313E0,3.624807739E1,-3.063175583E1
1.371915538E2,-8.252044678E0,3.491718674E1,-2.834368706E1
1.372015177E2,-7.211410522E0,3.696521759E1,-3.015206146E1
1.372114817E2,-6.604080200E0,3.551906204E1,-2.807469940E1
1.372214457E2,-6.365951538E0,3.758146286E1,-2.959479713E1
1.372314097E2,-7.835693359E0,3.598787689E1,-2.698631668E1
1.372413738E2,-9.901840210E0,3.772388840E1,-2.821236992E1
1.372513377E2,-1.223947144E1,3.594347763E1,-2.555368423E1
1.372613017E2,-1.402680969E1,3.730192947E1,-2.663030624E1
1.372712657E2,-1.434313965E1,3.586643982E1,-2.509202003E1
1.372812297E2,-1.376737976E1,3.705861664E1,-2.684348679E1
1.372911938E2,-1.265544128E1,3.597825623E1,-2.635140991E1
1.373011578E2,-1.139703369E1,3.654164886E1,-2.806081390E1
1.373111217E2,-1.024076843E1,3.575783539E1,-2.792536926E1
1.373210857E2,-8.926422119E0,3.588970566E1,-2.936131096E1
1.373310497E2,-8.089614868E0,3.552152634E1,-2.971123123E1
1.373410138E2,-7.044189453E0,3.526286697E1,-3.002047539E1
1.373509778E2,-5.955276489E0,3.566136169E1,-3.084721184E1
1.373609417E2,-4.923812866E0,3.531936264E1,-2.996512413E1
1.373709057E2,-4.137008667E0,3.627133942E1,-3.094590569E1
1.373808697E2,-4.141021729E0,3.541259766E1,-2.973075485E1
1.373908338E2,-4.141021729E0,3.541259766E1,-2.973075485E1
1.374007978E2,-4.370483398E0,3.644247818E1,-3.136257362E1
1.374107617E2,-5.217453003E0,3.529597473E1,-3.004574776E1
1.374207253E2,-6.348083496E0,3.640213394E1,-3.203087616E1
1.374306893E2,-7.458328247E0,3.463357544E1,-3.010619926E1
1.374406533E2,-8.622268677E0,3.632431793E1,-3.192878914E1
1.374506173E2,-9.440963745E0,3.481837082E1,-2.935206604E1
1.374605813E2,-9.849136353E0,3.687571716E1,-3.066871262E1
1.374705453E2,-9.944839478E0,3.579019928E1,-2.738762856E1
1.374805093E2,-9.485580444E0,3.841638184E1,-2.847295189E1
1.374904733E2,-8.557647705E0,3.729676819E1,-2.527403259E1
1.375004373E2,-7.316848755E0,3.985036469E1,-2.602794838E1
1.375104003E2,-6.397811890E0,3.897881699E1,-2.330961037E1
1.375203643E2,-5.129226685E0,4.121132660E1,-2.396782494E1
1.375303283E2,-4.705230713E0,4.043959427E1,-2.170163727E1
1.375402923E2,-3.733139038E0,4.215740204E1,-2.138085938E1
1.375502563E2,-3.595687866E0,4.175391388E1,-1.918810654E1
1.375602203E2,-3.004272461E0,4.304553604E1,-1.886504364E1
1.375701843E2,-3.096115112E0,4.295904160E1,-1.744146729E1
1.375801483E2,-3.098876953E0,4.341121674E1,-1.700718307E1
1.375901123E2,-3.082595825E0,4.370761490E1,-1.623332977E1
1.376000763E2,-3.287322998E0,4.338813019E1,-1.526216888E1
1.376100403E2,-3.491149902E0,4.435237122E1,-1.501594925E1
1.376200043E2,-3.668670654E0,4.347332001E1,-1.392587280E1
1.376299683E2,-3.668670654E0,4.347332001E1,-1.392587280E1
1.376399323E2,-3.608337402E0,4.479364777E1,-1.416129303E1
1.376498963E2,-3.674819946E0,4.361029434E1,-1.256105042E1
1.376598603E2,-3.398468018E0,4.547653198E1,-1.314197159E1
1.376698243E2,-3.197647095E0,4.365692520E1,-1.164134216E1
1.376797883E2,-2.612350464E0,4.601054001E1,-1.251064682E1
1.376897523E2,-2.411117554E0,4.371514893E1,-1.073841476E1
1.376997163E2,-1.646148682E0,4.618038177E1,-1.181338120E1
1.377096803E2,-1.745086670E0,4.393193436E1,-1.009989929E1
1.377196443E2,-1.128524780E0,4.645645142E1,-1.097934341E1
1.377296083E2,-1.176071167E0,4.402799225E1,-9.084163666E0
1.377395723E2,-3.599090576E-1,4.660536957E1,-1.005255890E1
1.377495363E2,-3.962707520E-1,4.419040680E1,-8.672164917E0
1.377595003E2,3.527679443E-1,4.639419556E1,-9.708606720E0
1.377694643E2,3.676452637E-1,4.434804153E1,-8.532619476E0
1.377794283E2,1.035186768E0,4.616130829E1,-9.379955292E0
1.377893923E2,1.146255493E0,4.462206268E1,-8.581115723E0
1.377993563E2,1.620101929E0,4.580735016E1,-9.338886261E0
1.378093203E2,1.668304443E0,4.464625549E1,-9.096252441E0
1.378192843E2,2.237930298E0,4.541292572E1,-1.002774811E1
1.378292483E2,2.351013184E0,4.483043671E1,-9.960338593E0
1.378392123E2,2.427764893E0,4.487537766E1,-1.046684647E1
1.378491763E2,2.505920410E0,4.513727570E1,-1.075674820E1
1.378591403E2,2.505920410E0,4.513727570E1,-1.075674820E1
1.378691043E2,2.237884521E0,4.473517609E1,-1.031278992E1
1.378790683E2,2.292648315E0,4.577005768E1,-1.020354080E1
1.378890323E2,2.025955200E0,4.480857086E1,-8.529056549E0
1.378989963E2,2.072082520E0,4.629675674E1,-8.507484436E0
1.379089593E2,1.277023315E0,4.471214294E1,-7.971839905E0
1.379189233E2,1.430465698E0,4.644515991E1,-1.014133835E1
1.379288873E2,9.279327393E-1,4.411265945E1,-1.033139038E1
1.379388513E2,1.178771973E0,4.574340057E1,-1.332551193E1
1.379488153E2,3.936157227E-1,4.317658997E1,-1.299932480E1
1.379587793E2,6.620178223E-1,4.508912659E1,-1.579662704E1
1.379687433E2,-1.593933105E-1,4.243949127E1,-1.540880966E1
1.379787073E2,-1.683807373E-1,4.408548737E1,-1.888405609E1
1.379886713E2,-1.535614014E0,4.145653915E1,-1.846641541E1
1.379986353E2,-2.107879639E0,4.274217987E1,-2.194166565E1
1.380085993E2,-3.559799194E0,3.996690750E1,-2.140987396E1
1.380185633E2,-4.495971680E0,4.093090439E1,-2.428740692E1
1.380285273E2,-5.893966675E0,3.850540543E1,-2.367030334E1
1.380384913E2,-7.073577881E0,3.893570709E1,-2.617426682E1
1.380484553E2,-8.439056396E0,3.723439407E1,-2.540083313E1
1.380584193E2,-9.334609985E0,3.780905151E1,-2.675323677E1
1.380683833E2,-9.857315063E0,3.689674759E1,-2.621007729E1
1.380783473E2,-9.749908447E0,3.710676956E1,-2.707170296E1
1.380883113E2,-9.753738403E0,3.691904449E1,-2.683259773E1
1.380982753E2,-9.753738403E0,3.691904449E1,-2.683259773E1
1.381082393E2,-9.384841919E0,3.664476395E1,-2.719073868E1
1.381182033E2,-9.240463257E0,3.681994629E1,-2.792812729E1
1.381281673E2,-8.918334961E0,3.597014236E1,-2.767576408E1
1.381381313E2,-8.984405518E0,3.640660095E1,-2.911201477E1
1.381480953E2,-8.990356445E0,3.494322968E1,-2.836111450E1
1.381580593E2,-9.364181519E0,3.565478516E1,-3.060016441E1
1.381680233E2,-9.221176147E0,3.414046478E1,-2.931825256E1
1.381779873E2,-9.163818359E0,3.495573425E1,-3.161714935E1
1.381879513E2,-9.161972046E0,3.351876831E1,-2.961915779E1
1.381979153E2,-8.731216431E0,3.461806488E1,-3.224280548E1
1.382078793E2,-8.534240723E0,3.309924316E1,-2.965086365E1
1.382178433E2,-8.112152100E0,3.463339996E1,-3.252843475E1
1.382278073E2,-8.394638062E0,3.330394363E1,-3.006428528E1
1.382377713E2,-8.238494873E0,3.465351486E1,-3.281970215E1
1.382477353E2,-8.599243164E0,3.303998947E1,-3.013252258E1
1.382576993E2,-8.639419556E0,3.449692535E1,-3.279638672E1
1.382676633E2,-9.011444092E0,3.323467636E1,-3.036635208E1
1.382776263E2,-9.037185669E0,3.442868805E1,-3.226133728E1
1.382875903E2,-9.282211304E0,3.348052597E1,-3.026072502E1
1.382975543E2,-9.139038086E0,3.478911972E1,-3.162024307E1
1.383075183E2,-9.010299683E0,3.415084839E1,-3.010173225E1
1.383174823E2,-8.425308228E0,3.533258820E1,-3.075600624E1
1.383274463E2,-8.417587280E0,3.535742950E1,-3.075096703E1
1.383374103E2,-7.820495605E0,3.538936234E1,-2.947588730E1
1.383473743E2,-6.751098633E0,3.638685608E1,-2.950262642E1
1.383573383E2,-6.213333130E0,3.682409668E1,-2.883101654E1
1.383673023E2,-5.665023804E0,3.721303558E1,-2.809200668E1
1.383772663E2,-5.715591431E0,3.814494324E1,-2.812095833E1
1.383872303E2,-6.351165771E0,3.787998199E1,-2.649726868E1
1.383971943E2,-7.590484619E0,3.886719131E1,-2.705110168E1
1.384071583E2,-9.139389038E0,3.768326569E1,-2.532412529E1
1.384171223E2,-1.027857971E1,3.865882111E1,-2.718397522E1
1.384270863E2,-1.035432434E1,3.709108353E1,-2.529808807E1
1.384370503E2,-9.705307007E0,3.848027420E1,-2.784909821E1
1.384470143E2,-9.287536621E0,3.648864746E1,-2.607096481E1
1.384569783E2,-8.638809204E0,3.803786469E1,-2.918850327E1
1.384669423E2,-8.432144165E0,3.575088882E1,-2.717826653E1
1.384769063E2,-8.029022217E0,3.684951782E1,-3.058687973E1
1.384868703E2,-8.480529785E0,3.452331924E1,-2.867691612E1
1.384968343E2,-8.182830811E0,3.593254852E1,-3.194086266E1
1.385067983E2,-8.173614502E0,3.430982208E1,-2.927194595E1
1.385167623E2,-7.771011353E0,3.593927765E1,-3.190472984E1
1.385267263E2,-8.366806030E0,3.448870850E1,-2.946323586E1
1.385366903E2,-8.760238647E0,3.589552307E1,-3.120228004E1
1.385466543E2,-9.499267578E0,3.480983734E1,-2.916950989E1
1.385566183E2,-9.895431519E0,3.592379761E1,-3.049255180E1
1.385665823E2,-9.895431519E0,3.592379761E1,-3.049255180E1
1.385765463E2,-1.039746094E1,3.533663559E1,-2.863746834E1
1.385865103E2,-1.065042114E1,3.620241547E1,-2.924121666E1
1.385964743E2,-1.079653931E1,3.617650604E1,-2.807296181E1
1.386064383E2,-1.073832703E1,3.687278748E1,-2.789425659E1
1.386164023E2,-1.056953430E1,3.744429779E1,-2.744784355E1
1.386263663E2,-1.026254272E1,3.748736572E1,-2.620954323E1
1.386363303E2,-9.931625366E0,3.857269287E1,-2.643344307E1
1.386462943E2,-9.311141968E0,3.835714722E1,-2.423504829E1
1.386562583E2,-8.635726929E0,4.016802216E1,-2.454397774E1
1.386662213E2,-7.796997070E0,3.970635986E1,-2.189332008E1
1.386761853E2,-7.062530518E0,4.187727356E1,-2.265364265E1
1.386861493E2,-6.490158081E0,4.063644028E1,-1.965694046E1
1.386961133E2,-5.520721436E0,4.348699951E1,-2.030747604E1
1.387060773E2,-5.385421753E0,4.186381149E1,-1.686928177E1
1.387160413E2,-4.498077393E0,4.453764343E1,-1.774134445E1
1.387260053E2,-4.646850586E0,4.260054779E1,-1.447852707E1
1.387359693E2,-4.260803223E0,4.538423920E1,-1.578958130E1
1.387459333E2,-4.403640747E0,4.295373154E1,-1.301253510E1
1.387558973E2,-4.248992920E0,4.551097107E1,-1.480607224E1
1.387658613E2,-4.553009033E0,4.329088593E1,-1.234469604E1
1.387758253E2,-4.367279053E0,4.568437958E1,-1.369790268E1
1.387857893E2,-4.624069214E0,4.365722656E1,-1.170359039E1
1.387957533E2,-4.624069214E0,4.365722656E1,-1.170359039E1
1.388057173E2,-4.212326050E0,4.580015564E1,-1.279153061E1
1.388156813E2,-4.112106323E0,4.442814636E1,-1.133304596E1
1.388256453E2,-3.436904907E0,4.561560822E1,-1.176637268E1
1.388356093E2,-3.057998657E0,4.475920868E1,-1.037600327E1
1.388455733E2,-2.529754639E0,4.581887817E1,-1.061929703E1
1.388555373E2,-2.432128906E0,4.547610855E1,-9.847618103E0
1.388655013E2,-1.950775146E0,4.570742798E1,-9.407684326E0
1.388754653E2,-1.602890015E0,4.612346268E1,-9.457523346E0
1.388854293E2,-1.223342896E0,4.550124359E1,-8.686046600E0
1.388953933E2,-7.486877441E-1,4.653460693E1,-8.960678101E0
1.389053573E2,-4.994659424E-1,4.519033051E1,-7.798007965E0
1.389153213E2,5.561828613E-2,4.697268677E1,-8.653964996E0
1.389252853E2,2.089233398E-1,4.516143036E1,-7.293945312E0
1.389352493E2,8.466949463E-1,4.724811554E1,-8.577484131E0
1.389452133E2,7.966308594E-1,4.507621002E1,-6.773971558E0
1.389551773E2,1.221115112E0,4.764616394E1,-8.420707703E0
1.389651413E2,1.193588257E0,4.487012863E1,-6.715869904E0
1.389751053E2,1.643875122E0,4.769142151E1,-8.811580658E0
1.389850693E2,1.223297119E0,4.480833435E1,-7.313533783E0
1.389950333E2,1.614761353E0,4.756420898E1,-9.324539185E0
1.390049973E2,9.822235107E-1,4.485671234E1,-7.340496063E0
1.390149613E2,1.249786377E0,4.744947433E1,-9.574943542E0
1.390249253E2,5.326080322E-1,4.473041153E1,-8.149936676E0
1.390348893E2,5.371246338E-1,4.474327850E1,-8.160533905E0
1.390448533E2,3.975219727E-1,4.701174164E1,-1.058432388E1
1.390548173E2,-3.670043945E-1,4.493602753E1,-9.951705933E0
1.390647803E2,-7.371978760E-1,4.615450287E1,-1.269411850E1
1.390747443E2,-1.510437012E0,4.446903992E1,-1.311032867E1
1.390847083E2,-1.851226807E0,4.483516693E1,-1.577170563E1
1.390946723E2,-2.447906494E0,4.347273254E1,-1.673245621E1
1.391046363E2,-2.817474365E0,4.336136627E1,-1.894041824E1
1.391146003E2,-3.722991943E0,4.261168671E1,-2.014903641E1
1.391245643E2,-4.513229370E0,4.169951630E1,-2.162637138E1
1.391345283E2,-5.699951172E0,4.137236786E1,-2.333473969E1
1.391444923E2,-6.884231567E0,3.985725403E1,-2.365037346E1
1.391544563E2,-8.381103516E0,3.991057968E1,-2.590369606E1
1.391644203E2,-9.662567139E0,3.799462128E1,-2.516114807E1
1.391743843E2,-1.132267761E1,3.851209259E1,-2.755739212E1
1.391843483E2,-1.203280640E1,3.678112411E1,-2.577100182E1
1.391943123E2,-1.307748413E1,3.774043274E1,-2.846340561E1
1.392042763E2,-1.311900330E1,3.587285233E1,-2.588575172E1
1.392142403E2,-1.351121521E1,3.708397675E1,-2.914949226E1
1.392242043E2,-1.317111206E1,3.514612961E1,-2.613275528E1
1.392341683E2,-1.324191284E1,3.634354782E1,-3.017282486E1
1.392441323E2,-1.293917847E1,3.440188599E1,-2.718464088E1
1.392540963E2,-1.342462158E1,3.525779343E1,-3.075142670E1
1.392640603E2,-1.342321777E1,3.337121582E1,-2.762103462E1
1.392740243E2,-1.342321777E1,3.337121582E1,-2.762103462E1
1.392839883E2,-1.395664978E1,3.409809113E1,-3.090515137E1
1.392939523E2,-1.382783508E1,3.255279160E1,-2.822403145E1
1.393039163E2,-1.412744141E1,3.370417786E1,-3.084235001E1
1.393138803E2,-1.417503357E1,3.263484573E1,-2.865746689E1
1.393238443E2,-1.447026062E1,3.362792206E1,-3.050710869E1
1.393338083E2,-1.440507507E1,3.309254837E1,-2.896351242E1
1.393437723E2,-1.438150024E1,3.369743729E1,-3.050895309E1
1.393537363E2,-1.443653870E1,3.332534409E1,-2.974248695E1
1.393637003E2,-1.396824646E1,3.355984497E1,-3.047057343E1
1.393736643E2,-1.387820435E1,3.359719086E1,-3.067910385E1
1.393836283E2,-1.357847595E1,3.338780975E1,-3.012387276E1
1.393935923E2,-1.330187988E1,3.395322418E1,-3.126836586E1
1.394035563E2,-1.263810730E1,3.368067932E1,-2.996325111E1
1.394135204E2,-1.213685608E1,3.482046890E1,-3.205998993E1
1.394234844E2,-1.134027100E1,3.439842224E1,-3.002818871E1
1.394334484E2,-1.023088074E1,3.597278214E1,-3.211615372E1
1.394434114E2,-9.097305298E0,3.534390259E1,-2.950507545E1
1.394533754E2,-7.405151367E0,3.757428360E1,-3.202504730E1
1.394633394E2,-6.476715088E0,3.671414948E1,-2.858517075E1
1.394733034E2,-5.169494629E0,3.917398071E1,-3.114608002E1
1.394832674E2,-5.573944092E0,3.786181641E1,-2.748306084E1
1.394932314E2,-5.816406250E0,4.018949127E1,-2.983494377E1
1.395031954E2,-5.816406250E0,4.018949127E1,-2.983494377E1
1.395131594E2,-7.967468262E0,3.819585037E1,-2.571721458E1
1.395231234E2,-1.011718750E1,4.011734009E1,-2.798548508E1
1.395330874E2,-1.195719910E1,3.787911224E1,-2.392111397E1
1.395430514E2,-1.252833557E1,3.968211746E1,-2.681896210E1
1.395530154E2,-1.153717041E1,3.776482391E1,-2.494985771E1
1.395629794E2,-1.000228882E1,3.892585754E1,-2.833877563E1
1.395729434E2,-8.049789429E0,3.724784088E1,-2.759291649E1
1.395829074E2,-6.411651611E0,3.815653992E1,-2.936380196E1
1.395928714E2,-5.697631836E0,3.589852905E1,-2.655926895E1
1.396028354E2,-4.957687378E0,3.676371765E1,-2.672553253E1
1.396127994E2,-4.508560181E0,3.681287384E1,-2.522355843E1
1.396227634E2,-3.419525146E0,3.780163956E1,-2.506831551E1
1.396327274E2,-4.636337280E0,3.740711212E1,-2.925545120E1
1.396426914E2,-5.714569092E-1,3.763491821E1,-3.164938354E1
1.396526554E2,1.644836426E0,3.657828903E1,-4.110335541E1
1.396626194E2,-1.846801758E0,3.236006546E1,-4.777504349E1
1.396725834E2,-9.418304443E0,3.060199356E1,-5.292675781E1
1.396825474E2,6.273812866E1,3.472512054E1,-5.360646057E1
1.396925114E2,5.758505249E1,3.595795059E1,-5.226561737E1
1.397024754E2,2.480877686E1,4.019659042E1,-4.925865555E1
1.397124394E2,2.259639740E1,4.226934814E1,-4.892979431E1
1.397224034E2,1.913746643E1,4.298413849E1,-5.495748520E1
1.397323674E2,1.941542816E1,4.521866608E1,-5.669498444E1
1.397423314E2,2.004727173E1,4.506181717E1,-5.061972046E1
1.397522954E2,2.234064484E1,4.424900436E1,-4.593251038E1
1.397622594E2,2.032286835E1,4.656903076E1,-3.946446228E1
1.397722234E2,2.280045319E1,4.565915680E1,-3.542760849E1
1.397821874E2,2.218803406E1,4.761096954E1,-3.600267029E1
1.397921514E2,2.412202454E1,4.675776672E1,-3.176519775E1
1.398021154E2,2.468176270E1,4.868791580E1,-3.307964706E1
1.398120794E2,2.534561157E1,4.772793198E1,-2.924264526E1
1.398220434E2,2.617924500E1,4.992601013E1,-2.784462547E1
1.398320074E2,2.641056824E1,4.933226013E1,-2.455917358E1
1.398419704E2,2.728694916E1,5.104970932E1,-2.303065491E1
1.398519344E2,2.746677399E1,5.063235474E1,-2.059602737E1
1.398618984E2,2.845716095E1,5.175069427E1,-2.014915466E1
1.398718624E2,2.876247406E1,5.156931305E1,-1.931866074E1
1.398818264E2,2.942313385E1,5.169976044E1,-1.914737701E1
1.398917904E2,2.964002228E1,5.219154739E1,-1.985975647E1
1.399017544E2,2.976015472E1,5.143961334E1,-1.861684418E1
1.399117184E2,3.081885529E1,5.239990997E1,-1.905675888E1
1.399216824E2,3.069583893E1,5.134590530E1,-1.711681366E1
1.399316464E2,3.175176239E1,5.309986877E1,-1.813033295E1
1.399416104E2,3.163556671E1,5.133320618E1,-1.568515396E1
1.399515744E2,3.292406464E1,5.336043930E1,-1.694574738E1
1.399615384E2,3.235623932E1,5.104417419E1,-1.445848465E1
1.399715024E2,3.235623932E1,5.104417419E1,-1.445848465E1
1.399814664E2,3.369960785E1,5.381089783E1,-1.667431259E1
1.399914304E2,3.273949432E1,5.109258652E1,-1.409563446E1
1.400013944E2,3.407715607E1,5.393567276E1,-1.638479233E1
1.400113584E2,3.324578094E1,5.117599106E1,-1.349695969E1
1.400213224E2,3.472255707E1,5.394973755E1,-1.598089981E1
1.400312864E2,3.292041016E1,5.136996460E1,-1.352204514E1
1.400412504E2,3.427516174E1,5.401462555E1,-1.575513077E1
1.400512144E2,3.356314087E1,5.147779846E1,-1.364548874E1
1.400611784E2,3.485655212E1,5.379061127E1,-1.563905334E1
1.400711424E2,3.361900330E1,5.194024658E1,-1.374355316E1
1.400811064E2,3.453604126E1,5.383027649E1,-1.500174713E1
1.400910704E2,3.383120728E1,5.232540131E1,-1.344404221E1
1.401010344E2,3.438107300E1,5.349738312E1,-1.442340469E1
1.401109984E2,3.400057983E1,5.258608246E1,-1.350489807E1
1.401209624E2,3.412474823E1,5.344026947E1,-1.419348145E1
1.401309264E2,3.402930450E1,5.334125137E1,-1.385132599E1
1.401408904E2,3.406194305E1,5.297185516E1,-1.328667450E1
1.401508544E2,3.440699005E1,5.352370453E1,-1.382795334E1
1.401608184E2,3.412729645E1,5.246623993E1,-1.335557175E1
1.401707824E2,3.442122650E1,5.366467285E1,-1.544832993E1
1.401807464E2,3.234804535E1,5.271133804E1,-1.390500259E1
1.401907104E2,3.244567108E1,5.418076324E1,-1.682715607E1
1.402006744E2,3.090891266E1,5.236240387E1,-1.583025742E1
1.402106384E2,3.090891266E1,5.236240387E1,-1.583025742E1
1.402206024E2,3.100504303E1,5.453509903E1,-1.982508087E1
1.402305664E2,2.978928375E1,5.175424957E1,-1.845196533E1
1.402405304E2,3.060032654E1,5.354636383E1,-2.270388794E1
1.402504934E2,2.901675415E1,5.069765472E1,-2.117063904E1
1.402604574E2,2.949069214E1,5.224472046E1,-2.610428810E1
1.402704214E2,2.745597839E1,4.934366608E1,-2.423105240E1
1.402803854E2,2.740834808E1,5.062381744E1,-2.982266998E1
1.402903494E2,2.535161591E1,4.785749054E1,-2.778041840E1
1.403003134E2,2.500675964E1,4.827824783E1,-3.275810242E1
1.403102774E2,2.313053894E1,4.580461884E1,-3.069194221E1
1.403202414E2,2.240370178E1,4.628347778E1,-3.431050110E1
1.403302054E2,2.108239746E1,4.447354126E1,-3.242085648E1
1.403401694E2,2.105841064E1,4.536542511E1,-3.455183029E1
1.403501334E2,2.047924805E1,4.430644989E1,-3.310076141E1
1.403600974E2,2.088183594E1,4.474177551E1,-3.444329071E1
1.403700614E2,1.996820831E1,4.341360474E1,-3.424742126E1
1.403800254E2,1.999320221E1,4.339685822E1,-3.507997131E1
1.403899894E2,1.978850555E1,4.309084320E1,-3.545101166E1
1.403999534E2,1.957779694E1,4.247071838E1,-3.516019058E1
1.404099174E2,1.948085022E1,4.213444519E1,-3.710400009E1
1.404198818E2,1.906283569E1,4.144712448E1,-3.574223328E1
1.404298457E2,1.898925781E1,4.194844055E1,-3.805858612E1
1.404398097E2,1.898925781E1,4.194844055E1,-3.805858612E1
1.404497737E2,1.812670135E1,4.077797318E1,-3.600469208E1
1.404597378E2,1.869271088E1,4.156812668E1,-3.880091858E1
1.404697018E2,1.816397858E1,4.053212357E1,-3.605739594E1
1.404796657E2,1.917391205E1,4.149543381E1,-3.961080933E1
1.404896297E2,1.838869476E1,3.998191071E1,-3.625538635E1
1.404995937E2,1.963378143E1,4.106114960E1,-4.016448975E1
1.405095578E2,1.879177094E1,3.970517349E1,-3.637368011E1
1.405195218E2,1.991504669E1,4.084886169E1,-4.022225952E1
1.405294857E2,1.852670288E1,3.955842209E1,-3.626532745E1
1.405394497E2,1.934310913E1,4.114801025E1,-3.991154480E1
1.405494137E2,1.831489563E1,3.996746445E1,-3.594723892E1
1.405593778E2,1.947512817E1,4.155592728E1,-3.907191467E1
1.405693418E2,1.844756317E1,4.019322205E1,-3.581004333E1
1.405793057E2,1.966881561E1,4.186431885E1,-3.785803986E1
1.405892697E2,1.935181427E1,4.110350800E1,-3.543155670E1
1.405992337E2,2.049730682E1,4.241614914E1,-3.675785065E1
1.406091978E2,2.050417328E1,4.203399277E1,-3.477366257E1
1.406191618E2,2.077510834E1,4.267918777E1,-3.532575989E1
1.406291257E2,2.088101959E1,4.282013702E1,-3.394029999E1
1.406390888E2,2.078801727E1,4.316902161E1,-3.348419952E1
1.406490527E2,1.986351776E1,4.346094131E1,-3.346988678E1
1.406590167E2,1.825154114E1,4.286935043E1,-3.209986115E1
1.406689807E2,1.668989563E1,4.346254730E1,-3.342360687E1
1.406789447E2,1.576584625E1,4.343297958E1,-3.252480316E1
1.406889088E2,1.432064056E1,4.247747040E1,-3.053184319E1
1.406988727E2,1.464975739E1,4.351277161E1,-3.279945374E1
1.407088367E2,1.443027496E1,4.224318695E1,-3.039458466E1
1.407188007E2,1.541137695E1,4.359428406E1,-3.360477448E1
1.407287647E2,1.517097473E1,4.169610596E1,-3.134639740E1
1.407387288E2,1.633075714E1,4.299993896E1,-3.539399338E1
1.407486927E2,1.557657623E1,4.063155365E1,-3.275205231E1
1.407586567E2,1.679476929E1,4.169047165E1,-3.678755188E1
1.407686207E2,1.567684937E1,3.962972260E1,-3.347919464E1
1.407785847E2,1.646479797E1,4.095389175E1,-3.743239975E1
1.407885488E2,1.481303406E1,3.922194672E1,-3.373295593E1
1.407985127E2,1.473071289E1,4.081110764E1,-3.699624634E1
1.408084767E2,1.318251038E1,3.945598984E1,-3.274256516E1
1.408184407E2,1.298379517E1,4.120044708E1,-3.555233002E1
1.408284047E2,1.073372650E1,4.044750214E1,-3.182828712E1
1.408383688E2,1.040840912E1,4.193656921E1,-3.357531357E1
1.408483327E2,8.492378235E0,4.154060745E1,-3.073731422E1
1.408582967E2,8.433021545E0,4.290175629E1,-3.181964493E1
1.408682607E2,7.468948364E0,4.296734238E1,-2.985264969E1
1.408782247E2,8.369064331E0,4.414950562E1,-3.021121597E1
1.408881888E2,9.184875488E0,4.452428436E1,-2.914819717E1
1.408981528E2,1.064984131E1,4.544957733E1,-2.825907516E1
1.409081167E2,1.209922791E1,4.633938599E1,-2.775053978E1
1.409180807E2,1.209922791E1,4.633938599E1,-2.775053978E1
1.409280447E2,1.276568604E1,4.599167252E1,-2.544135475E1
1.409380088E2,1.420179749E1,4.723266602E1,-2.622376251E1
1.409479728E2,1.432499695E1,4.675305939E1,-2.287719345E1
1.409579367E2,1.581214905E1,4.890261841E1,-2.364040756E1
1.409679007E2,1.549366760E1,4.778199768E1,-1.992808914E1
1.409778647E2,1.697044373E1,5.000339508E1,-2.166545486E1
1.409878288E2,1.594169617E1,4.833961487E1,-1.800562668E1
1.409977928E2,1.730119324E1,5.095487213E1,-2.049633026E1
1.410077567E2,1.578175354E1,4.857473755E1,-1.677844620E1
1.410177207E2,1.667401123E1,5.152970123E1,-1.942409134E1
1.410276847E2,1.492594910E1,4.904387665E1,-1.552147293E1
1.410376488E2,1.558746338E1,5.201590347E1,-1.769017410E1
