"Time (s)","Sound pressure level (dB)"
3.028317233E1,-3.366773779E1
3.038966633E1,-3.675936892E1
3.049187433E1,-3.461006048E1
3.059850217E1,-3.455711227E1
3.070502900E1,-3.421566738E1
3.080723767E1,-3.544901469E1
3.091315887E1,-3.627066140E1
3.101645812E1,-3.366777892E1
3.112215062E1,-3.533439651E1
3.122864587E1,-3.729141719E1
3.133327746E1,-3.552444681E1
3.143973867E1,-3.609460884E1
3.154618650E1,-3.664606300E1
3.165001233E1,-3.961092313E1
3.175652950E1,-4.163713521E1
3.186295067E1,-3.929372393E1
3.196676458E1,-4.214722412E1
3.207331633E1,-3.483566739E1
3.217854092E1,-3.292104981E1
3.228333721E1,-3.782516092E1
3.238985317E1,-3.687347328E1
3.249582233E1,-3.401854158E1
3.260003104E1,-3.668609189E1
3.270589704E1,-3.696988212E1
3.281236546E1,-3.916712701E1
3.291679383E1,-3.819831716E1
3.302340946E1,-3.698622535E1
3.312992742E1,-3.875320677E1
3.323343542E1,-3.697995671E1
3.333826917E1,-3.115675916E1
3.344124192E1,NaN
3.354590667E1,-3.463378641E1
3.365015779E1,-3.443680991E1
3.375655587E1,-2.961828357E1
3.386306721E1,-3.429832072E1
3.396678587E1,-3.329728903E1
3.407327604E1,-3.895867168E1
3.417981146E1,-3.954295231E1
3.428341679E1,-4.086519929E1
3.438923942E1,-3.928265550E1
3.449544312E1,-3.688882824E1
3.460018025E1,-3.254909025E1
3.470667383E1,-3.320227965E1
3.481317000E1,-3.154683348E1
3.491697475E1,-3.735484218E1
3.502362487E1,-3.367453443E1
3.513012746E1,-3.181001077E1
3.523357975E1,-3.533358951E1
3.533601117E1,-3.968686827E1
3.544171671E1,-3.488378449E1
3.554814087E1,NaN
3.565030775E1,-3.373627236E1
3.575300475E1,-3.805764628E1
3.585704371E1,-3.824003862E1
3.596352904E1,-3.706543135E1
3.606702358E1,-3.245215516E1
3.617348175E1,-3.333494121E1
3.627992317E1,-3.188258088E1
3.638371758E1,-3.894640407E1
3.649021075E1,-3.371890323E1
3.659670333E1,-3.843971438E1
3.670034033E1,-3.903581285E1
3.680688367E1,-3.643251050E1
3.690885304E1,-3.933265848E1
3.701550379E1,-3.017619495E1
3.711712229E1,-3.158544069E1
3.722366158E1,-2.862308178E1
3.732573992E1,-3.214265550E1
3.743257108E1,-3.435735010E1
3.753652587E1,-3.103678417E1
3.764300746E1,NaN
3.774678563E1,-3.278113345E1
3.785050792E1,-3.912400237E1
3.795587142E1,-3.606497070E1
3.806235571E1,-3.759757035E1
3.816713608E1,-3.619036338E1
3.827354612E1,-3.415471914E1
3.837554125E1,-3.854481301E1
3.848195579E1,-4.116930199E1
3.858387617E1,-3.966673640E1
3.869040150E1,-3.639869272E1
3.879577792E1,-3.517197820E1
3.890062271E1,-3.587607892E1
3.900714604E1,-3.629580959E1
3.911360450E1,-3.558269686E1
3.921722971E1,-3.533364212E1
3.932376992E1,-3.447841789E1
3.943027767E1,-3.675514987E1
3.953389633E1,-3.595780596E1
3.964007071E1,-3.416356818E1
3.974198504E1,NaN
3.984583333E1,-3.444976104E1
3.995058200E1,-3.737065104E1
4.005578962E1,-3.720571719E1
4.016221908E1,-3.398127401E1
4.026728308E1,-3.744936284E1
4.037007825E1,-3.601078616E1
4.047649342E1,-3.433338189E1
4.058267592E1,-3.465198517E1
4.068920212E1,-3.584899560E1
4.079567967E1,-3.755090462E1
4.090072562E1,-3.750685181E1
4.100730171E1,-3.804234666E1
4.111286758E1,-3.795400721E1
4.121739267E1,-3.796261395E1
4.132393100E1,-3.541232525E1
4.143038846E1,-3.558716695E1
4.153274262E1,-3.865490904E1
4.163915308E1,-3.820232574E1
4.174328296E1,-3.540339023E1
4.184945750E1,NaN
4.195072246E1,-3.654128632E1
4.205347862E1,-3.645155220E1
4.215578475E1,-3.637251839E1
4.226227508E1,-3.593590995E1
4.236834362E1,-3.694245063E1
4.247485621E1,-3.766958420E1
4.258130704E1,-3.749438013E1
4.268777837E1,-3.788968996E1
4.279426675E1,-3.733400335E1
4.289952987E1,-3.632549111E1
4.300615396E1,-3.839848255E1
4.311245000E1,-3.812471982E1
4.321752450E1,-3.947134188E1
4.332400700E1,-3.818808610E1
4.342700833E1,-3.582720121E1
4.353279862E1,-3.418864716E1
4.363929808E1,NaN
4.374333687E1,-4.135404514E1
4.384966700E1,-4.089762074E1
4.395239546E1,NaN
4.405822346E1,-3.956196031E1
4.416242817E1,-3.777050632E1
4.426759317E1,-3.578314745E1
4.437242600E1,-3.872646537E1
4.447399704E1,-3.950641821E1
4.458050696E1,-3.928928142E1
4.468297771E1,-4.205495255E1
4.478940017E1,-3.871377692E1
4.489591650E1,-3.635216836E1
4.500097233E1,-3.907596884E1
4.510760675E1,-4.179577126E1
4.520935658E1,-4.231341868E1
4.531212821E1,-3.938837363E1
4.541766625E1,-3.857996133E1
4.552414108E1,-4.047857799E1
4.563074433E1,-4.283346534E1
4.573435825E1,-4.180867714E1
4.584093108E1,-3.878222851E1
4.594750767E1,-4.075826712E1
4.605107887E1,NaN
4.615676504E1,-3.712309816E1
4.625948104E1,-3.597151419E1
4.636313504E1,-3.958187558E1
4.646773621E1,-4.101682928E1
4.657426742E1,-4.256115523E1
4.668075833E1,-3.681893852E1
4.678451067E1,-3.816610738E1
4.689103133E1,-3.959251623E1
4.699521754E1,-3.393534420E1
4.710113637E1,-3.974964915E1
4.720777533E1,-3.941124885E1
4.731243137E1,-4.012273561E1
4.741782483E1,-3.983425192E1
4.752237362E1,-4.174893250E1
4.762884071E1,-4.005232687E1
4.773450692E1,-4.210176921E1
4.784104792E1,NaN
4.794249400E1,-4.224865606E1
4.804894258E1,-4.316280672E1
4.815118504E1,NaN
4.825421071E1,-4.401770445E1
4.836066062E1,-4.531526618E1
4.846650775E1,-4.261013832E1
4.857239337E1,-4.162422600E1
4.867885429E1,-4.144810234E1
4.878465333E1,-4.316238340E1
4.889129437E1,-4.122352617E1
4.899522292E1,-4.419317354E1
4.910128729E1,-4.447134210E1
4.920782800E1,-4.166308960E1
4.931434929E1,-4.301900870E1
4.941797129E1,-4.317434222E1
4.952449779E1,-3.969613789E1
4.963094017E1,-4.173063931E1
4.973466625E1,-4.230667955E1
4.984126312E1,-4.259455447E1
4.994486283E1,NaN
5.005000475E1,-4.293415178E1
5.015413512E1,-3.823874172E1
5.026059221E1,-3.697356369E1
5.036676196E1,-4.286638026E1
5.047318783E1,-4.321627433E1
5.057902158E1,-4.343084196E1
5.068345879E1,-4.378787749E1
5.078982083E1,-4.382281753E1
5.089630962E1,-4.371286488E1
5.100141596E1,-4.009353589E1
5.110380937E1,-4.221904523E1
5.120914058E1,-4.228327721E1
5.131559925E1,-4.212004559E1
5.141822208E1,-4.256383121E1
5.152536450E1,-4.364951960E1
5.163182200E1,-4.443259933E1
5.173484121E1,-4.548620177E1
5.184131275E1,-4.421491310E1
5.194532587E1,-4.251048517E1
5.205156996E1,-4.408416830E1
5.215806112E1,-4.228599126E1
5.226248746E1,-4.447028672E1
5.236817775E1,-4.455533116E1
5.247473883E1,-4.366669080E1
5.258121412E1,-4.310375849E1
5.268488742E1,-4.306139965E1
5.279134579E1,-4.294839696E1
5.289775871E1,-4.380318483E1
5.300156846E1,-4.205217942E1
5.310809712E1,-4.276833095E1
5.321451354E1,-4.407247603E1
5.331834646E1,-4.392352919E1
5.342484262E1,-4.386250966E1
5.353147896E1,-4.462473367E1
5.363496333E1,-4.454681307E1
5.374162362E1,-4.281093476E1
5.384807858E1,-4.592070576E1
5.395168492E1,-4.507749199E1
5.405564162E1,-4.545790427E1
5.416214862E1,-4.563852621E1
5.426830737E1,-4.379904584E1
5.437206725E1,-4.458006318E1
5.447846662E1,-4.173295142E1
5.458364162E1,-4.280619889E1
5.468572242E1,-4.378672257E1
5.479181975E1,-4.468710920E1
5.489832862E1,-4.081356493E1
5.500172196E1,-4.011702469E1
5.510819421E1,-4.106719493E1
5.521465054E1,-4.006176101E1
5.531851592E1,-3.850434495E1
5.542505921E1,-4.024928899E1
5.553153904E1,-4.436171718E1
5.563511679E1,-4.307021327E1
5.574161462E1,-4.087207137E1
5.584356950E1,NaN
5.594942246E1,-4.392394263E1
5.605185829E1,-4.315775964E1
5.615833321E1,-4.096125991E1
5.626483996E1,-4.046381831E1
5.637101050E1,-4.136761090E1
5.647738404E1,-4.303590192E1
5.658383433E1,-4.151326760E1
5.669029825E1,-4.167482909E1
5.679687275E1,-4.391181337E1
5.690196842E1,-4.327633916E1
5.700849392E1,-4.321982007E1
5.711232337E1,-4.312342380E1
5.721859454E1,-4.371810600E1
5.732525579E1,-4.483577077E1
5.743175367E1,-4.352005739E1
5.753527092E1,-4.472045522E1
5.764172154E1,NaN
5.774519346E1,-4.494820201E1
5.785063058E1,-4.446990317E1
5.795333646E1,-4.345428778E1
5.805985458E1,-4.398327740E1
5.816628200E1,-4.286111550E1
5.826863087E1,-4.761117160E1
5.837020183E1,-4.503330032E1
5.847663708E1,-4.459167751E1
5.858304629E1,-4.327308875E1
5.868533358E1,-4.344498944E1
5.879187004E1,-4.410287924E1
5.889797433E1,-4.566725852E1
5.900216042E1,-4.534824491E1
5.910870487E1,-4.466837406E1
5.921228383E1,-4.450706273E1
5.931879904E1,-4.338409110E1
5.942531529E1,-4.599636589E1
5.953175867E1,-4.457081443E1
5.963541475E1,-4.606796713E1
5.974189542E1,NaN
5.984769587E1,-4.290907887E1
5.995080337E1,-4.123883999E1
6.005729050E1,-4.000745357E1
6.016369629E1,-4.439267569E1
6.026878304E1,-4.276151776E1
6.037526446E1,-4.335741596E1
6.048173187E1,-4.330642692E1
6.058555546E1,-4.456128840E1
6.069204762E1,-4.305525943E1
6.079855692E1,-4.251599067E1
6.090218162E1,-4.305713023E1
6.100885262E1,-4.284727501E1
6.111539133E1,-4.353742929E1
6.121892746E1,-4.215465384E1
6.132542917E1,-4.219661807E1
6.142899875E1,-4.196802897E1
6.153427162E1,-4.363199884E1
6.163907242E1,-4.287231445E1
6.174545242E1,-4.482995030E1
6.185090892E1,-4.283583338E1
6.195732296E1,-4.396989181E1
6.206382412E1,-4.358269846E1
6.216897017E1,-4.431848168E1
6.227556237E1,-4.381323198E1
6.237971346E1,-4.729122484E1
6.248562125E1,-4.599956481E1
6.259205121E1,-4.715660594E1
6.269858512E1,-4.726019535E1
6.280241300E1,-4.868447096E1
6.290899421E1,-4.738930410E1
6.301564154E1,-4.657145003E1
6.311910687E1,-4.355921207E1
6.322566133E1,-4.248908392E1
6.333221412E1,-3.989165733E1
6.343575071E1,-3.663389621E1
6.354228379E1,-3.635081802E1
6.364560329E1,-3.712232216E1
6.375102533E1,-3.961916579E1
6.385559925E1,-3.853084254E1
6.395961367E1,-4.072297329E1
6.406563958E1,-4.238599006E1
6.416909833E1,-4.213886856E1
6.427551133E1,-4.089512930E1
6.438135062E1,-4.138026691E1
6.448585937E1,-3.994515521E1
6.459252292E1,-4.093362024E1
6.469894446E1,-4.091210301E1
6.480253117E1,-4.107843233E1
6.490918896E1,-4.284628635E1
6.501572521E1,-4.117193213E1
6.511924771E1,-4.220369084E1
6.522568754E1,-4.159969826E1
6.533219404E1,-4.247237114E1
6.543460042E1,-3.999581710E1
6.554104108E1,-4.089109689E1
6.564742558E1,NaN
6.575257083E1,-4.247344107E1
6.585843146E1,-4.231832562E1
6.596094637E1,-4.206606221E1
6.606745375E1,-4.097872687E1
6.616928487E1,-4.117412929E1
6.627574437E1,-4.102320882E1
6.638085333E1,-4.180231039E1
6.648591887E1,-4.228035579E1
6.659241354E1,-4.293986977E1
6.669895833E1,-4.123084484E1
6.680267096E1,-4.087766131E1
6.690932921E1,-4.187133030E1
6.701585192E1,-4.240991410E1
6.711940487E1,-4.198024422E1
6.722597392E1,-4.113215039E1
6.733180021E1,-4.120571274E1
6.743600637E1,-4.453292503E1
6.754223412E1,-4.265919769E1
6.764873358E1,-4.354048743E1
6.775275829E1,-4.268222315E1
6.785929908E1,-4.237037553E1
6.796234800E1,-4.395866124E1
6.806804292E1,-4.408519226E1
6.817454412E1,-4.400460725E1
6.828104287E1,-4.241871058E1
6.838615117E1,-4.316134086E1
6.849258750E1,-4.296592577E1
6.859909229E1,-4.196377942E1
6.870275733E1,-4.398753617E1
6.880932200E1,-4.443059196E1
6.891589187E1,-4.586096408E1
6.901946275E1,-4.266992132E1
6.912596292E1,-4.078622407E1
6.922924225E1,-4.095884490E1
6.933480525E1,-4.134468219E1
6.944132104E1,-4.317194584E1
6.954340175E1,NaN
6.964440292E1,-4.418393213E1
6.975090475E1,-4.548797935E1
6.985299467E1,-4.168211753E1
6.995938021E1,-4.269571226E1
7.006219692E1,-4.358066646E1
7.016815354E1,-4.445826289E1
7.027462146E1,-4.398417919E1
7.038091425E1,-4.391015452E1
7.048620979E1,-4.031962677E1
7.059272487E1,-4.193830749E1
7.069916325E1,-4.190076569E1
7.080296425E1,-4.245976219E1
7.090960754E1,-4.421607286E1
7.101613083E1,-4.379843701E1
7.111970096E1,-4.327262283E1
7.122605475E1,-4.264355911E1
7.133191754E1,-4.419582859E1
7.143632383E1,-4.413435514E1
7.154278887E1,-4.291258899E1
7.164894492E1,NaN
7.175304592E1,-4.268738761E1
7.185954125E1,-4.364566621E1
7.196595962E1,-4.497459538E1
7.206969658E1,-4.505195016E1
7.217629029E1,-4.632720262E1
7.228275387E1,-4.485496718E1
7.238852925E1,-4.562132600E1
7.249478658E1,-4.557297638E1
7.260129900E1,-4.544633858E1
7.270312446E1,-4.398329850E1
7.280660162E1,-4.229989629E1
7.291312137E1,-4.313212087E1
7.301844183E1,-4.310000560E1
7.312490892E1,-4.426237971E1
7.323141325E1,-4.234185990E1
7.333646258E1,-4.231678465E1
7.343833804E1,-4.286703038E1
7.354479671E1,-4.575738537E1
7.365129879E1,-4.494542125E1
7.375870233E1,-4.332619673E1
7.386532183E1,-4.366633378E1
7.396983562E1,-4.415608416E1
7.407230329E1,-4.359936947E1
7.417878650E1,-4.376197263E1
7.428525812E1,-4.393897466E1
7.438967079E1,-4.450395633E1
7.449522450E1,-4.244488635E1
7.460188971E1,-4.314081737E1
7.470845967E1,-4.363302148E1
7.481302646E1,-4.556670389E1
7.491853233E1,-4.640813637E1
7.502499475E1,-4.541540955E1
7.513147358E1,-4.573477464E1
7.523670804E1,-4.351842940E1
7.534315783E1,-4.453999970E1
7.544962171E1,NaN
7.555328100E1,-4.514888005E1
7.565971042E1,-4.356339764E1
7.576322325E1,-4.258572603E1
7.586867438E1,-4.485803327E1
