"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.822481167E0,-1.977707039E-1,-2.276028693E-2,-1.280821479E0
1.832446167E0,6.163122442E-2,-3.756904761E-1,-1.604207588E0
1.842412167E0,1.686296246E-1,-8.228856754E-1,-1.598673198E0
1.852377167E0,2.399269178E-1,-8.743809342E-1,-6.661019433E-1
1.862342167E0,-5.588099945E-2,-2.352429143E-1,1.426980236E0
1.872308167E0,4.030256538E0,-3.561686111E0,1.092884367E1
1.882273167E0,1.058160311E0,-1.304842133E0,-2.110091729E0
1.892238167E0,-1.350018598E0,-1.080413425E-1,-8.948751912E0
1.902204167E0,1.045076435E0,-2.612535954E-2,-6.469588609E0
1.912169167E0,-6.766900083E-1,1.456686138E0,1.014897479E1
1.922135167E0,-2.257079329E0,2.142071906E0,-2.384142541E0
1.932100167E0,-2.228420078E0,3.205847663E0,5.655310619E0
1.942065167E0,-1.026597699E0,1.923198345E0,-2.764154840E0
1.952031167E0,-2.522211090E-2,9.540006425E-1,1.613259078E0
1.961996167E0,-1.036156581E-1,1.083349312E0,-1.253999131E0
1.971961167E0,-2.480529944E-1,-3.128633134E-2,3.539921898E-1
1.981927167E0,1.064458201E0,-3.493929892E-1,1.717233682E-1
1.991892167E0,1.448016179E-1,-1.112105626E0,2.404811863E0
2.001858167E0,2.925404383E-1,-1.231530694E-1,-4.955339849E-2
2.011823167E0,6.437788088E-1,2.104494043E-1,3.094551176E-1
2.021788167E0,7.118453691E-1,9.716631624E-2,2.381021297E-1
2.031754167E0,5.968615544E-1,1.123437055E-1,1.177424580E0
2.041719167E0,4.245557304E-1,1.313106880E0,-3.746404624E-1
2.051684167E0,4.290756281E-1,2.272537613E0,-2.680432652E0
2.061649917E0,1.670591173E-1,1.982500513E0,-1.289763626E0
2.071614917E0,1.730275165E-1,2.156254912E0,-1.178401065E0
2.081580917E0,-5.166406062E-2,1.849308835E0,-1.024174905E0
2.091545917E0,-4.289871525E-1,1.378770235E0,-9.144074643E-1
2.101510917E0,-8.667376001E-1,6.329173134E-1,3.829400003E-2
2.111476917E0,-1.034886273E0,-2.353801960E-1,2.729504825E0
2.121441917E0,-7.135520983E-1,-1.621953741E0,8.257391167E-1
2.131407917E0,-7.211418573E-1,-5.559340781E-1,-1.197009829E0
2.141372917E0,-4.240599231E-1,-1.631760545E-1,-2.092449510E-1
2.151337917E0,-3.700494845E-1,-1.378098920E-1,2.110733753E-1
2.161303917E0,-2.516973446E-1,1.997039396E-1,-2.283805490E-1
2.171268917E0,-6.248784151E-2,-2.586809484E-1,4.701336801E-2
2.181233917E0,-6.656101193E-2,-4.071777690E-1,1.637220383E-5
2.191199917E0,-8.913524777E-2,-7.210230126E-1,4.058026135E-2
2.201164917E0,-2.688953946E-1,-3.342271391E-1,2.003396416E-1
2.211130917E0,-2.570266797E-1,5.999132711E-2,5.553685427E-2
2.221095917E0,-2.200834596E-1,4.485179856E-4,-1.526971132E-1
2.231060917E0,-2.275662145E-1,-1.854618033E-1,-2.747173941E-1
2.241026917E0,-6.300595598E-1,-5.037384690E-1,1.258636558E-1
2.250991917E0,-4.589171490E-1,-4.118994322E-1,5.148999631E-1
2.260956917E0,-2.876813656E-1,-6.288363223E-1,-9.829929650E-2
2.270922917E0,-2.792827539E-2,-2.924503181E-1,6.641384482E-2
2.280887917E0,2.244692368E-1,-3.401258102E-1,3.819927514E-2
2.290853917E0,-9.860850457E-2,-8.068691285E-1,4.294253647E-2
2.300818917E0,-1.063339921E-1,-1.423048275E0,2.731275362E-1
2.310783917E0,2.584978026E-1,-1.801372337E0,1.220927864E-1
2.320749917E0,1.927168823E-1,-9.207353941E-1,1.794229817E-1
2.330714917E0,-1.908904314E-1,2.517092949E-1,2.722913843E-1
2.340679917E0,-1.831849341E-1,1.052613021E-1,-8.387480021E-2
2.350645917E0,-1.218728580E-1,9.198318897E-2,7.492739081E-2
2.360610917E0,-1.205087026E-1,8.629258733E-2,9.527862489E-2
2.370575917E0,-1.077490913E-1,3.553088914E-2,9.915591359E-2
2.380541917E0,-1.349454781E-1,9.673013222E-2,1.094692326E-1
2.390506917E0,-1.156153140E-1,9.772001102E-2,2.684047401E-2
2.400472917E0,-1.564972552E-1,6.289397632E-2,6.203837335E-2
2.410437917E0,-1.827649213E-1,6.713014245E-2,1.232978976E-1
2.420402917E0,-1.204126256E-1,4.020714961E-2,8.681711912E-2
2.430368917E0,-2.282723755E-1,8.320559551E-2,1.192206341E-1
2.440333917E0,-8.524454702E-2,6.997450223E-2,7.982735753E-2
2.450298917E0,-2.675109932E-1,6.169801058E-2,1.547103095E-1
2.460264917E0,-7.846981678E-2,6.680086655E-2,2.761441147E-1
2.470229917E0,-1.332977327E-1,7.386889860E-1,1.567352003E-1
2.480195917E0,4.082562514E-2,1.453416813E0,6.999707705E-1
2.490160917E0,-1.143817708E-2,8.588222243E-1,-1.138803720E-2
2.500125917E0,-2.366538475E-1,1.423375281E0,-1.963401461E-1
2.510091917E0,-3.937446316E-1,1.545239441E0,1.886311769E-2
2.520056917E0,-5.997389692E-1,1.081294016E0,-2.232291520E-1
2.530021917E0,-4.023867067E-1,-1.948661818E-2,-3.779868239E-1
2.539987917E0,6.427891675E-2,-1.717866789E0,-9.908171242E-1
2.549952917E0,-4.162144946E-1,-2.372103562E0,-3.085482144E-1
2.559918917E0,-1.443447749E0,-8.627319650E-1,1.842529573E0
2.569883917E0,1.852345878E0,-5.346753927E-1,1.572146720E-1
2.579848917E0,-8.945930046E-1,-8.410387219E-1,-8.382235068E-1
2.589814917E0,-2.861791428E-1,1.004827016E-1,1.982937008E-1
2.599779917E0,-2.497108262E-2,4.920649872E-2,1.581081265E-1
2.609744917E0,-1.972890030E-1,6.206142874E-2,-3.467808187E-2
2.619710917E0,-1.165040543E-1,7.746559404E-2,-6.138933241E-2
2.629675917E0,-1.049330357E-1,3.700688625E-2,1.364365911E-1
2.639641917E0,-1.738595753E-1,8.047965098E-2,-1.499816662E-1
2.649606917E0,-1.985918723E-1,5.278039915E-2,-2.861410993E-1
2.659571917E0,-8.717120457E-2,4.558418517E-2,3.063941002E-4
2.669537917E0,-7.356341813E-2,8.880943908E-2,2.821515441E-2
2.679502917E0,-2.179484219E-1,1.272133119E-1,-2.104921621E-1
2.689467917E0,-1.234918424E-1,6.057879869E-2,-1.668643320E-1
2.699433917E0,-8.666202173E-2,6.757826300E-2,6.584608018E-2
2.709398917E0,-1.674058572E-1,8.102536979E-2,-3.636968136E-4
2.719364917E0,-1.041508976E-1,9.666258775E-2,-1.422352749E-1
2.729329917E0,-6.630088393E-2,7.376631194E-2,2.214866817E-2
2.739294917E0,2.021287434E-2,8.803418965E-2,1.792873263E-2
2.749260917E0,-1.126838855E-1,1.038174966E-1,-1.201485872E-2
2.759225917E0,-3.585976761E-2,9.244775939E-2,-6.857322156E-2
2.769190917E0,-5.784741808E-2,6.088162051E-2,5.671214461E-3
2.779156917E0,-7.190474577E-2,2.718974465E-2,6.148639619E-2
2.789121917E0,-1.063429456E-2,6.972793245E-2,7.741128802E-3
2.799087917E0,-1.516979702E-2,6.137075837E-2,-2.832566679E-2
2.809052917E0,2.812433984E-2,2.560740130E-2,4.126730919E-2
2.819017917E0,-4.609678041E-2,6.706784219E-2,2.973601520E-2
2.828983917E0,1.820983753E-2,7.400950586E-2,-2.294330478E-2
2.838948917E0,1.730158221E-2,7.631004718E-2,1.388245940E-2
2.848913917E0,-9.376573093E-2,6.738667533E-2,7.405323207E-2
2.858879917E0,-1.045785483E-2,8.420952589E-2,3.737657189E-2
2.868844917E0,2.069822978E-2,9.356543639E-2,1.851579309E-2
2.878810917E0,3.387281064E-2,1.311043051E-1,3.481315255E-2
2.888775917E0,-3.775700636E-2,8.623374972E-2,3.421205878E-2
2.898740917E0,-1.316701602E-2,9.837498140E-2,4.886752009E-2
2.908706917E0,-2.147806562E-2,1.052036796E-1,4.257299244E-2
2.918671917E0,-2.743520893E-2,8.033487758E-2,-5.263429642E-2
2.928636917E0,6.315526463E-2,7.148756978E-2,7.846963406E-4
2.938602917E0,-8.291095980E-3,5.772717100E-2,-6.565253735E-3
2.948567917E0,9.190273494E-2,9.429251024E-2,-8.387830853E-3
2.958533917E0,1.402282912E-2,7.462848846E-2,-3.818582654E-2
2.968498917E0,3.573924188E-2,7.155367072E-2,-1.905724525E-2
2.978463917E0,-4.277190741E-2,1.339697605E-2,-4.781209767E-2
2.988429917E0,-2.371915720E-2,7.684774434E-2,-1.729489446E-2
2.998394917E0,-6.108111106E-3,5.052296278E-2,-4.232156217E-2
3.008360917E0,1.975120012E-2,4.361885833E-2,-7.287326396E-2
3.018325917E0,-7.865217682E-2,4.424835220E-2,-6.032747805E-2
3.028290917E0,-7.211389337E-2,6.983516034E-2,-7.126411021E-2
3.038256917E0,-8.973338138E-2,6.003446402E-2,-4.913649201E-2
3.048221917E0,-1.023986332E-1,5.981124657E-2,-8.447706342E-2
3.058186917E0,-1.285560793E-1,7.074572256E-2,-5.649930596E-2
3.068153208E0,-6.734219994E-2,2.472622590E-2,-5.561871529E-2
3.078118208E0,-1.782060665E-1,9.811247796E-2,-2.331811130E-2
3.088084208E0,-1.902549122E-1,6.045689795E-2,-4.623042583E-2
3.098049208E0,-9.819810312E-2,4.245843270E-2,4.910199344E-2
3.108014208E0,2.726645829E-1,-1.567339578E-1,1.829677978E0
3.117980208E0,3.091896174E-2,-9.306167135E-2,8.876956290E-1
3.127945208E0,-1.191685939E-1,1.120645923E-1,-3.321095699E-1
3.137910208E0,-6.622449005E-1,2.281737951E-1,-2.384803861E0
3.147876208E0,-8.002963465E-1,1.509755924E-1,-2.382088999E0
3.157841208E0,8.658502121E-3,3.933083014E-2,1.225774621E0
3.167807208E0,4.468734562E-4,-7.013895974E-2,1.187443199E0
3.177772208E0,-1.544978180E-1,-9.331078101E-3,3.820675957E-1
3.187737208E0,-4.180144503E-1,1.105841047E-1,-7.946822155E-1
3.197703208E0,-5.526178297E-1,1.968294667E-1,-9.610308230E-1
3.207668208E0,-3.340880850E-1,5.199120319E-2,-2.904768097E-1
3.217633208E0,-2.597899276E-1,3.469428505E-2,2.672809052E-1
3.227599208E0,-1.226484912E-1,-2.858058346E-1,6.994369197E-1
3.237564208E0,-1.794988859E-1,-2.323632922E0,7.672125810E-1
3.247530208E0,-6.918403633E-2,-6.838150598E-1,3.727196521E-1
3.257495208E0,-4.187468506E-1,1.365016999E0,-6.801791149E-1
3.267460208E0,-1.592648154E-1,1.647725637E0,1.193311465E-1
3.277426208E0,-8.427621156E-2,4.850213490E-1,9.200324857E-1
3.287391208E0,-1.388663285E-1,-1.235789111E-1,2.880601555E-1
3.297356208E0,-1.968237473E-1,9.161895311E-2,-3.771454096E-1
3.307322208E0,-1.254938560E-1,5.761172504E-2,-1.370675057E-1
3.317287208E0,-1.139230933E-1,1.357582593E-1,2.625341356E-2
3.327253208E0,-1.800705974E-1,1.876029075E-1,4.768989086E-2
3.337218208E0,-8.222683556E-2,-2.241405136E-1,-1.261507541E-1
3.347183208E0,-2.746699586E-1,2.457476931E-1,4.498730779E-2
3.357149208E0,-6.987650746E-1,1.187139802E0,1.113070124E-1
3.367114208E0,-1.201746366E0,1.526457892E0,1.364126176E-1
3.377079208E0,-1.318689217E0,1.023450289E0,1.441455603E-1
3.387045208E0,-1.455396534E0,4.198011401E-1,-6.044383764E-2
3.397010208E0,-1.290504030E0,-1.136826448E-1,3.019560635E-2
3.406976208E0,-8.968205014E-1,-4.682961560E-1,9.524529576E-2
3.416941208E0,9.712179152E-1,-9.975789906E-1,1.392455935E-1
3.426906208E0,1.994581446E0,-7.311965831E-1,1.051159805E-1
3.436872208E0,8.763264491E-1,-3.027542998E-2,-7.886958361E-2
3.446837208E0,3.866778694E-1,-5.275035451E-2,-2.080848634E-2
3.456802208E0,2.638792145E-1,-9.751132024E-2,1.204713535E-1
3.466768208E0,-1.144490138E-2,1.183354753E-1,-1.505915308E-1
3.476733208E0,-4.966505107E-1,4.919248276E-1,7.810184419E-2
3.486699208E0,-9.470347814E-1,5.355038700E-1,1.606464028E-1
3.496664208E0,-1.436794349E0,6.756758087E-1,-1.807672566E-1
3.506629208E0,3.200158834E-1,8.484362902E-2,1.751650393E-2
3.516595208E0,1.544235401E-1,9.973236683E-2,2.418864477E-1
3.526560208E0,-6.514545219E-1,4.763379779E-1,-1.896322203E-1
3.536525208E0,6.599916760E-2,1.179934132E-1,5.124441326E-2
3.546491208E0,-8.586694658E-2,-2.603226821E-1,1.140674829E-1
3.556456208E0,-2.555901285E-1,-3.342727108E-1,-1.832862371E-1
3.566422208E0,4.033915872E-1,-3.975384513E-1,1.386550248E-2
3.576387208E0,7.092467934E-1,-4.179579150E-1,2.006355107E-2
3.586352208E0,7.844772162E-1,-2.942560114E-1,-1.408401293E-1
3.596318208E0,9.078702772E-1,-3.074194460E-1,-7.491277277E-2
3.606283208E0,8.330865817E-1,-4.249536335E-1,-6.614662707E-2
3.616248208E0,6.670030723E-1,-6.054022534E-1,-6.065667629E-2
