"Time (s)","X (µT)","Y (µT)","Z (µT)"
3.474420679E2,9.991847229E1,-4.880506516E1,-3.070461426E2
3.474520329E2,9.972572327E1,-4.874808121E1,-3.074413452E2
3.474619969E2,9.958142090E1,-4.837665558E1,-3.071800537E2
3.474719619E2,9.959640503E1,-4.826307678E1,-3.072831116E2
3.474819269E2,9.956161499E1,-4.818793488E1,-3.070675964E2
3.474918919E2,9.944932556E1,-4.812596512E1,-3.072041321E2
3.475018569E2,9.949720764E1,-4.809518433E1,-3.070444946E2
3.475118219E2,9.949720764E1,-4.809518433E1,-3.070444946E2
3.475217869E2,9.940191650E1,-4.806795502E1,-3.071445618E2
3.475317519E2,9.933776855E1,-4.805237579E1,-3.070992737E2
3.475417169E2,9.932403564E1,-4.793466949E1,-3.072120667E2
3.475516809E2,9.944680786E1,-4.799530792E1,-3.072815552E2
3.475616459E2,9.918960571E1,-4.791830444E1,-3.073782654E2
3.475716109E2,9.921199036E1,-4.796259689E1,-3.072687073E2
3.475815759E2,9.922171021E1,-4.794195175E1,-3.071221619E2
3.475915409E2,9.902407837E1,-4.793700409E1,-3.070295105E2
3.476015059E2,9.918852234E1,-4.796389008E1,-3.072113342E2
3.476114709E2,9.909222412E1,-4.795500565E1,-3.071213074E2
3.476214359E2,9.911013794E1,-4.796860886E1,-3.069309998E2
3.476314009E2,9.913571167E1,-4.794259262E1,-3.069546204E2
3.476413649E2,9.914915466E1,-4.801671982E1,-3.067529297E2
3.476513299E2,9.904104614E1,-4.792251205E1,-3.067567139E2
3.476612949E2,9.917156982E1,-4.795532227E1,-3.066850891E2
3.476712599E2,9.914642334E1,-4.803842926E1,-3.069022827E2
3.476812249E2,9.921749878E1,-4.809970093E1,-3.066637878E2
3.476911899E2,9.917076111E1,-4.800646210E1,-3.067874146E2
3.477011549E2,9.948037720E1,-4.788328552E1,-3.065770569E2
3.477111199E2,9.597089386E1,-4.035889816E1,-3.016805725E2
3.477210849E2,9.603141022E1,-4.019863129E1,-3.017504272E2
3.477310489E2,9.604126740E1,-4.022387695E1,-3.017116699E2
3.477410139E2,9.604126740E1,-4.022387695E1,-3.017116699E2
3.477509789E2,9.628668976E1,-4.031723022E1,-3.016107788E2
3.477609439E2,9.633010101E1,-4.049087143E1,-3.015672913E2
3.477709089E2,9.625417328E1,-4.044815826E1,-3.016406860E2
3.477808739E2,9.635594940E1,-4.036450195E1,-3.017304077E2
3.477908389E2,9.628902435E1,-4.033009338E1,-3.015633240E2
3.478008039E2,9.635201263E1,-4.041541290E1,-3.013504333E2
3.478107689E2,9.625043488E1,-4.052259064E1,-3.013132019E2
3.478207329E2,9.637294769E1,-4.041627502E1,-3.015577393E2
3.478306979E2,9.635417938E1,-4.044786453E1,-3.015166321E2
3.478406629E2,9.601082611E1,-4.048126602E1,-3.010640259E2
3.478506279E2,9.616272736E1,-4.047033691E1,-3.009464111E2
3.478605929E2,9.631858063E1,-4.052658844E1,-3.008781433E2
3.478705579E2,9.621620941E1,-4.055361176E1,-3.010277100E2
3.478805229E2,9.630367279E1,-4.062356567E1,-3.009595947E2
3.478904879E2,9.618985748E1,-4.063230896E1,-3.008683472E2
3.479004529E2,9.625305939E1,-4.054732895E1,-3.009876404E2
3.479104169E2,9.619716644E1,-4.056416321E1,-3.009382935E2
3.479203819E2,9.634619904E1,-4.058678055E1,-3.007355652E2
3.479303469E2,9.619586945E1,-4.054983902E1,-3.007024841E2
3.479403119E2,9.630423737E1,-4.063109589E1,-3.005041199E2
3.479502769E2,9.618668365E1,-4.060526276E1,-3.006613159E2
3.479602419E2,9.626456451E1,-4.054250336E1,-3.005006104E2
3.479702069E2,9.620984650E1,-4.058096313E1,-3.004817505E2
3.479801719E2,9.620984650E1,-4.058096313E1,-3.004817505E2
3.479901369E2,9.638324738E1,-4.047533035E1,-3.001962585E2
3.480001009E2,9.625409698E1,-4.054283142E1,-3.001366577E2
3.480100659E2,9.641136932E1,-4.050412369E1,-3.000512390E2
3.480200309E2,9.652024078E1,-4.047701645E1,-2.999042969E2
3.480299959E2,9.653018951E1,-4.036673355E1,-3.001447449E2
3.480399609E2,9.663819122E1,-4.045645142E1,-2.999595337E2
3.480499259E2,9.668791962E1,-4.029119492E1,-3.000436707E2
3.480598909E2,9.669376373E1,-4.013488007E1,-2.996358643E2
3.480698559E2,9.684848785E1,-3.988949585E1,-2.996838684E2
3.480798209E2,9.711634064E1,-3.965838242E1,-2.995264893E2
3.480897849E2,9.751811981E1,-3.960718918E1,-2.994161377E2
3.480997499E2,9.802672577E1,-3.967323303E1,-2.992018433E2
3.481097149E2,9.840592194E1,-4.006245422E1,-2.993067627E2
3.481196799E2,9.875412750E1,-4.077324677E1,-2.990468140E2
3.481296449E2,9.622167206E1,-4.717977905E1,-3.004625244E2
3.481396099E2,9.602788544E1,-4.743563461E1,-3.005160828E2
3.481495749E2,9.567111969E1,-4.772508240E1,-3.004354858E2
3.481595399E2,9.556914520E1,-4.782944870E1,-3.005124817E2
3.481695039E2,9.555510712E1,-4.761949158E1,-3.003878784E2
3.481794689E2,9.553424835E1,-4.755104446E1,-3.000719604E2
3.481894339E2,9.537981415E1,-4.735896301E1,-3.001039734E2
3.481993989E2,9.543250275E1,-4.720133209E1,-2.999475098E2
3.482093639E2,9.543250275E1,-4.720133209E1,-2.999475098E2
3.482193289E2,9.545116425E1,-4.709129333E1,-2.998556824E2
3.482292939E2,9.567685699E1,-4.709913635E1,-2.996646729E2
3.482392589E2,9.567089081E1,-4.702434921E1,-2.995490723E2
3.482492239E2,9.581443024E1,-4.682728195E1,-2.996790771E2
3.482591879E2,9.589112091E1,-4.685585022E1,-2.997106934E2
3.482691529E2,9.608264923E1,-4.693811035E1,-2.996478882E2
3.482791179E2,9.610855865E1,-4.688564301E1,-2.996493225E2
3.482890829E2,9.624961090E1,-4.684712219E1,-2.994630127E2
3.482990479E2,9.623648834E1,-4.689097977E1,-2.994624023E2
3.483090129E2,9.636518097E1,-4.688310242E1,-2.993726196E2
3.483189779E2,9.645511627E1,-4.678240204E1,-2.993137207E2
3.483289429E2,9.651906586E1,-4.674500656E1,-2.992632446E2
3.483389079E2,9.669770050E1,-4.663706970E1,-2.994098511E2
3.483488719E2,9.663509369E1,-4.640782166E1,-2.994530945E2
3.483588369E2,9.667086029E1,-4.649182892E1,-2.994288025E2
3.483688019E2,9.664310455E1,-4.655840683E1,-2.996863098E2
3.483787669E2,9.665129852E1,-4.650759125E1,-2.995250854E2
3.483887319E2,9.669939423E1,-4.660209656E1,-2.995361328E2
3.483986969E2,9.662746429E1,-4.673928452E1,-2.993543091E2
3.484086618E2,9.672467804E1,-4.666517639E1,-2.995680542E2
3.484186268E2,9.690450287E1,-4.676131058E1,-2.994830322E2
3.484285908E2,9.690450287E1,-4.676131058E1,-2.994830322E2
3.484385558E2,9.687751007E1,-4.672745895E1,-2.993553772E2
3.484485208E2,9.687751007E1,-4.672745895E1,-2.993553772E2
3.484584858E2,9.684398651E1,-4.668084717E1,-2.995649109E2
3.484684508E2,9.697591400E1,-4.670729446E1,-2.993624573E2
3.484784158E2,9.707984161E1,-4.684985352E1,-2.993075867E2
3.484883808E2,9.724785614E1,-4.686582184E1,-2.992939758E2
3.484983458E2,9.715753937E1,-4.703973770E1,-2.993424988E2
3.485083108E2,9.733814240E1,-4.690607452E1,-2.990488281E2
3.485182748E2,9.733994293E1,-4.687646484E1,-2.993912659E2
3.485282398E2,9.756575775E1,-4.690522385E1,-2.993707275E2
3.485382048E2,9.527808380E1,-4.858914948E1,-2.993620605E2
3.485481698E2,9.524497223E1,-4.866956711E1,-2.992266235E2
3.485581348E2,9.533516693E1,-4.873329163E1,-2.990034485E2
3.485680998E2,9.535628510E1,-4.862579727E1,-2.990484314E2
3.485780648E2,9.555054474E1,-4.878894806E1,-2.990465088E2
3.485880298E2,9.557714081E1,-4.877680969E1,-2.992139282E2
3.485979948E2,9.543441010E1,-4.872519302E1,-2.989689331E2
3.486079588E2,9.546956635E1,-4.871326447E1,-2.989403076E2
3.486179238E2,9.546810150E1,-4.873532486E1,-2.989906616E2
3.486278888E2,9.541463470E1,-4.884023285E1,-2.988198242E2
3.486378538E2,9.548488617E1,-4.884288406E1,-2.987620850E2
3.486478188E2,9.545020294E1,-4.878124237E1,-2.990548706E2
3.486577838E2,9.558374786E1,-4.875005722E1,-2.988443909E2
3.486677488E2,9.549094391E1,-4.870466614E1,-2.986998596E2
3.486777138E2,9.559796906E1,-4.879272079E1,-2.987157593E2
3.486876778E2,9.559796906E1,-4.879272079E1,-2.987157593E2
3.486976428E2,9.560439301E1,-4.893900299E1,-2.987081909E2
3.487076078E2,9.564556122E1,-4.895985413E1,-2.985937195E2
3.487175728E2,9.556134796E1,-4.898799133E1,-2.986551208E2
3.487275378E2,9.546471405E1,-4.891690063E1,-2.985357361E2
3.487375028E2,9.559137726E1,-4.897930145E1,-2.985061951E2
3.487474678E2,9.572434235E1,-4.891077042E1,-2.984656982E2
3.487574328E2,9.565976715E1,-4.881780243E1,-2.986343384E2
3.487673978E2,9.574832916E1,-4.864926910E1,-2.984378357E2
3.487773618E2,9.575452423E1,-4.859927368E1,-2.984021912E2
3.487873268E2,9.575658417E1,-4.853900146E1,-2.984349365E2
3.487972918E2,9.582971954E1,-4.863906097E1,-2.984599609E2
3.488072568E2,9.590131378E1,-4.858010483E1,-2.982616272E2
3.488172218E2,9.584592438E1,-4.849311066E1,-2.982206421E2
3.488271868E2,9.586699677E1,-4.833827972E1,-2.981990051E2
3.488371518E2,9.603527069E1,-4.807358932E1,-2.982893982E2
3.488471168E2,9.585364532E1,-4.792487717E1,-2.984331055E2
3.488570808E2,9.593534088E1,-4.789817429E1,-2.983957825E2
3.488670458E2,9.583521271E1,-4.759693146E1,-2.984895630E2
3.488770108E2,9.581632233E1,-4.706412125E1,-2.981840820E2
3.488869758E2,9.579926300E1,-4.666543961E1,-2.984105530E2
3.488969408E2,9.603020477E1,-4.637358093E1,-2.980433655E2
3.489069058E2,9.636591339E1,-4.603634644E1,-2.981195679E2
3.489168708E2,9.636591339E1,-4.603634644E1,-2.981195679E2
3.489268358E2,9.703606415E1,-4.591231537E1,-2.978827209E2
3.489368008E2,9.760324860E1,-4.645199203E1,-2.980078735E2
3.489467648E2,9.791316986E1,-4.735466385E1,-2.978948059E2
3.489567298E2,9.717185211E1,-5.339372635E1,-2.977232971E2
3.489666948E2,9.707517242E1,-5.321817398E1,-2.976566162E2
3.489766598E2,9.692572784E1,-5.293272018E1,-2.977245789E2
3.489866248E2,9.727599335E1,-5.237222290E1,-2.977731934E2
3.489965898E2,9.791211700E1,-5.218490601E1,-2.976431885E2
3.490065548E2,9.853702545E1,-5.245436859E1,-2.972413330E2
3.490165198E2,9.878406525E1,-5.361424637E1,-2.974821472E2
3.490264838E2,9.854921722E1,-5.476341629E1,-2.978346558E2
3.490364488E2,9.810326385E1,-5.544332123E1,-2.980648499E2
3.490464138E2,9.776413727E1,-5.573377228E1,-2.982749329E2
3.490563788E2,9.734392548E1,-5.566062927E1,-2.981257629E2
3.490663438E2,9.690682220E1,-5.525967789E1,-2.979177246E2
3.490763088E2,9.698455048E1,-5.494742584E1,-2.979508362E2
3.490862738E2,9.686225128E1,-5.464705658E1,-2.979532166E2
3.490962388E2,9.674083710E1,-5.449370575E1,-2.980357056E2
3.491062038E2,9.667319489E1,-5.430527115E1,-2.980839233E2
3.491161678E2,9.682834625E1,-5.423396683E1,-2.981820679E2
3.491261328E2,9.680622101E1,-5.403884506E1,-2.981011047E2
3.491360978E2,9.671187592E1,-5.405449295E1,-2.982070007E2
3.491460628E2,9.655353546E1,-5.384838867E1,-2.983662720E2
3.491560278E2,9.655353546E1,-5.384838867E1,-2.983662720E2
3.491659928E2,9.662038422E1,-5.388010406E1,-2.983785706E2
3.491759578E2,9.651538849E1,-5.376164246E1,-2.984335022E2
3.491859228E2,9.666271210E1,-5.376301956E1,-2.984737854E2
3.491958868E2,9.660350800E1,-5.387797546E1,-2.986183777E2
3.492058518E2,9.664847565E1,-5.380532074E1,-2.985483093E2
3.492158168E2,9.646721649E1,-5.381122589E1,-2.984400330E2
3.492257818E2,9.658864594E1,-5.383506393E1,-2.985470886E2
3.492357468E2,9.649077606E1,-5.396881104E1,-2.986293945E2
3.492457118E2,9.647917938E1,-5.392006302E1,-2.985608826E2
3.492556768E2,9.656012726E1,-5.397571182E1,-2.985746460E2
3.492656418E2,9.658451080E1,-5.402470398E1,-2.987215271E2
3.492756068E2,9.653566742E1,-5.407901382E1,-2.986873169E2
3.492855708E2,9.651528168E1,-5.413387680E1,-2.985718384E2
3.492955358E2,9.645667267E1,-5.411890411E1,-2.986836548E2
3.493055008E2,9.637366486E1,-5.408850098E1,-2.988037415E2
3.493154658E2,9.655655670E1,-5.413665390E1,-2.988105469E2
3.493254308E2,9.646553802E1,-5.406690598E1,-2.987391357E2
3.493353958E2,9.645531464E1,-5.400960159E1,-2.986129456E2
3.493453608E2,9.644992828E1,-5.398324966E1,-2.986767578E2
3.493553258E2,9.655854034E1,-5.399972153E1,-2.987822876E2
3.493652898E2,9.648494720E1,-5.407764435E1,-2.988901062E2
3.493752548E2,9.261092377E1,-5.102930832E1,-2.991493835E2
3.493852198E2,9.264214325E1,-5.087089157E1,-2.991851196E2
3.493951848E2,9.264214325E1,-5.087089157E1,-2.991851196E2
3.494051507E2,9.268972015E1,-5.090961838E1,-2.993083496E2
3.494151157E2,9.266437531E1,-5.087799072E1,-2.991621094E2
3.494250807E2,9.269235992E1,-5.104331970E1,-2.991385803E2
3.494350457E2,9.267278290E1,-5.101054382E1,-2.993171387E2
3.494450107E2,9.266562653E1,-5.113170624E1,-2.990825806E2
3.494549747E2,9.256098175E1,-5.108206940E1,-2.989899292E2
3.494649397E2,9.282740021E1,-5.111134720E1,-2.990046692E2
3.494749047E2,9.286463165E1,-5.121960449E1,-2.988375549E2
3.494848697E2,9.283596039E1,-5.129739761E1,-2.988738708E2
3.494948347E2,9.275232697E1,-5.119812012E1,-2.990695190E2
3.495047997E2,9.268401337E1,-5.110581970E1,-2.992434082E2
3.495147647E2,9.259784698E1,-5.120150375E1,-2.991052856E2
3.495247297E2,9.249094391E1,-5.124507904E1,-2.991284790E2
3.495346937E2,9.242989349E1,-5.126380157E1,-2.990814209E2
3.495446587E2,9.261931610E1,-5.136731720E1,-2.990392151E2
3.495546237E2,9.251668549E1,-5.115176010E1,-2.991186218E2
3.495645887E2,9.234169769E1,-5.115759659E1,-2.987755737E2
3.495745537E2,9.248691559E1,-5.119153595E1,-2.989930725E2
3.495845187E2,9.229912567E1,-5.124089813E1,-2.988958435E2
3.495944837E2,9.236922455E1,-5.135145569E1,-2.989303894E2
3.496044487E2,9.230686188E1,-5.122882080E1,-2.989994812E2
3.496144137E2,9.240694427E1,-5.110384750E1,-2.991924133E2
3.496243777E2,9.240694427E1,-5.110384750E1,-2.991924133E2
3.496343427E2,9.233803558E1,-5.106419754E1,-2.993772888E2
3.496443077E2,9.244384003E1,-5.097607422E1,-2.992411499E2
3.496542727E2,9.256893158E1,-5.101352310E1,-2.993676453E2
3.496642377E2,9.263649750E1,-5.116131592E1,-2.995263977E2
3.496742027E2,9.263019562E1,-5.127713013E1,-2.998119812E2
3.496841677E2,9.267917633E1,-5.126234436E1,-2.996232910E2
3.496941327E2,9.260619354E1,-5.119590378E1,-2.996540833E2
3.497040967E2,9.249410248E1,-5.134181595E1,-2.997107849E2
3.497140617E2,9.234743500E1,-5.130116653E1,-3.000018921E2
3.497240267E2,9.239876556E1,-5.126453400E1,-3.001152039E2
3.497339917E2,9.246881866E1,-5.143364716E1,-3.002105408E2
3.497439567E2,9.264636993E1,-5.144102478E1,-3.002935791E2
3.497539217E2,9.252762604E1,-5.154844284E1,-3.003094788E2
3.497638867E2,9.264232635E1,-5.148170090E1,-3.002434082E2
3.497738517E2,9.250402069E1,-5.141782761E1,-3.003927612E2
3.497838157E2,9.239441681E1,-5.149859238E1,-3.002255554E2
3.497937807E2,8.823177338E1,-4.880610275E1,-3.002422485E2
3.498037457E2,8.833124542E1,-4.886020279E1,-3.001932983E2
3.498137107E2,8.832064056E1,-4.901416779E1,-3.004594116E2
3.498236757E2,8.818445587E1,-4.883167648E1,-3.005334167E2
3.498336407E2,8.827068329E1,-4.873593140E1,-3.005107117E2
3.498436057E2,8.827068329E1,-4.873593140E1,-3.005107117E2
3.498535707E2,8.829369354E1,-4.867461777E1,-3.005722351E2
3.498635347E2,8.829369354E1,-4.867461777E1,-3.005722351E2
3.498734997E2,8.836258698E1,-4.859106445E1,-3.006296997E2
3.498834647E2,8.835248566E1,-4.869234085E1,-3.004472961E2
3.498934297E2,8.822241974E1,-4.855270767E1,-3.007077332E2
3.499033947E2,8.841394806E1,-4.859435654E1,-3.005527039E2
3.499133597E2,8.836157990E1,-4.846640015E1,-3.008978271E2
3.499233247E2,8.832405853E1,-4.852335739E1,-3.005839233E2
3.499332897E2,8.849181366E1,-4.848141861E1,-3.006354065E2
3.499432547E2,8.854277802E1,-4.850510025E1,-3.004292297E2
3.499532187E2,8.849587250E1,-4.847127533E1,-3.008511047E2
3.499631837E2,8.849832916E1,-4.838526154E1,-3.006276245E2
3.499731487E2,8.861878204E1,-4.853538132E1,-3.007763367E2
3.499831137E2,8.867873383E1,-4.849829865E1,-3.009148254E2
3.499930787E2,8.869052887E1,-4.842354965E1,-3.008997192E2
3.500030437E2,8.867758942E1,-4.834543610E1,-3.010299377E2
3.500130087E2,8.866092682E1,-4.829302979E1,-3.010602722E2
3.500229737E2,8.851256561E1,-4.834408188E1,-3.011264954E2
3.500329377E2,8.852278900E1,-4.846182251E1,-3.014573059E2
3.500429027E2,8.859787750E1,-4.845516205E1,-3.013814697E2
3.500528677E2,8.848087311E1,-4.858104706E1,-3.015083618E2
3.500628327E2,8.854474640E1,-4.869137573E1,-3.013928528E2
3.500727977E2,8.851535797E1,-4.881496429E1,-3.015012207E2
3.500827627E2,8.856986237E1,-4.902242661E1,-3.013989563E2
3.500927277E2,8.857396698E1,-4.932917786E1,-3.013971863E2
3.501026927E2,8.857396698E1,-4.932917786E1,-3.013971863E2
3.501126567E2,8.864319611E1,-4.948075485E1,-3.012985840E2
3.501226217E2,8.848983002E1,-4.974159241E1,-3.012328796E2
3.501325867E2,8.838446808E1,-4.999034119E1,-3.010403748E2
3.501425517E2,8.839611053E1,-5.018338776E1,-3.008171387E2
3.501525167E2,8.831781769E1,-5.051542282E1,-3.004781189E2
3.501624817E2,8.806359100E1,-5.072763824E1,-3.004599304E2
3.501724467E2,8.786551666E1,-5.075881958E1,-3.005079041E2
3.501824117E2,8.793189240E1,-5.094158173E1,-3.000657349E2
3.501923767E2,8.775241852E1,-5.089838028E1,-2.999784241E2
3.502023407E2,8.114472961E1,-4.905158997E1,-3.013958740E2
3.502123057E2,8.124235535E1,-4.895277023E1,-3.012732544E2
3.502222707E2,8.147909546E1,-4.862775421E1,-3.010169678E2
3.502322357E2,8.163000488E1,-4.834185028E1,-3.009507751E2
3.502422007E2,8.185298157E1,-4.801031876E1,-3.007732239E2
3.502521657E2,8.213079834E1,-4.789518738E1,-3.008060303E2
3.502621307E2,8.249150085E1,-4.786872101E1,-3.006722717E2
3.502720957E2,8.263154602E1,-4.755523300E1,-3.009330750E2
3.502820597E2,8.297143555E1,-4.751359558E1,-3.008843079E2
3.502920247E2,8.307806396E1,-4.742539597E1,-3.012413025E2
3.503019897E2,8.321308899E1,-4.719758606E1,-3.011446228E2
3.503119547E2,8.321755981E1,-4.718267822E1,-3.012874451E2
3.503219197E2,8.320373535E1,-4.703230286E1,-3.013813477E2
3.503318847E2,8.320373535E1,-4.703230286E1,-3.013813477E2
3.503418497E2,8.329101562E1,-4.701280975E1,-3.015605774E2
3.503518147E2,8.317501831E1,-4.691713715E1,-3.014016418E2
3.503617787E2,8.332713318E1,-4.700585938E1,-3.017294006E2
3.503717437E2,8.328512573E1,-4.687935638E1,-3.017816772E2
3.503817087E2,8.323957825E1,-4.680186081E1,-3.018374329E2
3.503916737E2,8.328710938E1,-4.689562225E1,-3.017636414E2
3.504016377E2,8.323822021E1,-4.680480957E1,-3.017329407E2
3.504116027E2,8.318699646E1,-4.686846161E1,-3.017705994E2
3.504215677E2,8.323143005E1,-4.694166183E1,-3.016827698E2
3.504315327E2,8.315321350E1,-4.695593262E1,-3.016916504E2
3.504414977E2,8.322587585E1,-4.700689316E1,-3.018465881E2
3.504514617E2,8.314497375E1,-4.700470352E1,-3.018587341E2
3.504614267E2,8.310974121E1,-4.686523056E1,-3.018195801E2
3.504713917E2,8.301333618E1,-4.700537491E1,-3.016893005E2
3.504813567E2,8.298664856E1,-4.694199753E1,-3.018170776E2
3.504913217E2,8.288722229E1,-4.699224854E1,-3.018396301E2
3.505012867E2,8.290653992E1,-4.699647522E1,-3.017311096E2
3.505112517E2,8.271792603E1,-4.702410889E1,-3.018282166E2
3.505212167E2,8.281207275E1,-4.724359894E1,-3.016643066E2
3.505311807E2,8.267921448E1,-4.707534790E1,-3.018176880E2
3.505411457E2,8.268496704E1,-4.704107666E1,-3.016315308E2
3.505511107E2,8.243997192E1,-4.687790680E1,-3.015029602E2
3.505610757E2,8.239447021E1,-4.688986969E1,-3.014038391E2
3.505710407E2,8.239447021E1,-4.688986969E1,-3.014038391E2
3.505810057E2,8.216764832E1,-4.674948883E1,-3.013821411E2
3.505909707E2,8.209547424E1,-4.660913849E1,-3.010999756E2
3.506009357E2,8.216314697E1,-4.625945282E1,-3.011483765E2
3.506108997E2,8.220129395E1,-4.584155273E1,-3.011124878E2
3.506208647E2,8.991150665E1,-4.869444656E1,-2.998413391E2
3.506308297E2,8.998426056E1,-4.918511963E1,-2.996017761E2
3.506407947E2,9.027304840E1,-4.965295029E1,-2.995263977E2
3.506507597E2,9.022133636E1,-5.012491989E1,-2.996966248E2
3.506607247E2,9.026267242E1,-5.032495880E1,-2.996848450E2
3.506706897E2,9.022107697E1,-5.021361542E1,-2.998117981E2
3.506806547E2,9.057476044E1,-5.020090485E1,-2.997748108E2
3.506906197E2,9.061673737E1,-4.979933548E1,-2.998745728E2
3.507005837E2,9.071613312E1,-4.941596603E1,-2.997028503E2
3.507105487E2,9.067690277E1,-4.920746613E1,-2.999368896E2
3.507205137E2,9.079982758E1,-4.878620529E1,-2.997983704E2
3.507304787E2,9.089588165E1,-4.851596451E1,-2.999451294E2
3.507404437E2,9.118616486E1,-4.829930496E1,-2.999093628E2
3.507504087E2,9.162963104E1,-4.835368729E1,-2.999541931E2
3.507603737E2,9.217595673E1,-4.847763824E1,-2.998909607E2
3.507703387E2,9.263352203E1,-4.870841217E1,-3.000781860E2
3.507803027E2,9.315810394E1,-4.917234802E1,-3.002873840E2
3.507902677E2,9.337783051E1,-4.961923218E1,-3.003800659E2
3.508002327E2,9.342487335E1,-5.016255569E1,-3.005695801E2
3.508101977E2,9.342487335E1,-5.016255569E1,-3.005695801E2
3.508201627E2,9.322579193E1,-5.064654922E1,-3.008005066E2
3.508301277E2,9.309253693E1,-5.062071228E1,-3.007343140E2
3.508400927E2,9.265607452E1,-5.051134491E1,-3.010795288E2
3.508500577E2,9.249958038E1,-5.021604156E1,-3.011189575E2
3.508600217E2,9.259125519E1,-5.003542328E1,-3.010354004E2
3.508699867E2,9.254862213E1,-4.966101074E1,-3.005156250E2
3.508799517E2,9.286479950E1,-4.968365479E1,-3.008800964E2
3.508899167E2,9.311873627E1,-4.966415024E1,-3.007988892E2
3.508998817E2,9.339908600E1,-5.027668381E1,-3.006163940E2
3.509098467E2,9.332941437E1,-5.069457626E1,-3.008793945E2
3.509198117E2,9.308361053E1,-5.084240723E1,-3.010782471E2
3.509297767E2,9.275121307E1,-5.102178955E1,-3.010856323E2
3.509397407E2,9.271825409E1,-5.120247650E1,-3.013069458E2
3.509497057E2,9.222434235E1,-5.103356171E1,-3.012167969E2
3.509596707E2,9.223273468E1,-5.084815979E1,-3.013068542E2
3.509696357E2,9.215738678E1,-5.051797485E1,-3.012144470E2
3.509796007E2,9.236530304E1,-5.046701050E1,-3.011225586E2
3.509895657E2,9.236666107E1,-5.033246231E1,-3.013543701E2
3.509995307E2,9.240944672E1,-5.030683136E1,-3.011127930E2
3.510094957E2,9.216225433E1,-5.032154465E1,-3.011741333E2
3.510194607E2,9.223334503E1,-5.039598465E1,-3.012102051E2
3.510294247E2,9.227382660E1,-5.026133728E1,-3.013788757E2
3.510393897E2,8.639283752E1,-5.472300720E1,-3.019215698E2
3.510493547E2,8.639283752E1,-5.472300720E1,-3.019215698E2
3.510593197E2,8.625007629E1,-5.461255646E1,-3.020145874E2
3.510692847E2,8.644465637E1,-5.463503265E1,-3.018910217E2
3.510792497E2,8.638168335E1,-5.454410172E1,-3.019566650E2
3.510892147E2,8.634414673E1,-5.443557739E1,-3.020014343E2
3.510991797E2,8.618125916E1,-5.451209259E1,-3.023054504E2
3.511091437E2,8.604138184E1,-5.457704163E1,-3.020242310E2
3.511191087E2,8.601597595E1,-5.455913544E1,-3.021116638E2
3.511290737E2,8.587229919E1,-5.456030273E1,-3.022583923E2
3.511390387E2,8.598603821E1,-5.478872681E1,-3.019109802E2
3.511490037E2,8.596661377E1,-5.446957016E1,-3.017114258E2
3.511589687E2,8.594628906E1,-5.451119232E1,-3.018126221E2
3.511689337E2,8.584359741E1,-5.446308517E1,-3.021169739E2
3.511788987E2,8.582772827E1,-5.450074387E1,-3.020057983E2
3.511888627E2,8.568560791E1,-5.433516693E1,-3.017856140E2
3.511988277E2,8.564247131E1,-5.420881653E1,-3.018528442E2
3.512087927E2,8.566197205E1,-5.434874344E1,-3.019465332E2
3.512187577E2,8.565855408E1,-5.435807800E1,-3.017429504E2
3.512287227E2,8.561170959E1,-5.446382904E1,-3.017649536E2
3.512386877E2,8.562728882E1,-5.440328979E1,-3.016950989E2
3.512486527E2,8.554740906E1,-5.446686935E1,-3.018843079E2
3.512586177E2,8.557902527E1,-5.448939514E1,-3.017649841E2
3.512685817E2,8.545649719E1,-5.452392960E1,-3.018554688E2
3.512785467E2,8.545649719E1,-5.452392960E1,-3.018554688E2
3.512885117E2,8.547343445E1,-5.422281647E1,-3.018184814E2
3.512984767E2,8.542948914E1,-5.438210297E1,-3.019963379E2
3.513084417E2,8.549801636E1,-5.439057159E1,-3.019198914E2
3.513184067E2,8.545669556E1,-5.446049881E1,-3.019981384E2
3.513283717E2,8.544577026E1,-5.443651962E1,-3.019188843E2
3.513383367E2,8.546102905E1,-5.442898560E1,-3.018489075E2
3.513483007E2,8.552857971E1,-5.441126251E1,-3.019112549E2
3.513582657E2,8.563246155E1,-5.469261169E1,-3.018927307E2
3.513682307E2,8.560591125E1,-5.459752655E1,-3.017888184E2
3.513781957E2,8.566445923E1,-5.463317871E1,-3.018103027E2
3.513881607E2,8.578767395E1,-5.475564957E1,-3.017770081E2
3.513981257E2,8.587557983E1,-5.475548935E1,-3.018318787E2
3.514080913E2,8.581257629E1,-5.481878662E1,-3.019428406E2
3.514180563E2,8.587927246E1,-5.482281113E1,-3.018450317E2
3.514280213E2,8.585351562E1,-5.482165146E1,-3.019246216E2
3.514379853E2,8.596202087E1,-5.481451035E1,-3.020672913E2
3.514479503E2,8.589997864E1,-5.481505203E1,-3.021386108E2
3.514579153E2,8.457383728E1,-5.235115433E1,-3.026081543E2
3.514678803E2,8.450492859E1,-5.230571747E1,-3.026817017E2
3.514778453E2,8.447381592E1,-5.234527206E1,-3.026088867E2
3.514878103E2,8.432022095E1,-5.236177063E1,-3.025483398E2
3.514977753E2,8.432037354E1,-5.225833130E1,-3.024206543E2
3.515077403E2,8.427221680E1,-5.228206253E1,-3.026488647E2
3.515177043E2,8.427221680E1,-5.228206253E1,-3.026488647E2
