"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.463993668E2,1.123094000E-3,1.951295510E-2,-9.287580848E-3
1.464093328E2,-1.665150980E-3,1.540014241E-2,-1.548030530E-3
1.464192978E2,2.101357561E-3,5.267080851E-3,-8.801415563E-3
1.464292628E2,4.030382726E-3,1.349856332E-2,-1.478263875E-3
1.464392278E2,-1.922847820E-3,1.183941402E-2,1.137738291E-4
1.464491928E2,-1.053022686E-3,1.379361749E-2,-1.761141466E-3
1.464591578E2,-1.044048113E-4,1.520402730E-2,-1.260926202E-2
1.464691228E2,1.155790407E-3,1.108224317E-2,-6.939780433E-3
1.464790878E2,-2.112174639E-3,6.490421481E-3,-7.505942485E-4
1.464890528E2,-3.796901554E-3,5.127459764E-3,-2.530621132E-3
1.464990178E2,-4.430201370E-3,5.975676700E-3,-3.804943524E-3
1.465089828E2,-2.473976929E-3,1.717703789E-2,-6.916523562E-4
1.465189478E2,3.652190208E-4,3.248705529E-3,-5.286936648E-3
1.465289128E2,-3.726704046E-3,5.025532097E-3,-2.534731757E-3
1.465388778E2,-1.005064603E-2,-3.463027067E-3,-9.540709667E-3
1.465488438E2,-1.130849402E-2,2.463864163E-3,-7.631702814E-3
1.465588088E2,-2.318727085E-3,-6.584264338E-4,-1.412955020E-2
1.465687738E2,-5.365960533E-5,1.466227695E-3,-4.808417056E-3
1.465787388E2,-5.885449704E-3,3.497419879E-3,-6.823815638E-4
1.465887038E2,-4.554305691E-3,4.551578313E-4,-2.030361677E-3
1.465986688E2,-4.227269441E-3,-1.984031405E-3,-6.535098422E-3
1.466086338E2,-6.318092346E-3,1.778766513E-3,-4.607261624E-3
1.466185988E2,-5.788389593E-3,-3.454611637E-3,-1.288197003E-2
1.466285638E2,-7.696412038E-3,2.350387163E-3,-2.495583380E-3
1.466385288E2,-6.320356391E-3,-5.169047974E-3,-2.908373252E-3
1.466484938E2,-1.682727307E-4,-3.727386706E-3,-3.188528353E-4
1.466584588E2,5.638302537E-4,3.080185503E-3,-2.195316134E-3
1.466684238E2,-2.905833069E-3,-6.689298898E-4,2.838067478E-3
1.466783888E2,-7.324017119E-3,-2.283604350E-3,-3.848064924E-3
1.466883538E2,-5.876867101E-3,1.950422302E-4,-1.314167120E-2
1.466983198E2,-4.093614407E-3,2.450739034E-3,-3.946841229E-3
1.467082848E2,-1.346612931E-3,3.067011014E-3,2.196735237E-3
1.467182498E2,-6.736850832E-3,-2.783154603E-3,-3.423067043E-3
1.467282148E2,-2.076221863E-3,1.638159156E-4,-1.727708033E-3
1.467381798E2,-2.985618776E-4,5.318364128E-3,-9.813863784E-3
1.467481448E2,2.775500994E-3,3.411574289E-3,-1.196818892E-2
1.467581098E2,1.164022251E-3,2.359093167E-3,1.178505598E-3
1.467680748E2,-1.678261091E-3,-2.607561182E-3,-4.409107380E-3
1.467780398E2,-1.011671848E-3,1.528594643E-3,-3.542248392E-3
1.467880048E2,-4.744996259E-4,4.119398072E-4,-1.433831546E-2
1.467979698E2,1.200628700E-3,1.456963830E-3,-7.474018261E-3
1.468079348E2,2.468619263E-3,6.240429357E-3,2.809413010E-3
1.468178998E2,-1.620512339E-4,1.282155514E-3,-2.745274687E-4
1.468278648E2,8.590777870E-4,3.184664063E-3,-1.054484956E-2
1.468378298E2,-4.025692586E-3,-8.671995252E-3,-1.036189031E-2
1.468477958E2,4.314505029E-3,-2.441089600E-5,-9.730549529E-3
1.468577608E2,4.489268176E-4,1.413401868E-2,1.427828684E-3
1.468677258E2,9.698897600E-3,1.544004120E-2,-2.196611604E-3
1.468776908E2,4.553310282E-4,2.480391413E-4,-1.509323530E-2
1.468876558E2,1.039531431E-3,-3.955643624E-4,-1.262873970E-2
1.468976208E2,2.360991901E-3,-3.332498483E-3,-1.145455148E-2
1.469075858E2,6.277982146E-3,8.365445770E-3,-7.746775169E-3
1.469175508E2,2.519729082E-3,9.131637402E-3,-3.803432686E-3
1.469275158E2,4.927685950E-3,9.622240439E-3,-8.213527501E-3
1.469374808E2,9.160513990E-3,9.811324999E-3,-1.059093140E-2
1.469474458E2,2.054401673E-3,4.651716910E-3,-7.002588362E-3
1.469574108E2,2.719659125E-3,-1.986478455E-3,-4.999625031E-3
1.469673758E2,3.092211206E-3,-1.869266387E-3,-1.944540185E-3
1.469773408E2,4.934988101E-4,5.662418902E-3,-1.492771693E-2
1.469873068E2,1.616094494E-3,7.414732128E-3,-1.699043438E-2
1.469972718E2,2.557518892E-4,1.013025641E-3,-1.021881308E-2
1.470072368E2,1.184249646E-3,-1.312083099E-3,-5.827059969E-3
1.470172018E2,-9.838297265E-4,-5.640275776E-5,-4.332493991E-3
1.470271668E2,5.714470055E-3,1.273437403E-2,-1.654400956E-3
1.470371318E2,2.958098194E-3,5.707889795E-3,-6.052878220E-3
1.470470968E2,6.517350674E-3,6.620017812E-4,-8.173751645E-3
1.470570618E2,1.728454605E-3,7.262646221E-3,-2.726788633E-3
1.470670268E2,1.384289586E-3,3.963880241E-3,-7.877745666E-3
1.470769918E2,-2.995545045E-3,-5.079948343E-3,-1.689598721E-4
1.470869568E2,-5.143566057E-3,-3.394791391E-3,-7.828339934E-3
1.470969218E2,9.745900519E-3,1.311680675E-2,-7.081123767E-4
1.471068868E2,6.027160212E-3,1.072280854E-2,1.011683047E-2
1.471168518E2,4.536056425E-3,6.398899481E-3,-2.830802696E-4
1.471268168E2,-1.482179156E-3,1.245271415E-4,-7.202332374E-3
1.471367828E2,-6.946719252E-3,-1.079203654E-2,-1.671967097E-2
1.471467478E2,-1.792498049E-3,-8.522630669E-4,-9.038092569E-3
1.471567128E2,-1.587434555E-3,3.532631323E-3,-4.280888010E-3
1.471666778E2,2.196542453E-3,8.008734323E-3,-9.385864250E-3
1.471766428E2,3.323858604E-3,3.868050873E-3,-4.954896402E-3
1.471866078E2,-8.815997280E-4,3.476757556E-4,-3.942406271E-3
1.471965728E2,-7.734753890E-4,-9.562079795E-4,-1.106263418E-2
1.472065375E2,-8.512029890E-4,-4.182728007E-4,6.160247140E-3
1.472165025E2,-3.436044790E-4,6.034300663E-3,-2.793300198E-3
1.472264675E2,-7.120563183E-3,-3.523529973E-3,-1.145935245E-2
1.472364325E2,-2.073873067E-3,2.488289960E-3,-6.317054387E-3
1.472463975E2,-1.994077174E-4,3.582158126E-3,-9.841956198E-3
1.472563625E2,7.543999702E-3,1.875338145E-3,-5.409656558E-3
1.472663275E2,-1.144949580E-3,2.608336508E-4,-8.018156514E-3
1.472762925E2,3.253815812E-4,4.962644540E-3,-7.101229392E-3
1.472862575E2,2.657232573E-3,1.060746983E-2,1.539270743E-3
1.472962235E2,2.407960594E-3,1.046578959E-2,-1.242401078E-3
1.473061885E2,2.773455111E-3,2.597087994E-3,-1.056882739E-2
1.473161535E2,-9.339315584E-4,-1.826955006E-3,-4.268587101E-3
1.473261185E2,-9.095186368E-3,2.096736804E-3,-1.900210045E-2
1.473360835E2,-4.838557215E-4,2.437621355E-3,-1.430428401E-2
1.473460485E2,-1.697302097E-3,2.560461871E-3,-8.982878178E-3
1.473560135E2,4.825844429E-3,6.868391298E-3,-5.105316173E-3
1.473659785E2,5.766231101E-3,9.174121544E-3,3.107965691E-3
1.473759435E2,1.020785049E-2,1.649728231E-2,7.947728038E-3
1.473859085E2,2.794422209E-3,9.015141986E-3,7.392081898E-4
1.473958735E2,-6.059019361E-4,-1.116854139E-3,-8.049489930E-3
1.474058385E2,-3.783997148E-3,-1.068767626E-3,-1.219594385E-2
1.474158035E2,-1.310453168E-3,7.661506534E-4,-1.389797032E-2
1.474257685E2,3.188169794E-3,6.419464946E-3,-1.991008641E-3
1.474357345E2,-2.691459376E-4,1.097000856E-2,-9.655586444E-3
1.474456995E2,6.116678938E-3,4.583398812E-3,-8.780744858E-3
1.474556645E2,2.231925726E-3,-7.819849998E-5,1.174556930E-2
1.474656295E2,5.854914431E-3,7.402854040E-3,-5.139844026E-3
1.474755945E2,5.296572344E-4,-1.479054801E-3,-6.197385490E-3
1.474855595E2,-6.895078346E-3,-5.120535381E-3,-6.860741414E-3
1.474955245E2,-9.136182489E-4,4.084148444E-3,-1.089937985E-3
1.475054895E2,4.111101851E-3,6.195132621E-3,-8.658425882E-3
1.475154545E2,2.306810115E-3,3.854213282E-3,-1.327208616E-2
1.475254195E2,-1.207304420E-3,-5.332847126E-3,-4.195140209E-3
1.475353845E2,1.375162974E-3,1.408945769E-3,-2.969020978E-3
1.475453495E2,4.655863158E-3,4.227438942E-3,-4.310371820E-3
1.475553145E2,9.639230557E-4,1.803140156E-2,1.225541462E-3
1.475652795E2,7.544871885E-3,6.043935195E-3,4.969645292E-3
1.475752445E2,-2.166450722E-4,-7.305426523E-3,-4.973533098E-3
1.475852095E2,4.668391310E-3,4.578930326E-3,-2.684013452E-3
1.475951745E2,3.028949257E-3,3.805281594E-3,-7.254263852E-3
1.476051405E2,-4.477036186E-3,-1.577071846E-3,-1.721773483E-2
1.476151055E2,-5.838977173E-3,-4.280180205E-3,-2.029448561E-2
1.476250705E2,7.713704836E-3,8.505806327E-3,-4.212325439E-5
1.476350355E2,9.283903986E-3,7.075689733E-3,-7.875420270E-4
1.476450005E2,-1.333609805E-3,-2.025361639E-3,-5.772537086E-3
1.476549655E2,-8.734534495E-3,-5.142857786E-3,-6.625281181E-3
1.476649305E2,-1.360358438E-4,-8.544502780E-3,-6.536145695E-3
1.476748955E2,3.543121042E-3,4.754524678E-3,-4.385110922E-3
1.476848605E2,-4.552743398E-3,3.569266759E-3,-1.187214162E-2
1.476948255E2,-5.036373623E-3,-9.409115650E-3,-9.581024759E-3
1.477047905E2,1.198933576E-3,-2.500410657E-3,-2.862214809E-3
1.477147555E2,2.806151286E-3,7.539706305E-3,-1.826777705E-3
1.477247205E2,5.280676298E-3,5.067585036E-3,-7.333798800E-3
1.477346855E2,4.858032335E-3,-5.439613014E-4,-3.959840164E-3
1.477446505E2,2.036547055E-3,3.943625838E-3,2.361383056E-3
1.477546165E2,2.152660862E-3,4.098089412E-3,1.693995087E-3
1.477645815E2,-1.535793301E-3,-4.352154676E-3,-4.795237444E-3
1.477745465E2,-3.790159011E-3,-1.123669185E-2,-7.523379754E-3
1.477845115E2,1.761600433E-4,1.812484115E-3,-6.628387142E-3
1.477944765E2,7.066617254E-4,5.728396587E-3,-9.077696130E-3
1.478044415E2,2.721971367E-3,1.365201548E-3,-2.429169975E-2
1.478144065E2,-3.759606625E-5,-6.643456407E-3,-1.781065366E-3
1.478243715E2,-2.814654261E-3,-1.145049743E-2,-2.284639282E-3
1.478343365E2,-4.265977768E-4,-2.914267126E-3,-1.750142896E-3
1.478443015E2,5.382313393E-3,6.569481455E-3,-3.131966805E-3
1.478542665E2,1.228580601E-3,5.157207139E-3,-5.031866021E-3
1.478642315E2,-3.023015743E-4,2.063758671E-3,-5.970626138E-3
1.478741965E2,-2.800879302E-3,5.603100173E-3,-8.513146080E-3
1.478841615E2,-2.738695126E-3,-1.002232544E-3,-7.687776349E-3
1.478941265E2,1.856589224E-3,-1.646680757E-4,-1.056425739E-2
1.479040915E2,-2.432540059E-3,-2.543278039E-3,-1.064038742E-2
1.479140575E2,2.694044728E-3,4.029403441E-3,-6.046700291E-3
1.479240225E2,8.292276412E-3,5.852070637E-3,-1.043079607E-2
1.479339875E2,-5.026459228E-3,2.285299823E-3,-9.972466156E-3
1.479439525E2,-8.283807896E-3,-1.395383384E-2,-4.607478157E-3
1.479539175E2,-3.123400733E-3,-3.602925688E-3,-1.417994406E-2
1.479638825E2,7.716996130E-3,7.209508680E-3,-4.010131117E-3
1.479738475E2,5.001104902E-3,1.254941337E-2,1.334034139E-3
1.479838125E2,-3.229078837E-3,5.527709611E-3,-7.424493320E-3
1.479937775E2,-1.115860650E-3,-3.617052920E-3,-1.297079306E-2
1.480037425E2,1.699644490E-3,-2.559025306E-3,-1.999401255E-3
1.480137075E2,-2.668336965E-4,3.272765316E-3,-6.973653566E-3
1.480236725E2,-1.748010516E-3,-3.359884955E-3,-6.425673142E-3
1.480336375E2,4.063539673E-3,8.284254000E-3,-7.195859216E-3
1.480436025E2,1.246672031E-2,1.289805397E-2,-2.879978856E-3
1.480535675E2,3.023150843E-3,3.691240214E-3,-1.343089063E-2
1.480635325E2,-6.095331162E-3,-8.542430587E-3,-9.481025860E-3
1.480734985E2,-7.210928947E-3,-1.185060944E-2,-1.016678941E-2
1.480834635E2,2.970203524E-3,3.055265173E-3,-3.682310227E-3
1.480934285E2,-2.689280082E-3,-3.325417638E-4,5.923296558E-4
1.481033935E2,-5.201985128E-3,-1.799538732E-4,-7.850551978E-3
1.481133585E2,-1.469565090E-3,1.819280908E-3,-1.032223180E-2
1.481233235E2,3.944654018E-3,6.071029231E-3,-1.054036547E-3
1.481332885E2,2.215996385E-3,5.674484186E-3,3.602500539E-3
1.481432535E2,-5.506300367E-3,-5.931675434E-3,-6.683684886E-3
1.481532185E2,-2.957388526E-3,2.924666740E-3,-4.725729115E-3
1.481631835E2,5.885553081E-3,1.356941368E-2,4.668702371E-3
1.481731485E2,-4.567649157E-4,1.911958680E-3,-1.446184888E-2
1.481831135E2,-1.345158787E-3,-5.688992329E-3,-1.238702796E-2
1.481930785E2,-1.504149521E-3,2.609151416E-3,-5.730989389E-3
1.482030435E2,4.845443647E-3,8.991856128E-3,-4.602206871E-3
1.482130085E2,-3.759499232E-4,3.802686930E-3,-2.888728864E-3
1.482229735E2,-6.843399722E-3,-3.141527995E-3,-1.219093148E-2
1.482329385E2,-1.186518930E-4,1.257481985E-3,-6.248353980E-3
1.482429045E2,5.432354752E-3,1.384202018E-2,4.328895826E-3
1.482528695E2,5.611052737E-3,1.169045083E-2,2.956036478E-3
1.482628345E2,-5.409809295E-3,4.228457808E-3,-2.934883349E-3
1.482727995E2,1.752762590E-3,1.428482030E-2,2.800848160E-4
1.482827645E2,3.274977440E-3,1.016471162E-2,1.933190506E-3
1.482927295E2,2.885056892E-5,7.465865463E-3,-1.303963363E-2
1.483026945E2,-7.286502048E-3,-8.902281523E-3,-9.404283948E-3
1.483126595E2,-7.224183995E-3,2.575675957E-3,-7.391466293E-3
1.483226245E2,4.124114290E-3,1.249379665E-2,-5.233021919E-3
1.483325895E2,4.230640829E-3,1.088844426E-2,-1.846280182E-3
1.483425545E2,-2.671715803E-3,2.823025919E-3,-6.872638594E-3
1.483525195E2,-1.456781873E-3,3.952738829E-3,-8.107546717E-3
1.483624845E2,2.118851757E-3,8.059021086E-3,-6.084457273E-4
1.483724495E2,8.141689468E-4,9.266765788E-3,3.438227344E-3
1.483824145E2,-4.074099939E-3,5.715666339E-4,-5.036170594E-3
1.483923795E2,7.598535158E-3,9.664397687E-3,3.620568023E-4
1.484023455E2,2.546579111E-3,1.032800134E-2,-6.033746991E-3
1.484123105E2,2.799845766E-3,6.741521880E-3,-6.536285393E-3
1.484222755E2,-1.177361235E-2,-1.501690969E-2,-8.437474258E-3
1.484322405E2,-7.324269507E-3,-7.202129345E-3,-5.050998647E-3
1.484422055E2,2.418383956E-3,7.996987551E-5,-9.268951602E-3
1.484521705E2,3.687379882E-3,3.630762920E-3,-1.207562629E-3
1.484621355E2,1.429918048E-4,-4.921434447E-3,-4.438914359E-3
1.484721005E2,2.847585711E-5,6.661433727E-4,-2.672706032E-3
1.484820655E2,5.128719844E-3,2.298830077E-4,-1.839045784E-3
1.484920305E2,1.301224343E-3,-3.227432724E-3,7.005844731E-3
1.485019955E2,-4.783662967E-3,-1.606778242E-2,-8.925447240E-3
1.485119605E2,4.131535068E-3,-5.521132611E-3,-3.035333473E-3
1.485219255E2,3.361348528E-3,-3.434545826E-3,7.508825511E-4
1.485318905E2,-3.646493657E-3,-2.302702051E-3,-2.359956037E-3
1.485418555E2,-1.757173566E-3,-1.583586819E-2,-8.717548102E-3
1.485518205E2,-8.042945992E-4,-2.354147378E-3,1.750538475E-3
1.485617855E2,1.118906308E-3,-1.167723723E-2,-1.632881165E-2
1.485717515E2,-1.611632761E-3,-1.328365691E-2,-1.004055608E-2
1.485817165E2,-4.761715420E-3,-1.208376046E-2,-8.008394390E-3
1.485916815E2,4.891444929E-3,-4.874050617E-3,9.613980073E-4
1.486016465E2,6.180715747E-3,-4.974957556E-4,-1.163484645E-3
1.486116115E2,2.360677812E-3,-2.941478044E-3,-1.991461497E-3
1.486215765E2,-6.267332355E-4,-1.555932220E-2,-1.159456279E-2
1.486315415E2,3.274797695E-3,-8.953884244E-3,-5.198182538E-3
1.486415065E2,4.599974025E-3,-1.005961094E-3,-5.701386835E-3
1.486514715E2,2.042273758E-3,-6.501926575E-3,-8.387184702E-3
1.486614365E2,1.241606311E-3,-4.956644960E-3,-1.206909306E-2
1.486714015E2,6.353809964E-3,5.888566375E-5,3.568189917E-3
1.486813665E2,-3.015105845E-3,-6.009486038E-3,-1.223966759E-2
1.486913315E2,-3.562119091E-3,-9.006074630E-3,-1.774788275E-2
1.487012965E2,-1.881131902E-3,-6.785531063E-3,-2.135367831E-3
1.487112615E2,7.902522571E-3,1.200333610E-2,4.622794513E-4
1.487212265E2,7.007906679E-3,6.615820341E-3,-7.884377614E-3
1.487311915E2,4.780438729E-3,2.236571163E-5,-1.081785001E-2
1.487411575E2,-3.374424705E-4,-9.645097889E-4,-1.229204331E-2
1.487511225E2,3.888993990E-3,5.119461566E-4,-1.787204761E-3
1.487610875E2,9.234063909E-4,5.011228845E-3,-6.938864011E-3
1.487710525E2,-2.284371061E-3,-2.440561540E-3,-8.992427960E-3
1.487810175E2,5.402381066E-4,6.020243280E-3,-5.730277859E-3
1.487909825E2,6.039665546E-3,1.580754295E-3,-9.376944043E-3
1.488009475E2,2.477906412E-3,5.292206071E-3,1.316531212E-3
1.488109125E2,-4.499576055E-3,2.738767304E-3,-9.000554681E-3
1.488208775E2,-8.588655619E-4,6.693042815E-4,-7.877497002E-3
1.488308425E2,5.055482499E-3,1.254134811E-3,-7.989083417E-3
1.488408075E2,1.182012144E-3,-4.033384845E-3,-7.427957840E-3
1.488507725E2,3.700030735E-3,2.357402816E-3,-2.798318863E-3
1.488607375E2,2.663299209E-3,7.188622840E-3,-9.882135782E-4
1.488707025E2,2.476611640E-3,9.259497747E-3,-5.848749075E-3
1.488806675E2,3.182349261E-3,1.559766009E-3,-1.305446308E-2
1.488906325E2,7.295778487E-4,-5.047004670E-3,-1.634030137E-3
1.489005975E2,3.538872814E-3,4.374504089E-3,8.369959891E-3
1.489105635E2,-1.612479566E-3,-4.844560754E-3,-1.284558047E-2
1.489205285E2,2.630552975E-3,-8.067702875E-4,-1.996259904E-3
1.489304935E2,5.976814777E-3,1.240117662E-2,7.071271073E-3
1.489404585E2,5.380849354E-3,1.170608494E-2,-4.428707063E-3
1.489504235E2,2.056957921E-3,4.694780335E-3,-8.956081234E-3
1.489603885E2,-2.037047874E-3,-1.738725696E-3,-8.229301311E-3
1.489703535E2,4.428042099E-3,-9.701373056E-4,-8.048738353E-3
1.489803185E2,4.833145067E-3,-9.575098753E-3,-7.715091109E-3
1.489902835E2,-2.817218192E-4,4.505033605E-3,2.928498434E-3
1.490002485E2,1.951665618E-3,2.476461232E-4,-9.406953119E-3
1.490102135E2,1.712513855E-3,9.041137993E-3,-3.166367766E-3
1.490201785E2,4.570025019E-3,1.095041633E-2,-1.239532977E-2
1.490301435E2,-3.750222735E-3,-1.025553700E-2,3.721055342E-3
1.490401085E2,-8.632425219E-3,-1.066312008E-2,-1.091922820E-2
1.490500735E2,2.418095712E-3,-7.785041817E-3,-1.004597824E-2
1.490600385E2,2.896823862E-4,3.457413986E-3,5.360578652E-4
1.490700035E2,1.306477236E-3,7.617622614E-4,-6.173243746E-3
1.490799685E2,3.665857948E-3,5.576459691E-3,-9.293901734E-3
1.490899345E2,6.390804425E-3,8.633236401E-3,-6.768160500E-3
1.490998995E2,-4.445876926E-3,-3.285489511E-3,-1.544460282E-2
1.491098645E2,-5.415268242E-3,-1.540020853E-2,-1.261099987E-2
1.491198295E2,-1.431759098E-3,-6.397854537E-3,1.266568061E-2
1.491297945E2,2.441680699E-4,-3.937893081E-3,-1.605091989E-2
1.491397595E2,4.392779898E-3,5.516120233E-3,-7.671593223E-3
1.491497245E2,4.686792847E-3,8.752960712E-4,-1.685017906E-2
1.491596895E2,6.491556764E-3,8.734075353E-3,5.066640442E-4
1.491696545E2,-2.459860640E-3,-9.920569137E-3,-1.443420257E-2
1.491796195E2,-5.692890380E-3,-8.966162801E-3,-1.170454733E-2
1.491895845E2,-5.539758597E-3,-1.095421240E-2,-4.852233920E-3
1.491995495E2,3.040415759E-4,-3.537377343E-4,-1.753117540E-3
1.492095142E2,-8.272692794E-4,-3.227288835E-3,-6.678367499E-3
1.492194792E2,-2.222585725E-3,1.286798157E-3,-7.104246411E-3
1.492294442E2,-3.115011146E-3,-7.558891084E-3,-1.276852377E-2
1.492394092E2,1.176189980E-3,5.504173227E-3,-8.013365790E-3
1.492493742E2,-1.757548191E-3,-3.068437800E-4,3.681372851E-3
1.492593402E2,-8.759979159E-3,-7.339281961E-3,-9.924316779E-3
1.492693052E2,-5.357331247E-5,-7.264447398E-3,-5.176167004E-3
1.492792702E2,-2.501659095E-3,-1.599506009E-3,-3.297529183E-3
1.492892352E2,-2.936819568E-3,-3.035216127E-3,4.220308270E-3
1.492992002E2,-1.857306110E-3,4.414081573E-3,5.420288071E-3
1.493091652E2,-4.073322285E-3,-2.422519028E-3,-1.533132885E-2
1.493191302E2,-7.189028431E-3,-4.468055442E-3,-2.904135734E-3
1.493290952E2,-3.313886700E-4,-1.092036255E-2,-1.347145007E-4
1.493390602E2,2.237895038E-3,-2.212523948E-3,9.263340617E-4
1.493490252E2,2.301810775E-3,5.183340982E-3,6.550131366E-3
1.493589902E2,1.524676918E-5,7.327217609E-3,-4.373354837E-3
1.493689552E2,-2.039648360E-3,-1.300891861E-3,-9.632299654E-3
1.493789202E2,-4.086603876E-3,-3.570167348E-3,-2.570219804E-3
1.493888852E2,3.089434467E-4,-1.588775311E-3,1.374160347E-4
1.493988502E2,-1.191383926E-3,-7.079758681E-3,-8.888036944E-3
1.494088152E2,1.537557109E-3,2.181650139E-3,-1.268277504E-2
1.494187802E2,6.366424263E-3,7.297280245E-3,-3.442849265E-3
1.494287452E2,2.767162398E-3,3.347013146E-3,1.279201708E-3
1.494387102E2,-1.082352479E-3,-2.163162455E-3,-6.411873735E-3
1.494486762E2,-1.200330444E-3,-5.277463235E-3,-1.049077138E-2
1.494586412E2,9.146913071E-4,9.077861905E-4,-5.512302276E-3
1.494686062E2,4.058020655E-3,2.638308331E-3,-1.409034338E-2
1.494785712E2,2.046595560E-3,9.289495647E-3,-1.845618011E-3
1.494885362E2,-1.676237327E-3,3.891001455E-3,1.729143085E-3
1.494985012E2,3.871308872E-3,-3.063482232E-3,-1.158519741E-2
1.495084662E2,-2.371495939E-4,-6.361540407E-3,-1.360946614E-2
1.495184312E2,-6.977138575E-3,-1.126755960E-2,-1.790135750E-3
1.495283962E2,5.391647108E-3,4.547889344E-3,-2.022363245E-3
1.495383612E2,5.362799857E-4,5.052428693E-3,-8.686434478E-3
1.495483262E2,1.391421072E-3,5.805037916E-3,-1.665407792E-2
1.495582912E2,6.718362682E-3,2.803895622E-3,-3.867931897E-3
1.495682562E2,-5.113529507E-3,-7.088948507E-3,-7.314594928E-3
1.495782212E2,-6.479467265E-3,-1.343373116E-2,-6.287856493E-3
1.495881862E2,-5.433909595E-3,-1.173463464E-2,-5.769871641E-3
1.495981512E2,-1.664556214E-3,-5.338160787E-3,-3.278619144E-3
1.496081162E2,7.887137122E-3,9.960101917E-3,-1.477628481E-2
1.496180812E2,8.779720403E-3,1.271447260E-2,3.715417348E-3
1.496280472E2,-1.398881082E-3,-1.016785856E-3,-1.012156904E-2
1.496380122E2,-8.164314553E-3,-1.979479194E-2,-1.784256101E-2
1.496479772E2,-1.155158971E-2,-1.306365244E-2,-1.282356773E-2
1.496579422E2,4.724248138E-4,1.177203842E-3,-1.018974371E-2
1.496679072E2,1.274373848E-2,1.787096262E-2,-6.391160423E-4
1.496778722E2,4.205015954E-3,1.423962507E-2,-7.160221227E-3
1.496878372E2,-3.826278728E-3,-2.327101771E-3,-1.333875488E-2
1.496978022E2,4.991906229E-3,6.346404552E-4,-3.487101989E-3
1.497077672E2,6.964940112E-4,-1.613866538E-3,3.102890216E-3
1.497177322E2,-5.815298762E-3,-1.029090025E-2,-1.056849142E-4
1.497276972E2,7.832157426E-4,9.910492226E-4,-1.010893378E-3
1.497376622E2,6.873562001E-3,1.028630324E-2,-7.268475834E-3
1.497476272E2,1.729932847E-3,1.314014755E-2,-3.112613223E-3
1.497575922E2,2.273254329E-3,4.285912029E-3,-6.319372449E-3
1.497675572E2,-5.301574711E-3,-5.459659733E-3,-3.768863156E-3
1.497775222E2,-1.389583806E-3,-1.192642376E-4,1.775851997E-4
1.497874872E2,6.977788871E-6,1.704202034E-3,-5.386024714E-3
1.497974522E2,2.252882347E-3,5.329240113E-3,-8.873123676E-3
1.498074182E2,7.924616337E-3,1.542102266E-2,1.676190412E-3
1.498173832E2,3.681438509E-3,8.109026588E-3,-1.499822538E-4
1.498273482E2,-3.854508046E-3,-3.342565149E-3,-1.008064393E-2
1.498373132E2,-9.738496505E-3,-8.800979704E-3,-3.966558259E-3
1.498472782E2,-9.564591572E-3,-6.386558525E-3,-1.994487597E-3
1.498572432E2,3.765992820E-3,5.278984085E-3,-7.683489006E-3
1.498672082E2,2.786482219E-3,9.300624020E-3,1.215013675E-2
1.498771732E2,-3.518261481E-3,6.732767448E-3,-4.487872124E-3
1.498871382E2,-4.706031643E-3,-6.010724232E-3,-1.577488147E-2
1.498971032E2,-5.300920457E-3,-4.998780787E-3,-5.169597454E-3
1.499070682E2,-1.187668648E-3,-3.736442421E-3,-7.931562141E-3
1.499170332E2,2.586491872E-3,5.518152378E-3,-3.780759173E-3
1.499269982E2,1.228013309E-3,3.797749989E-3,-3.646535799E-3
1.499369632E2,-4.029090516E-3,3.478474915E-3,-8.487450890E-3
1.499469282E2,2.834674902E-3,2.859289758E-3,-4.173662979E-3
1.499568932E2,1.887219609E-3,4.795864224E-3,4.924652167E-4
1.499668582E2,-8.164214669E-4,-1.869099215E-4,4.044323228E-3
1.499768232E2,-1.677545137E-3,3.394286148E-3,2.996631432E-3
1.499867882E2,-3.673584433E-3,-3.359756898E-3,-1.308992598E-2
1.499967542E2,-3.486435628E-3,-2.220880240E-3,-2.610921627E-3
1.500067192E2,8.926025592E-3,9.915145114E-3,-1.051534200E-4
1.500166842E2,4.580387380E-3,-4.492085427E-4,3.726025578E-3
1.500266492E2,3.463457804E-3,3.279216588E-3,5.982255563E-3
1.500366142E2,-5.019153468E-4,-5.640283693E-3,-2.928769216E-3
1.500465792E2,1.878151670E-3,1.606177539E-3,-4.421204794E-3
1.500565442E2,7.672863081E-3,5.758902058E-3,4.285955802E-3
1.500665092E2,2.630433999E-3,5.631070584E-3,-1.218756009E-2
1.500764742E2,-3.175560152E-3,-1.968239434E-3,-9.349917993E-3
1.500864392E2,-3.137743333E-3,-1.059528347E-2,-3.945565317E-3
1.500964042E2,-2.493767301E-3,-6.346778944E-3,2.989661414E-3
1.501063692E2,6.570301484E-3,-4.806673154E-3,-1.413073484E-2
1.501163342E2,-4.517007619E-5,-2.148594242E-3,5.024632905E-3
1.501262992E2,-4.181591794E-3,2.839240246E-3,2.083970234E-3
1.501362642E2,-4.487349186E-3,-2.624003682E-3,-2.231155057E-3
1.501462292E2,-1.038022689E-3,3.534108400E-4,-4.548904486E-3
1.501561942E2,-7.490329444E-4,1.505207270E-3,-6.172411609E-3
1.501661592E2,-3.173345467E-4,-7.726108190E-3,-1.199115254E-2
1.501761252E2,-7.523133885E-3,-1.228454709E-2,-1.206904929E-2
