"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
2.449007708E1,7.799164653E-1,4.300080538E-1,-4.115975797E-1
2.450004208E1,5.147505403E-1,7.263725996E-1,-3.137788773E-1
2.451000608E1,1.408798844E-1,9.399050474E-1,-1.825024188E-1
2.451997108E1,-2.011680007E-1,9.631994367E-1,-9.704450518E-2
2.452993508E1,-4.194785058E-1,8.458753824E-1,-8.998497576E-2
2.453990008E1,-4.918765426E-1,6.664217710E-1,-1.545477211E-1
2.454986408E1,-4.504529536E-1,4.870583713E-1,-2.907906473E-1
2.455982908E1,-3.242915571E-1,3.283376992E-1,-4.639392495E-1
2.456979308E1,-1.414948106E-1,2.070033103E-1,-6.569149494E-1
2.457975808E1,6.820143014E-2,1.716975272E-1,-8.370226622E-1
2.458972208E1,2.789860666E-1,2.140607387E-1,-9.876738787E-1
2.459968708E1,4.653040171E-1,2.935763299E-1,-1.079368830E0
2.460965208E1,6.061675549E-1,3.938399553E-1,-1.091363311E0
2.461961608E1,6.836245656E-1,4.920027554E-1,-1.027939916E0
2.462958108E1,6.787594557E-1,5.673276186E-1,-9.184867740E-1
2.463954508E1,6.112655997E-1,5.832757354E-1,-7.911530733E-1
2.464951008E1,5.058699846E-1,5.736116171E-1,-6.782952547E-1
2.465947408E1,3.989264369E-1,5.640282631E-1,-6.144257188E-1
2.466943908E1,3.244089782E-1,5.622551441E-1,-6.200799942E-1
2.467940308E1,2.936313450E-1,5.303714871E-1,-6.708986759E-1
2.468936808E1,2.954026759E-1,4.567388594E-1,-7.430106997E-1
2.469933208E1,2.968301475E-1,3.845746517E-1,-8.369444013E-1
2.470929708E1,2.996886373E-1,3.165303767E-1,-9.426143765E-1
2.471926108E1,3.018625975E-1,2.911286056E-1,-1.051535726E0
2.472922608E1,3.078545034E-1,2.865887582E-1,-1.113790631E0
2.473919008E1,3.148354292E-1,2.789553404E-1,-1.107368708E0
2.474915508E1,3.319619596E-1,2.656628788E-1,-1.046653986E0
2.475911908E1,3.559285402E-1,2.292947769E-1,-9.532209039E-1
2.476908408E1,3.896849155E-1,1.498974115E-1,-8.463895321E-1
2.477904808E1,4.366154075E-1,3.055264056E-2,-7.380591035E-1
2.478901308E1,4.894301593E-1,-1.015721634E-1,-6.150645614E-1
2.479897808E1,5.538627505E-1,-2.106837332E-1,-4.680231810E-1
2.480894208E1,5.773766041E-1,-2.455937713E-1,-2.965820730E-1
2.481890708E1,5.643436313E-1,-2.441226542E-1,-1.279267371E-1
2.482887108E1,5.100668669E-1,-2.580491602E-1,-3.447495867E-3
2.483883608E1,4.377021194E-1,-2.661030889E-1,7.001979649E-2
2.484880008E1,3.435974419E-1,-2.432400584E-1,1.195048988E-1
2.485876508E1,2.257568091E-1,-2.030327171E-1,1.670849472E-1
2.486872908E1,8.087662607E-2,-1.721441746E-1,2.157341391E-1
2.487869408E1,-7.342852652E-2,-1.570059657E-1,2.600986660E-1
2.488865808E1,-2.222749889E-1,-1.666728407E-1,3.071415126E-1
2.489862308E1,-3.524300754E-1,-1.823434085E-1,3.463861346E-1
2.490858708E1,-4.538432360E-1,-1.953229904E-1,3.873192072E-1
2.491855208E1,-5.015888810E-1,-1.985832304E-1,4.359709024E-1
2.492851533E1,-4.808458984E-1,-2.049720436E-1,4.674789906E-1
2.493848033E1,-4.039995968E-1,-1.836829931E-1,4.828065336E-1
2.494844433E1,-2.718611956E-1,-1.736333519E-1,4.589840770E-1
2.495840933E1,-1.224999279E-1,-2.207750380E-1,3.865716457E-1
2.496837333E1,-1.598526351E-2,-3.491188288E-1,2.836468518E-1
2.497833833E1,8.968820795E-3,-5.548064709E-1,1.897600293E-1
2.498830333E1,-1.089075133E-1,-8.106654882E-1,1.311237514E-1
2.499826733E1,-3.599011302E-1,-1.125315547E0,1.200633720E-1
2.500823233E1,-7.724406719E-1,-1.315356255E0,1.368237138E-1
2.501819633E1,-1.291967511E0,-1.367144942E0,1.614116281E-1
2.502816133E1,-1.807811379E0,-1.362839103E0,2.268702537E-1
2.503812533E1,-2.196691513E0,-1.314503074E0,4.115365148E-1
2.504809033E1,-2.435503244E0,-1.139734864E0,6.673538089E-1
2.505805433E1,-2.476376772E0,-8.699043393E-1,8.682730794E-1
2.506801933E1,-2.292015553E0,-5.737608075E-1,9.145056605E-1
2.507798333E1,-1.905100226E0,-3.243653178E-1,8.005013466E-1
2.508794833E1,-1.378956914E0,-1.145175621E-1,5.459660888E-1
2.509791233E1,-8.020786643E-1,3.534463793E-2,1.795396209E-1
2.510787733E1,-1.777996719E-1,1.045767069E-1,-2.120707482E-1
2.511784133E1,4.321457148E-1,1.177420393E-1,-5.482498407E-1
2.512780633E1,9.462748170E-1,1.198067889E-1,-7.609394193E-1
2.513777033E1,1.251898170E0,1.624447852E-1,-7.873185873E-1
2.514773533E1,1.315849304E0,2.346117795E-1,-6.401911378E-1
2.515769933E1,1.167316794E0,3.027063906E-1,-3.609895706E-1
2.516766433E1,8.490412235E-1,3.432135284E-1,-7.720141672E-3
2.517762933E1,4.286084473E-1,3.129520118E-1,3.678598702E-1
2.518759333E1,1.233994029E-3,2.078170031E-1,7.056980133E-1
2.519755833E1,-3.679046333E-1,6.281880289E-2,9.726591110E-1
2.520752233E1,-5.985126495E-1,-7.586400211E-2,1.118463039E0
2.521748733E1,-6.722100377E-1,-1.727048010E-1,1.137907863E0
2.522745133E1,-6.168307662E-1,-2.225314975E-1,1.070287228E0
2.523741633E1,-4.701619744E-1,-2.074329704E-1,9.463329911E-1
2.524738033E1,-2.776558399E-1,-1.610751003E-1,7.806881666E-1
2.525734533E1,-6.895855814E-2,-9.217967093E-2,5.927190781E-1
2.526730933E1,1.173875853E-1,-1.590614393E-2,4.055391252E-1
2.527727433E1,2.586400509E-1,5.981392041E-2,2.338901460E-1
2.528723833E1,3.287952840E-1,1.096633971E-1,1.030901000E-1
2.529720333E1,3.601287007E-1,1.153090298E-1,-6.706966087E-3
2.530716733E1,3.728374839E-1,1.154486910E-1,-8.741930872E-2
2.531713233E1,3.651777208E-1,1.324905157E-1,-1.250532269E-1
2.532709633E1,3.703058958E-1,1.077090055E-1,-1.248082221E-1
2.533706133E1,3.886729181E-1,8.656883985E-2,-1.187034622E-1
2.534702533E1,4.321165085E-1,8.229585737E-2,-1.009656340E-1
2.535699033E1,4.812816381E-1,1.065420806E-1,-6.279215217E-2
2.536695533E1,5.107567906E-1,1.367778182E-1,-1.152077876E-2
2.537691933E1,4.957548678E-1,1.783436388E-1,4.449694976E-2
2.538688433E1,4.394112825E-1,2.177832127E-1,9.821518511E-2
2.539684833E1,3.852891922E-1,2.363672704E-1,1.680049300E-1
2.540681333E1,3.340354860E-1,1.814794391E-1,2.319758385E-1
2.541677733E1,2.726011276E-1,1.091634259E-1,3.055267632E-1
2.542674233E1,1.869773567E-1,1.086868439E-2,3.877400458E-1
2.543670633E1,1.128799468E-1,-1.045178324E-1,4.660236537E-1
2.544667133E1,5.606208742E-2,-2.125269473E-1,5.281231999E-1
2.545663533E1,8.755028248E-3,-2.747764587E-1,5.846762061E-1
2.546660033E1,-2.209929004E-2,-2.798345983E-1,6.293507218E-1
2.547656433E1,-4.192306474E-2,-2.342144102E-1,6.376931071E-1
2.548652933E1,-2.676488273E-2,-1.752288491E-1,6.183212399E-1
2.549649333E1,-1.284613740E-2,-7.928153872E-2,5.465626717E-1
2.550645833E1,2.804357791E-4,-1.597564481E-2,4.198668301E-1
2.551642233E1,9.566345252E-3,1.722065732E-2,2.670852542E-1
2.552638733E1,1.145943999E-2,2.145131677E-2,1.086096093E-1
2.553635233E1,-1.875279099E-2,6.220034510E-2,-4.842873663E-2
2.554631633E1,-7.413127273E-2,1.269262284E-1,-1.915231347E-1
2.555628133E1,-1.373262256E-1,1.975058615E-1,-2.971331775E-1
2.556624533E1,-2.188344598E-1,2.799240351E-1,-3.432657719E-1
2.557621033E1,-3.443665504E-1,3.830983639E-1,-3.097123504E-1
2.558617433E1,-5.009357929E-1,4.956468344E-1,-2.233744562E-1
2.559613933E1,-6.387735605E-1,5.594542623E-1,-1.230691597E-1
2.560610333E1,-6.905048490E-1,5.164415836E-1,-4.776427895E-2
2.561606833E1,-6.406246424E-1,4.527038932E-1,3.307160921E-3
2.562603233E1,-5.260311365E-1,3.711683750E-1,7.443254348E-3
2.563599733E1,-3.446224928E-1,2.283063084E-1,-6.326872855E-2
2.564596133E1,-1.296384484E-1,4.688705876E-2,-1.954454780E-1
2.565592633E1,8.139921725E-2,-1.172017455E-1,-3.625449836E-1
2.566589033E1,2.606155276E-1,-2.160600275E-1,-5.441750288E-1
2.567585533E1,3.781176507E-1,-2.427465022E-1,-7.125999928E-1
2.568581933E1,4.229454398E-1,-2.201813608E-1,-8.268065453E-1
2.569578433E1,4.062820673E-1,-1.311625391E-1,-8.894259334E-1
2.570574833E1,3.402965665E-1,-3.600688651E-2,-8.890123367E-1
2.571571333E1,2.380245179E-1,1.971576363E-2,-8.383142352E-1
2.572567833E1,1.206387505E-1,7.553355396E-2,-7.606747150E-1
2.573564233E1,1.258231699E-2,1.085775197E-1,-6.663415432E-1
2.574560733E1,-6.540181488E-2,1.453986764E-1,-6.043708920E-1
2.575557133E1,-1.158572659E-1,2.528093159E-1,-5.623302460E-1
2.576553633E1,-1.313034296E-1,3.501060009E-1,-5.478996038E-1
2.577550033E1,-1.344480813E-1,4.356206357E-1,-5.965973139E-1
2.578546533E1,-1.009672657E-1,4.677624106E-1,-6.541635394E-1
2.579542933E1,-3.626523539E-2,5.088829994E-1,-7.004303336E-1
2.580539433E1,3.294596821E-2,4.743875861E-1,-7.405930758E-1
2.581535833E1,1.146333739E-1,3.743946850E-1,-7.636267543E-1
2.582532333E1,1.868973076E-1,2.702256739E-1,-7.952765226E-1
2.583528733E1,2.537184060E-1,1.602546722E-1,-8.520644307E-1
2.584525233E1,3.296903968E-1,2.003658190E-2,-9.121035337E-1
2.585521633E1,4.328607321E-1,-1.117755100E-1,-9.526171684E-1
2.586518133E1,5.655559301E-1,-2.263516337E-1,-9.510979652E-1
2.587514533E1,7.092922926E-1,-2.982034683E-1,-8.947180510E-1
2.588511033E1,8.237928748E-1,-2.978258133E-1,-7.947927713E-1
2.589507433E1,8.627945781E-1,-2.591316700E-1,-6.562218666E-1
2.590503933E1,8.409351707E-1,-1.969915181E-1,-5.016840100E-1
2.591500433E1,7.599146366E-1,-8.920672536E-2,-3.424645066E-1
2.592496833E1,6.415795684E-1,4.809849709E-2,-1.945130676E-1
2.593493346E1,4.910909832E-1,1.608639210E-1,-9.318538010E-2
2.594489746E1,3.681989014E-1,2.047902495E-1,-3.887291625E-2
2.595486246E1,2.707604766E-1,2.277158052E-1,-4.134109709E-3
2.596482646E1,2.109365612E-1,2.440950423E-1,4.359985515E-2
2.597479146E1,1.647131443E-1,2.231050730E-1,8.243167400E-2
2.598475546E1,8.830089867E-2,1.863866597E-1,1.248024628E-1
2.599472046E1,-2.978126705E-2,1.375506818E-1,1.572788954E-1
2.600468446E1,-1.371524036E-1,8.828686923E-2,1.806609631E-1
2.601464946E1,-1.803896278E-1,5.732016265E-2,1.921394467E-1
2.602461346E1,-1.489261836E-1,2.154973894E-2,1.879036874E-1
2.603457846E1,-6.160805374E-2,-3.726723790E-2,1.607394367E-1
2.604454246E1,2.962178364E-2,-9.601102769E-2,1.166705564E-1
2.605450746E1,7.242570072E-2,-1.096618623E-1,7.880652696E-2
2.606447146E1,5.740710348E-2,-9.410281479E-2,7.389558107E-2
2.607443646E1,-2.709579840E-2,-4.238315672E-2,9.283278883E-2
2.608440046E1,-2.031390965E-1,1.353808213E-2,1.193534136E-1
2.609436546E1,-4.518549144E-1,-2.533954009E-2,1.816263795E-1
2.610433046E1,-6.938137412E-1,-1.603953093E-1,3.046442866E-1
2.611429446E1,-9.034894705E-1,-3.222808540E-1,4.738048315E-1
2.612425946E1,-1.052810073E0,-4.676145911E-1,6.469448805E-1
2.613422346E1,-1.132642269E0,-5.292190909E-1,7.650043964E-1
2.614418846E1,-1.132300496E0,-5.148997903E-1,7.855432630E-1
2.615415246E1,-1.004021287E0,-4.676044881E-1,7.170544863E-1
2.616411746E1,-7.381784916E-1,-4.172050357E-1,5.578647256E-1
2.617408146E1,-3.802696764E-1,-3.887403905E-1,3.036633432E-1
2.618404646E1,4.020283464E-3,-3.942304850E-1,-1.980020851E-2
2.619401046E1,3.719463646E-1,-4.091010392E-1,-3.611511588E-1
2.620397546E1,6.794993281E-1,-4.111707807E-1,-6.577028036E-1
2.621393946E1,9.159283638E-1,-3.710066080E-1,-8.418776989E-1
2.622390446E1,1.066999435E0,-2.966833413E-1,-9.268778563E-1
2.623386846E1,1.111828923E0,-2.892086506E-1,-9.477053881E-1
2.624383346E1,1.029134631E0,-9.628488123E-2,-8.938495517E-1
2.625379746E1,8.392203450E-1,5.160098523E-2,-7.022697330E-1
2.626376246E1,5.818253160E-1,1.536618471E-1,-4.620942473E-1
2.627372646E1,2.225393057E-1,1.407375187E-1,-2.135392874E-1
2.628369146E1,-1.395407319E-1,9.847066551E-2,2.957048267E-2
2.629365646E1,-4.229138494E-1,5.464755744E-2,2.414318770E-1
2.630362046E1,-5.942117572E-1,8.069607429E-3,3.623733819E-1
2.631358546E1,-6.429361701E-1,-4.842855409E-2,3.990578949E-1
2.632354946E1,-5.970061421E-1,-1.133181155E-1,3.711851239E-1
2.633351446E1,-4.790462554E-1,-1.429180801E-1,3.053445816E-1
2.634347846E1,-3.120532930E-1,-8.443580568E-2,2.410186976E-1
2.635344346E1,-1.110698506E-1,-1.182632148E-2,1.737158298E-1
2.636340746E1,1.453351229E-1,1.052834094E-2,1.082720608E-1
2.637337246E1,3.400694430E-1,7.729485631E-2,7.856503129E-2
2.638333646E1,4.644963145E-1,1.361052990E-1,5.227065831E-2
2.639330146E1,5.181305408E-1,1.446109116E-1,2.142592520E-2
2.640326546E1,5.239384174E-1,1.544030905E-1,1.053770306E-3
2.641323046E1,4.942058027E-1,1.765470207E-1,1.062889956E-2
2.642319446E1,4.333548844E-1,1.852309704E-1,3.919189796E-2
2.643315946E1,3.333888948E-1,2.163217664E-1,7.852359116E-2
2.644312346E1,2.073450834E-1,2.730619311E-1,1.159137562E-1
2.645308846E1,7.459981740E-2,3.599842787E-1,1.398883462E-1
2.646305246E1,-3.116516396E-2,4.672358930E-1,1.360030770E-1
2.647301746E1,-1.143098548E-1,5.982173085E-1,1.339300722E-1
2.648298246E1,-1.108736321E-1,6.247671247E-1,1.278234422E-1
2.649294646E1,-2.540240809E-2,5.483336449E-1,1.255765259E-1
2.650291146E1,4.721921310E-2,4.970610440E-1,1.597578526E-1
2.651287546E1,7.307876647E-2,5.730863214E-1,3.131743073E-1
2.652284046E1,8.054210991E-2,3.458972573E-1,3.931931555E-1
2.653280446E1,8.646550775E-2,-5.583181977E-2,3.924048543E-1
2.654276946E1,9.999554604E-2,-4.829720557E-1,5.084697604E-1
2.655273346E1,1.520731300E-1,-8.079650402E-1,5.435984731E-1
2.656269846E1,2.634855807E-1,-1.117907166E0,5.421103835E-1
2.657266246E1,3.122560382E-1,-1.056807518E0,6.302407980E-1
2.658262746E1,2.681792080E-1,-1.064822078E0,7.537381649E-1
2.659259146E1,3.058586717E-1,-8.584519029E-1,8.798119426E-1
2.660255646E1,3.876808584E-1,-7.175321579E-1,9.827291965E-1
2.661252046E1,4.932951629E-1,-7.203537822E-1,1.064487815E0
2.662248546E1,6.108347178E-1,-8.373365402E-1,1.129556298E0
2.663244946E1,7.275277376E-1,-1.013355017E0,1.177837014E0
2.664241446E1,8.278437853E-1,-1.100744128E0,1.194164395E0
2.665237946E1,8.671895862E-1,-9.636392593E-1,1.165972948E0
2.666234346E1,8.018547893E-1,-6.164101362E-1,1.077395320E0
2.667230846E1,6.007395387E-1,-2.805179358E-1,9.427693486E-1
2.668227246E1,2.741850317E-1,1.115827337E-1,7.534793019E-1
2.669223746E1,-1.104063094E-1,5.259879231E-1,5.245012045E-1
2.670220146E1,-5.028305054E-1,8.243338466E-1,3.992547691E-1
2.671216646E1,-8.147969246E-1,8.525236845E-1,4.274110496E-1
2.672213046E1,-1.078770399E0,7.773845792E-1,5.023851991E-1
2.673209546E1,-1.310627937E0,7.286617756E-1,5.408598781E-1
2.674205946E1,-1.503949761E0,7.205865979E-1,4.841108322E-1
2.675202446E1,-1.665615916E0,9.376773834E-1,3.495668769E-1
2.676198846E1,-1.812002063E0,1.020350814E0,1.675211340E-1
2.677195346E1,-1.858178377E0,9.999443293E-1,-5.036379769E-2
2.678191746E1,-1.766914368E0,1.073241234E0,-2.400468290E-1
2.679188246E1,-1.565938950E0,1.109028578E0,-3.550780714E-1
2.680184646E1,-1.282710433E0,1.028560281E0,-3.638074696E-1
2.681181146E1,-9.676653743E-1,9.373694658E-1,-2.515706718E-1
2.682177546E1,-6.620497108E-1,8.235051036E-1,-5.755696073E-2
2.683174046E1,-3.912739158E-1,7.399060726E-1,1.440081149E-1
2.684170446E1,-1.844836175E-1,7.337506413E-1,2.753998637E-1
2.685166946E1,-7.809246331E-2,6.735101938E-1,3.594763875E-1
2.686163346E1,-7.685329020E-2,6.963491440E-1,4.258088470E-1
2.687159846E1,-7.567217946E-2,8.273561597E-1,3.390513062E-1
2.688156346E1,-5.887751654E-2,8.164188862E-1,1.627501249E-1
2.689152746E1,-5.640317127E-2,6.825641394E-1,-6.982441060E-3
2.690149246E1,-5.383567885E-2,6.599071622E-1,-1.247613281E-1
2.691145646E1,-4.508719221E-2,5.941665173E-1,-1.986155659E-1
2.692142146E1,2.455343306E-2,5.332333446E-1,-2.217881083E-1
2.693138529E1,1.886574179E-1,4.569481611E-1,-2.875010669E-1
2.694135029E1,4.274500012E-1,4.055782855E-1,-3.365402222E-1
2.695131429E1,6.710951924E-1,2.867515087E-1,-3.670736253E-1
2.696127929E1,8.998258114E-1,9.616304189E-2,-3.839827478E-1
2.697124329E1,1.119691849E0,-2.004185617E-1,-4.104574919E-1
2.698120829E1,1.306474566E0,-6.124640703E-1,-5.094767213E-1
2.699117229E1,1.425137043E0,-8.241440654E-1,-5.542295575E-1
2.700113729E1,1.423090219E0,-9.425111413E-1,-5.816422105E-1
2.701110129E1,1.280263543E0,-9.977416396E-1,-5.477404594E-1
2.702106629E1,1.067321420E0,-9.688380957E-1,-4.644046724E-1
2.703103029E1,8.441973329E-1,-8.854060769E-1,-3.419629335E-1
2.704099529E1,6.617145538E-1,-8.883243799E-1,-2.871910334E-1
2.705095929E1,5.597681999E-1,-9.480667710E-1,-3.597555161E-1
2.706092429E1,5.578516722E-1,-8.657245040E-1,-4.951230884E-1
2.707088929E1,6.211012602E-1,-7.246448398E-1,-6.061534286E-1
2.708085329E1,7.058926821E-1,-5.816116929E-1,-6.050178409E-1
2.709081829E1,7.829152942E-1,-4.792861342E-1,-4.783914387E-1
2.710078229E1,8.274661899E-1,-4.010043740E-1,-2.851484418E-1
2.711074729E1,8.201171756E-1,-3.679074049E-1,-6.131534651E-2
2.712071129E1,7.781693339E-1,-2.731491923E-1,1.645668894E-1
2.713067629E1,7.095141411E-1,-9.401563555E-2,3.298458457E-1
2.714064029E1,6.060386896E-1,4.520178586E-2,4.143008590E-1
2.715060529E1,4.462678730E-1,9.029416740E-2,4.255340695E-1
2.716056929E1,2.206852734E-1,7.243412733E-2,3.946601152E-1
2.717053429E1,-6.996627152E-2,-2.507938631E-2,3.485464156E-1
2.718049829E1,-4.167599082E-1,-1.746910363E-1,3.033352792E-1
2.719046329E1,-7.795732617E-1,-3.348399699E-1,2.570972145E-1
2.720042729E1,-1.110122442E0,-5.367682576E-1,1.915265769E-1
2.721039229E1,-1.376913428E0,-6.179568172E-1,1.267401129E-1
2.722035629E1,-1.561998963E0,-6.195229888E-1,1.017367691E-1
2.723032129E1,-1.653098226E0,-4.974911213E-1,1.115198880E-1
2.724028529E1,-1.635057688E0,-2.734983563E-1,1.546833962E-1
2.725025029E1,-1.499179244E0,-6.177785620E-2,1.905551106E-1
2.726021529E1,-1.256769538E0,1.146980599E-1,2.092992514E-1
2.727017929E1,-9.361408353E-1,2.518745661E-1,1.956138015E-1
2.728014429E1,-6.102921367E-1,2.824651003E-1,1.291731894E-1
2.729010829E1,-4.080650508E-1,1.747301072E-1,1.149239317E-1
2.730007329E1,-2.568261325E-1,2.198463529E-1,3.772081807E-2
2.731003729E1,-1.075743362E-1,2.216426581E-1,-1.544297189E-1
2.732000229E1,1.663750969E-2,1.340929270E-1,-3.881836832E-1
2.732996629E1,7.676210254E-2,-4.291087389E-2,-5.207867622E-1
2.733993129E1,6.744822860E-2,-1.544535756E-1,-5.146183372E-1
2.734989529E1,-3.749518888E-3,-2.772418261E-1,-3.753499091E-1
2.735986029E1,-9.916552156E-2,-4.201344550E-1,-1.590735763E-1
2.736982429E1,-1.944092214E-1,-5.129240751E-1,8.120641112E-2
2.737978929E1,-2.996786535E-1,-5.206522942E-1,3.091554344E-1
2.738975329E1,-4.008518755E-1,-4.349954128E-1,4.854393899E-1
2.739971829E1,-4.867315888E-1,-2.475891709E-1,5.850859284E-1
2.740968229E1,-5.393425822E-1,-4.821215197E-2,6.056471467E-1
2.741964729E1,-5.294345617E-1,9.013213217E-2,5.544118285E-1
2.742961129E1,-4.610560834E-1,1.731375307E-1,4.688063562E-1
2.743957629E1,-4.148618877E-1,1.341679990E-1,4.748548567E-1
2.744954129E1,-3.311991990E-1,2.060762793E-1,4.835309088E-1
2.745950529E1,-2.159248292E-1,2.415766567E-1,4.818556607E-1
2.746947029E1,-8.573514223E-2,1.707877070E-1,4.383816719E-1
2.747943429E1,6.566393375E-2,1.350301802E-1,3.625048101E-1
2.748939929E1,2.282935977E-1,1.773291677E-1,2.625699639E-1
2.749936329E1,4.009864330E-1,2.152750492E-1,1.371741742E-1
2.750932829E1,5.562506318E-1,2.221508026E-1,-1.977985376E-4
2.751929229E1,6.881012917E-1,2.579887509E-1,-9.306797385E-2
2.752925729E1,7.889187336E-1,3.235182166E-1,-1.356378049E-1
2.753922129E1,8.487492204E-1,3.706992865E-1,-1.308920532E-1
2.754918629E1,8.659511209E-1,3.901736736E-1,-9.010814130E-2
2.755915029E1,8.407475948E-1,3.426984549E-1,-1.960396580E-2
2.756911529E1,7.785334587E-1,2.583942413E-1,5.754834414E-2
2.757907929E1,6.805307269E-1,1.782818735E-1,1.348276734E-1
2.758904429E1,5.755729079E-1,1.184345186E-1,2.037121952E-1
2.759900829E1,4.674169719E-1,3.410276026E-2,2.708406746E-1
2.760897329E1,3.372027576E-1,-7.213312387E-2,3.356241882E-1
2.761893729E1,1.902163029E-1,-1.819526851E-1,3.978615403E-1
2.762890229E1,4.653158411E-2,-2.716953754E-1,4.465995133E-1
2.763886629E1,-9.441609681E-2,-3.010264337E-1,4.701387286E-1
2.764883129E1,-2.513460517E-1,-2.354376018E-1,4.995522499E-1
2.765879629E1,-4.083690345E-1,-6.814548373E-2,5.325208306E-1
2.766876029E1,-5.568245053E-1,1.437542588E-1,5.694266558E-1
2.767872529E1,-6.802887917E-1,3.382603228E-1,5.946410894E-1
2.768868929E1,-7.455015779E-1,4.810124338E-1,6.014489532E-1
2.769865429E1,-7.314065695E-1,5.784347653E-1,5.605738163E-1
2.770861829E1,-6.455047131E-1,5.923215747E-1,4.545906782E-1
2.771858329E1,-5.107748508E-1,4.743382037E-1,3.241579533E-1
2.772854729E1,-3.384523094E-1,3.446161747E-1,1.298068613E-1
2.773851229E1,-1.635749638E-1,1.715879440E-1,-1.143347323E-1
2.774847629E1,-4.743766505E-3,-6.197630428E-4,-3.455229402E-1
2.775844129E1,1.025971025E-1,-1.494858712E-1,-5.093301535E-1
2.776840529E1,1.399769634E-1,-2.184337676E-1,-5.424995422E-1
2.777837029E1,1.161068752E-1,-1.695227325E-1,-4.614279866E-1
2.778833429E1,3.132194653E-2,-6.617850065E-2,-2.928426862E-1
2.779829929E1,-8.920053393E-2,5.284154415E-2,-9.870701283E-2
2.780826329E1,-2.042624205E-1,1.668341607E-1,4.401418567E-2
2.781822829E1,-2.784551084E-1,2.305869162E-1,7.117634267E-2
2.782819229E1,-2.848714590E-1,2.569548786E-1,-2.222337760E-2
2.783815729E1,-2.221829295E-1,2.240676582E-1,-1.809625030E-1
2.784812229E1,-1.305185258E-1,1.458215863E-1,-3.488748074E-1
2.785808629E1,1.690649241E-2,9.167923033E-2,-5.669054985E-1
2.786805129E1,2.175620943E-1,5.527568050E-3,-7.359060049E-1
2.787801529E1,2.279331833E-1,-8.621901274E-2,-7.213925719E-1
2.788798029E1,2.300141752E-1,1.840753257E-1,-6.567105651E-1
2.789794429E1,2.027112097E-1,3.235337734E-1,-5.816949606E-1
2.790790929E1,2.168315500E-1,3.465195000E-1,-5.258221030E-1
2.791787329E1,2.359926105E-1,2.928939760E-1,-4.497402310E-1
2.792783829E1,2.423253506E-1,2.824408114E-1,-3.370530903E-1
2.793780308E1,2.536437213E-1,2.762706578E-1,-2.075702399E-1
2.794776808E1,2.601287961E-1,2.531563044E-1,-1.132653132E-1
2.795773208E1,2.731963992E-1,2.209569514E-1,-1.136765853E-1
2.796769708E1,2.988123000E-1,2.088259906E-1,-2.077687234E-1
2.797766108E1,3.238776624E-1,1.994023919E-1,-3.401468992E-1
2.798762608E1,3.244790137E-1,1.624654084E-1,-4.267744720E-1
2.799759008E1,2.865941226E-1,7.663023472E-2,-4.821508229E-1
2.800755508E1,1.940809637E-1,4.474180937E-2,-4.889964759E-1
2.801751908E1,1.006318703E-1,1.453029513E-1,-4.645631015E-1
2.802748408E1,4.250757769E-2,1.982002556E-1,-4.662917852E-1
2.803744808E1,5.729963258E-2,1.959024966E-1,-4.902410507E-1
2.804741308E1,1.632971764E-1,1.251092702E-1,-5.308297276E-1
2.805737708E1,3.503314555E-1,-2.549123019E-2,-5.629662275E-1
2.806734208E1,5.821120143E-1,-2.194481790E-1,-5.695442557E-1
2.807730708E1,8.017030954E-1,-4.401979446E-1,-5.487647057E-1
2.808727108E1,9.652137160E-1,-6.281214952E-1,-5.047171116E-1
2.809723608E1,1.042311788E0,-7.230689526E-1,-4.463480115E-1
2.810720008E1,1.010202646E0,-7.283393145E-1,-3.706846833E-1
2.811716508E1,8.747611642E-1,-6.163476110E-1,-3.038574159E-1
2.812712908E1,6.714850068E-1,-4.501988292E-1,-2.329933643E-1
2.813709408E1,4.521283805E-1,-3.449500501E-1,-1.695743650E-1
2.814705808E1,2.727274597E-1,-3.369145095E-1,-1.200837791E-1
2.815702308E1,1.536214054E-1,-4.340933561E-1,-9.922544658E-2
2.816698708E1,8.552357554E-2,-5.780912638E-1,-9.032489359E-2
2.817695208E1,4.678266123E-2,-6.627077460E-1,-9.159503132E-2
2.818691608E1,6.401251256E-2,-5.788043141E-1,-1.861660182E-1
2.819688108E1,1.249490678E-1,-4.791993499E-1,-2.878280878E-1
2.820684508E1,1.814754605E-1,-3.217460811E-1,-3.871504068E-1
2.821681008E1,1.581435353E-1,-1.868169010E-2,-3.845568299E-1
2.822677408E1,7.893154025E-2,2.627473176E-1,-2.593171597E-1
2.823673908E1,-5.976893380E-2,4.693515599E-1,-7.519626990E-3
2.824670308E1,-2.128442377E-1,4.699526131E-1,2.234848291E-1
2.825666808E1,-3.530350327E-1,2.269725502E-1,3.288612664E-1
2.826663208E1,-4.741649032E-1,-6.141236797E-2,3.108881414E-1
2.827659708E1,-5.678069592E-1,-3.213008046E-1,2.509367168E-1
2.828656208E1,-6.365801692E-1,-5.723264217E-1,2.773936093E-1
2.829652608E1,-6.586946845E-1,-6.133756042E-1,4.749769866E-1
2.830649108E1,-6.513574123E-1,-5.611011982E-1,7.562417388E-1
2.831645508E1,-7.644044161E-1,-3.083691597E-1,9.360087514E-1
2.832642008E1,-9.906005263E-1,-6.838605739E-3,9.442650676E-1
