"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.836326389E2,-1.188663602E0,-1.009905219E0,-1.380379796E0
1.836426919E2,-8.126487136E-1,-1.244860172E0,-1.391889453E0
1.836527449E2,-5.008569360E-1,-1.530923724E0,-1.351944447E0
1.836627979E2,-1.703346521E-1,-1.845645189E0,-1.336701035E0
1.836728509E2,1.734157503E-1,-2.125746489E0,-1.291225076E0
1.836829039E2,5.508391857E-1,-2.341011286E0,-1.204280853E0
1.836929579E2,9.476867914E-1,-2.530000210E0,-1.079995632E0
1.837030109E2,1.337381244E0,-2.534060717E0,-9.145349860E-1
1.837130639E2,1.696750760E0,-2.338860512E0,-7.087571621E-1
1.837231169E2,1.950818777E0,-1.989613414E0,-4.791133404E-1
1.837331699E2,1.993639708E0,-1.499044776E0,-2.612956464E-1
1.837432229E2,1.796421409E0,-8.120514154E-1,-1.115956306E-1
1.837532759E2,1.405313134E0,-1.085859910E-1,-4.397226125E-2
1.837633289E2,9.730746746E-1,5.393248796E-1,-3.387461975E-2
1.837733819E2,7.294272780E-1,1.077788591E0,-1.788387448E-2
1.837834349E2,8.411988020E-1,1.407633543E0,3.347518668E-2
1.837934879E2,1.278613448E0,1.356623888E0,1.571124792E-1
1.838035409E2,1.842654943E0,9.488563538E-1,3.234330118E-1
1.838135939E2,2.234849215E0,6.421604753E-1,3.922269344E-1
1.838236469E2,2.233365297E0,5.302792192E-1,3.128413260E-1
1.838337009E2,1.844860315E0,5.478904247E-1,1.254739016E-1
1.838437539E2,1.200881124E0,8.330023289E-1,-2.243619598E-2
1.838538060E2,5.408006907E-1,1.402726889E0,-5.841927230E-2
1.838638590E2,1.335447729E-1,1.977648616E0,1.260616723E-2
1.838739120E2,-1.449636072E-1,2.477478266E0,1.024112180E-1
1.838839650E2,-5.245729685E-1,2.771032333E0,1.029236093E-1
1.838940180E2,-9.135816693E-1,2.802567959E0,-6.955086440E-2
1.839040710E2,-1.158729911E0,2.827231407E0,-1.826065630E-1
1.839141240E2,-1.133595109E0,2.748794556E0,-1.524930596E-1
1.839241770E2,-8.586918116E-1,2.551065207E0,-4.703640193E-2
1.839342300E2,-4.603738785E-1,2.198783398E0,1.162018999E-1
1.839442830E2,-3.752593696E-2,1.719868541E0,3.037808537E-1
1.839543360E2,2.866213322E-1,1.148136616E0,5.362163186E-1
1.839643890E2,4.942171574E-1,5.504922271E-1,7.334284186E-1
1.839744420E2,5.854965448E-1,9.376196191E-3,8.978708386E-1
1.839844960E2,5.604543090E-1,-3.529846966E-1,1.007607222E0
1.839945490E2,5.043202639E-1,-7.208744287E-1,1.121544600E0
1.840046020E2,4.746004343E-1,-8.820644021E-1,1.261094570E0
1.840146550E2,5.007997751E-1,-7.472034693E-1,1.407756567E0
1.840247080E2,5.080496669E-1,-4.745738506E-1,1.590208650E0
1.840347610E2,4.882774949E-1,-1.965804398E-1,1.737599492E0
1.840448140E2,4.119457006E-1,1.144147217E-1,1.814345241E0
1.840548670E2,2.722438872E-1,3.869279623E-1,1.840854287E0
1.840649200E2,1.074922308E-1,6.129318476E-1,1.832333207E0
1.840749730E2,-4.681443051E-2,8.076785803E-1,1.799572945E0
1.840850260E2,-2.076283544E-1,9.567061663E-1,1.753802061E0
1.840950790E2,-3.720892370E-1,9.711372256E-1,1.678759575E0
1.841051320E2,-4.801035821E-1,8.828707337E-1,1.578257442E0
1.841151850E2,-4.744547307E-1,6.705235243E-1,1.481276989E0
1.841252380E2,-2.997764051E-1,3.077935278E-1,1.370434165E0
1.841352920E2,6.781357527E-2,-2.060728520E-1,1.224200010E0
1.841453450E2,6.115061045E-1,-1.004126549E0,1.046304345E0
1.841553980E2,1.196286917E0,-2.028028250E0,8.599798083E-1
1.841654510E2,1.632787824E0,-3.123758078E0,6.453450322E-1
1.841755040E2,1.758430719E0,-4.065993786E0,3.544385731E-1
1.841855570E2,1.470692158E0,-4.513855457E0,-1.069596708E-1
1.841956100E2,8.322850466E-1,-4.413033962E0,-7.591823339E-1
1.842056630E2,5.126674473E-2,-3.733980894E0,-1.475435853E0
1.842157160E2,-5.962398052E-1,-2.655752659E0,-2.063820124E0
1.842257690E2,-9.638793468E-1,-1.542277575E0,-2.379025459E0
1.842358220E2,-1.101752043E0,-7.269986868E-1,-2.430419445E0
1.842458750E2,-1.232305527E0,-2.847751677E-1,-2.300268650E0
1.842559280E2,-1.526650071E0,-2.120347619E-1,-2.134888887E0
1.842659810E2,-1.911006808E0,-3.728995621E-1,-1.959721327E0
1.842760340E2,-2.212695122E0,-6.026324630E-1,-1.745187879E0
1.842860880E2,-2.296975851E0,-8.300416470E-1,-1.471758962E0
1.842961410E2,-2.180232763E0,-1.065713525E0,-1.181430221E0
1.843061940E2,-1.945522904E0,-1.253765702E0,-9.277983904E-1
1.843162470E2,-1.678607345E0,-1.449802279E0,-7.287138104E-1
1.843263000E2,-1.408401489E0,-1.599410653E0,-6.027798057E-1
1.843363530E2,-1.183129549E0,-1.662594080E0,-5.237116218E-1
1.843464060E2,-9.784568548E-1,-1.692337036E0,-4.878945351E-1
1.843564590E2,-7.709887624E-1,-1.669134736E0,-4.732454419E-1
1.843665120E2,-5.194452405E-1,-1.613285065E0,-4.570028186E-1
1.843765650E2,-2.351656258E-1,-1.572101951E0,-4.096590877E-1
1.843866180E2,9.201996028E-2,-1.508117318E0,-3.571924269E-1
1.843966710E2,4.195923209E-1,-1.413058877E0,-2.583958209E-1
1.844067240E2,7.239679694E-1,-1.317054391E0,-1.115142405E-1
1.844167770E2,1.016930461E0,-1.220211625E0,5.057150871E-2
1.844268310E2,1.243288517E0,-1.058124900E0,2.530820072E-1
1.844368840E2,1.357538581E0,-8.262577653E-1,4.583503008E-1
1.844469370E2,1.334425092E0,-4.487461448E-1,6.237509251E-1
1.844569900E2,1.210532904E0,5.665832758E-2,7.323091626E-1
1.844670430E2,9.930388331E-1,5.781617165E-1,7.655901313E-1
1.844770960E2,7.518765330E-1,1.155406117E0,6.793920994E-1
1.844871490E2,6.263865232E-1,1.634545326E0,5.167296529E-1
1.844972020E2,7.411752939E-1,1.828263283E0,3.383289278E-1
1.845072550E2,1.138052583E0,1.633525491E0,1.713543087E-1
1.845173080E2,1.643341660E0,1.222289085E0,3.272933513E-2
1.845273610E2,1.960785985E0,8.976555467E-1,-1.914542466E-1
1.845374140E2,1.842633724E0,8.147939444E-1,-4.925763607E-1
1.845474670E2,1.345067859E0,9.342737198E-1,-8.988732696E-1
1.845575200E2,5.562251806E-1,1.372698307E0,-1.216159701E0
1.845675730E2,-2.245733887E-1,2.098989725E0,-1.456200004E0
1.845776270E2,-8.258555532E-1,2.801775455E0,-1.573124170E0
1.845876800E2,-1.194589972E0,3.425946236E0,-1.656005979E0
1.845977330E2,-1.289657235E0,3.851681948E0,-1.653691649E0
1.846077860E2,-1.158300877E0,4.090915203E0,-1.523417354E0
1.846178390E2,-9.070807695E-1,3.994410276E0,-1.311995149E0
1.846278920E2,-5.685847402E-1,3.595558405E0,-1.130001068E0
1.846379450E2,-1.792825013E-1,3.046320915E0,-8.976588845E-1
1.846479980E2,2.385730594E-1,2.396528482E0,-6.608977318E-1
1.846580510E2,5.443019867E-1,1.765024781E0,-3.898346722E-1
1.846681040E2,6.623279452E-1,1.186107635E0,-6.438866258E-2
1.846781570E2,5.665689707E-1,7.161097527E-1,3.033958375E-1
1.846882100E2,2.854824960E-1,3.790475726E-1,6.979221106E-1
1.846982630E2,-1.205846444E-1,2.419389784E-1,1.051175356E0
1.847083160E2,-5.154262781E-1,3.784264922E-1,1.331067562E0
1.847183700E2,-8.816901445E-1,4.999603927E-1,1.701010466E0
1.847284230E2,-1.176074624E0,1.008386016E0,1.962735295E0
1.847384760E2,-1.365323544E0,1.513639927E0,2.199539185E0
1.847485290E2,-1.429772496E0,1.953409553E0,2.358143091E0
1.847585820E2,-1.385977507E0,2.235550642E0,2.405836821E0
1.847686350E2,-1.293504357E0,2.287760496E0,2.379800081E0
1.847786880E2,-1.137057185E0,2.206283808E0,2.257617474E0
1.847887410E2,-9.703440070E-1,1.994842052E0,2.133162022E0
1.847987940E2,-7.524140477E-1,1.565271616E0,1.945011973E0
1.848088470E2,-4.948826730E-1,1.078831673E0,1.708347201E0
1.848189000E2,-2.102037370E-1,4.958362877E-1,1.463842154E0
1.848289530E2,7.351239771E-2,-8.770360798E-2,1.214759707E0
1.848390060E2,3.484408855E-1,-6.668580770E-1,9.506128430E-1
1.848490582E2,6.776717901E-1,-1.221278429E0,6.833300591E-1
1.848591122E2,1.073343515E0,-1.816960931E0,4.882029891E-1
1.848691652E2,1.502785683E0,-2.449556112E0,3.611483574E-1
1.848792182E2,1.890976667E0,-3.175602674E0,2.716302276E-1
1.848892712E2,2.087923288E0,-3.939462900E0,1.281612217E-1
1.848993242E2,1.948527336E0,-4.453785419E0,-2.000316978E-1
1.849093772E2,1.458139420E0,-4.630637169E0,-7.289496064E-1
1.849194302E2,5.783475637E-1,-4.156896114E0,-1.317173719E0
1.849294832E2,-4.527133107E-1,-2.932757378E0,-1.822767377E0
1.849395362E2,-1.249270678E0,-1.417260408E0,-2.110353470E0
1.849495892E2,-1.710781336E0,2.677742951E-2,-2.182254791E0
1.849596422E2,-1.973619938E0,1.109135628E0,-2.090568304E0
1.849696952E2,-2.221431971E0,1.601653218E0,-1.906596780E0
1.849797482E2,-2.422093391E0,1.561201334E0,-1.727979541E0
1.849898012E2,-2.477409124E0,1.074405909E0,-1.538653016E0
1.849998552E2,-2.325443029E0,4.058611989E-1,-1.360364318E0
1.850099082E2,-1.950773001E0,-3.742734790E-1,-1.158290863E0
1.850199612E2,-1.387998104E0,-1.007716298E0,-9.849001169E-1
1.850300142E2,-7.936061025E-1,-1.539468884E0,-7.937890291E-1
1.850400672E2,-2.291137427E-1,-1.913225055E0,-6.847092509E-1
1.850501202E2,2.525945604E-1,-2.121158838E0,-5.945258737E-1
1.850601732E2,6.741244793E-1,-2.156524897E0,-5.033707619E-1
1.850702262E2,1.015472412E0,-2.026702881E0,-3.776392043E-1
1.850802792E2,1.268754721E0,-1.774386525E0,-2.213097364E-1
1.850903322E2,1.426691890E0,-1.448367119E0,-4.883169755E-2
1.851003852E2,1.483430624E0,-1.118703961E0,1.458928287E-1
1.851104382E2,1.444277883E0,-7.787929773E-1,3.392401934E-1
1.851204912E2,1.319142699E0,-4.643067122E-1,5.280406475E-1
1.851305452E2,1.144818902E0,-4.838006198E-2,6.552550793E-1
1.851405982E2,8.830212951E-1,4.706252515E-1,7.409394383E-1
1.851506512E2,5.560032129E-1,1.083915353E0,7.536584139E-1
1.851607042E2,2.075102627E-1,1.750914335E0,7.466641665E-1
1.851707572E2,-8.124644309E-2,2.325424433E0,7.711316943E-1
1.851808102E2,-2.365849316E-1,2.584791899E0,8.460568786E-1
1.851908632E2,-1.764875054E-1,2.649807453E0,9.773179293E-1
1.852009162E2,1.053612158E-1,2.121720314E0,1.038129091E0
1.852109692E2,5.492275357E-1,1.218870759E0,1.181645513E0
1.852210222E2,8.702394366E-1,5.003339052E-1,1.266364336E0
1.852310752E2,8.523810506E-1,5.410367623E-2,1.156466365E0
1.852411282E2,4.144293070E-1,-1.599401236E-1,8.212891817E-1
1.852511812E2,-3.353291154E-1,-1.154403016E-1,3.353951871E-1
1.852612342E2,-1.091542363E0,3.605986238E-1,-2.107023150E-1
1.852712872E2,-1.535524130E0,1.051180243E0,-7.721720338E-1
1.852813412E2,-1.630762100E0,1.580542922E0,-1.267253160E0
1.852913942E2,-1.486912608E0,1.821817398E0,-1.732089877E0
1.853014472E2,-1.196957707E0,1.866987705E0,-2.091132402E0
1.853115002E2,-9.237179756E-1,1.846166253E0,-2.282973289E0
1.853215532E2,-7.339126468E-1,1.727708697E0,-2.388558149E0
1.853316062E2,-4.881776869E-1,1.456536889E0,-2.391829014E0
1.853416592E2,-1.712018996E-1,1.237476110E0,-2.210123301E0
1.853517122E2,1.586164832E-1,9.042403698E-1,-1.877127051E0
1.853617652E2,3.557141721E-1,5.466425419E-1,-1.447176695E0
1.853718182E2,3.795864880E-1,2.336633205E-1,-9.954452515E-1
1.853818712E2,2.231994271E-1,1.766873747E-1,-5.490440130E-1
1.853919242E2,1.608473659E-1,2.068580687E-1,-2.252853811E-1
1.854019772E2,-1.724226922E-1,5.021625757E-1,3.088451028E-1
1.854120302E2,-5.491796136E-1,9.162905216E-1,6.580819488E-1
1.854220842E2,-7.137169838E-1,1.177954912E0,8.547552228E-1
1.854321372E2,-7.654504776E-1,1.605515361E0,1.133944511E0
1.854421902E2,-7.102102041E-1,1.908671737E0,1.396246314E0
1.854522432E2,-6.187761426E-1,1.978840232E0,1.548494697E0
1.854622962E2,-5.425986648E-1,1.915073395E0,1.635607839E0
1.854723492E2,-4.059768915E-1,1.702715158E0,1.688337922E0
1.854824022E2,-2.448724806E-1,1.397980452E0,1.715575814E0
1.854924552E2,-7.138190418E-2,1.091832995E0,1.714873075E0
1.855025082E2,7.697046548E-2,8.494259715E-1,1.669238448E0
1.855125612E2,2.240499258E-1,6.308031082E-1,1.556441069E0
1.855226142E2,3.943350017E-1,5.170372725E-1,1.407162309E0
1.855326672E2,6.066230536E-1,4.546253085E-1,1.236594319E0
1.855427202E2,8.724738955E-1,4.062585235E-1,1.022189379E0
1.855527732E2,1.158997774E0,1.991631389E-1,7.725004554E-1
1.855628272E2,1.424282908E0,-2.854192257E-1,4.846974015E-1
1.855728802E2,1.581246376E0,-8.974357247E-1,1.440948099E-1
1.855829332E2,1.481244922E0,-1.422694087E0,-2.877951562E-1
1.855929862E2,9.657730460E-1,-1.550491452E0,-9.104336500E-1
1.856030392E2,8.591911197E-2,-1.443106890E0,-1.745307326E0
1.856130922E2,-7.232294083E-1,-9.822065830E-1,-2.591662169E0
1.856231452E2,-1.051031113E0,-4.813958704E-2,-3.092642784E0
1.856331982E2,-9.203758836E-1,1.064033270E0,-3.232660532E0
1.856432512E2,-6.924363971E-1,1.685911417E0,-3.112417221E0
1.856533042E2,-5.306163430E-1,1.649599791E0,-2.896031618E0
1.856633572E2,-5.191488862E-1,9.740986824E-1,-2.546453476E0
1.856734102E2,-6.233870983E-1,-2.496959716E-1,-2.088787079E0
1.856834632E2,-7.499713898E-1,-1.541413784E0,-1.593041539E0
1.856935162E2,-7.981697917E-1,-2.549468756E0,-1.119521379E0
1.857035692E2,-7.627496123E-1,-3.193363905E0,-6.935241222E-1
1.857136232E2,-6.852614880E-1,-3.422790051E0,-3.756468296E-1
1.857236762E2,-6.576191187E-1,-3.378641844E0,-1.319884360E-1
1.857337292E2,-6.135206223E-1,-3.084721804E0,-4.010352865E-2
1.857437822E2,-5.941215754E-1,-2.799769878E0,3.425569832E-2
1.857538352E2,-5.550870895E-1,-2.458228588E0,5.117396265E-2
1.857638882E2,-4.545850158E-1,-2.175652504E0,8.184684813E-2
1.857739412E2,-2.570785880E-1,-1.929644346E0,1.419133842E-1
1.857839942E2,3.177054226E-2,-1.767477870E0,2.385024577E-1
1.857940472E2,3.966872692E-1,-1.743366957E0,3.562282920E-1
1.858041002E2,8.028066754E-1,-1.808165789E0,4.868860543E-1
1.858141532E2,1.200318098E0,-1.865378261E0,6.170554757E-1
1.858242062E2,1.552121282E0,-1.875190377E0,7.424677610E-1
1.858342592E2,1.801143885E0,-1.668518186E0,8.396041989E-1
1.858443122E2,1.916126490E0,-1.226971149E0,8.954331875E-1
1.858543665E2,1.907287836E0,-6.562147141E-1,9.116702080E-1
1.858644195E2,1.816790938E0,-7.020678371E-2,9.006597996E-1
1.858744725E2,1.682311773E0,3.848989308E-1,8.474376202E-1
1.858845255E2,1.584477544E0,7.265399694E-1,7.589244246E-1
1.858945785E2,1.604966521E0,8.398044705E-1,7.027162910E-1
1.859046315E2,1.825729966E0,6.724364758E-1,7.400372624E-1
1.859146845E2,2.098371744E0,3.551485240E-1,8.795349598E-1
1.859247375E2,2.083884239E0,2.121725678E-1,9.697090387E-1
1.859347905E2,1.612837791E0,2.018368393E-1,8.917037249E-1
1.859448435E2,8.231071234E-1,1.775356531E-1,7.433707118E-1
1.859548965E2,-2.745169215E-2,4.113329649E-1,6.050096154E-1
1.859649495E2,-7.340673804E-1,9.338549972E-1,4.813053906E-1
1.859750025E2,-1.187586427E0,1.499066234E0,3.524568677E-1
1.859850555E2,-1.487942219E0,1.954567075E0,1.056643426E-1
1.859951085E2,-1.663544416E0,2.290631533E0,-2.949765623E-1
1.860051625E2,-1.655272126E0,2.511672974E0,-6.688275933E-1
1.860152155E2,-1.397166014E0,2.551074982E0,-9.064750075E-1
1.860252685E2,-9.708525538E-1,2.501413584E0,-1.023204088E0
1.860353215E2,-6.440278292E-1,2.305723190E0,-9.814259410E-1
1.860453745E2,-4.598625898E-1,1.956903815E0,-8.593712449E-1
1.860554275E2,-4.130870700E-1,1.490438342E0,-6.263939738E-1
1.860654805E2,-4.314610064E-1,1.034614086E0,-3.018579185E-1
1.860755335E2,-4.902795851E-1,6.836465001E-1,1.051101014E-1
1.860855865E2,-8.698074818E-1,2.980527282E-1,4.992271960E-1
1.860956395E2,-7.952813506E-1,2.882046066E-2,1.073949575E0
1.861056925E2,-7.840515375E-1,3.906169236E-1,1.500817776E0
1.861157455E2,-8.524207473E-1,6.309064627E-1,1.905182838E0
1.861257985E2,-9.894450307E-1,9.990932345E-1,2.222116709E0
1.861358515E2,-1.085647225E0,1.382258296E0,2.414597034E0
1.861459045E2,-1.169626474E0,1.803252339E0,2.571681499E0
1.861559585E2,-1.161387682E0,2.079662323E0,2.652448416E0
1.861660115E2,-1.085054994E0,2.201630116E0,2.689657927E0
1.861760645E2,-9.387239218E-1,2.110914230E0,2.732377768E0
1.861861175E2,-7.466155291E-1,1.859884501E0,2.756371498E0
1.861961705E2,-5.134751797E-1,1.494432449E0,2.755802870E0
1.862062235E2,-2.480136901E-1,1.036424756E0,2.721609354E0
1.862162765E2,2.260980010E-2,5.493139625E-1,2.634894609E0
1.862263295E2,2.996371090E-1,-2.716978313E-3,2.487784624E0
1.862363825E2,6.179897785E-1,-6.069197655E-1,2.277373314E0
1.862464355E2,9.941232204E-1,-1.248993993E0,1.970984578E0
1.862564885E2,1.438506246E0,-2.066987991E0,1.609031916E0
1.862665415E2,1.873024583E0,-2.959974766E0,1.199589610E0
1.862765945E2,2.167335510E0,-3.752356768E0,7.121285796E-1
1.862866475E2,2.183396578E0,-4.234619141E0,1.118960977E-1
1.862967005E2,1.860834718E0,-4.105603218E0,-6.065254211E-1
1.863067545E2,1.422142982E0,-3.548423052E0,-1.369783163E0
1.863168075E2,1.036610723E0,-2.592547655E0,-2.030022621E0
1.863268605E2,6.758762598E-1,-1.295696974E0,-2.669928312E0
1.863369135E2,2.394606173E-1,-2.057556808E-1,-3.289843082E0
1.863469665E2,-1.879541725E-1,6.523486376E-1,-3.900447130E0
1.863570195E2,-4.427843392E-1,1.145761847E0,-4.436239243E0
1.863670725E2,-5.227479339E-1,1.194828510E0,-4.811024189E0
1.863771255E2,-4.894863963E-1,8.971545100E-1,-5.000482559E0
1.863871785E2,-3.894541860E-1,4.098661244E-1,-5.005002499E0
1.863972315E2,-2.375810295E-1,-2.598754764E-1,-4.808640957E0
1.864072845E2,-2.563104220E-2,-8.499746323E-1,-4.456219196E0
1.864173375E2,2.397521585E-1,-1.232859850E0,-3.928241730E0
1.864273905E2,5.538819432E-1,-1.522670984E0,-3.208271742E0
1.864374435E2,8.459308147E-1,-1.736214161E0,-2.383044720E0
1.864474965E2,1.009919524E0,-1.877937555E0,-1.550658107E0
1.864575495E2,9.979342222E-1,-2.080923557E0,-8.041423559E-1
1.864676035E2,8.158602118E-1,-2.306127071E0,-1.912124306E-1
1.864776565E2,5.304260254E-1,-2.446169853E0,3.384748697E-1
1.864877095E2,2.439225614E-1,-2.469686270E0,8.419315815E-1
1.864977625E2,2.654895745E-2,-2.393372774E0,1.306062102E0
1.865078155E2,-1.124082059E-1,-2.077169180E0,1.685876131E0
1.865178685E2,-2.525674403E-1,-1.578673124E0,1.984783173E0
1.865279215E2,-3.958484530E-1,-9.693536162E-1,2.128825188E0
1.865379745E2,-6.086837053E-1,-2.191853225E-1,2.117566824E0
1.865480275E2,-9.101983309E-1,6.068486571E-1,1.976992726E0
1.865580805E2,-1.243709445E0,1.420783401E0,1.717755556E0
1.865681335E2,-1.560228467E0,2.128405333E0,1.428308845E0
1.865781865E2,-1.724708319E0,2.714032173E0,1.128613234E0
1.865882395E2,-1.605680227E0,3.080905676E0,8.373356462E-1
1.865982925E2,-1.181611776E0,3.093336582E0,6.576380730E-1
1.866083455E2,-4.725311100E-1,2.594738722E0,5.740047693E-1
1.866183995E2,3.112667501E-1,1.663552999E0,6.267188191E-1
1.866284525E2,8.771095872E-1,8.275368214E-1,6.505700350E-1
1.866385055E2,9.242715240E-1,4.791325331E-1,4.996902347E-1
1.866485585E2,3.562770188E-1,2.835467756E-1,2.228953242E-1
1.866586115E2,-7.599001527E-1,5.219574571E-1,-7.484289259E-2
1.866686645E2,-1.835660696E0,1.357835770E0,-4.505955279E-1
1.866787175E2,-2.587454557E0,2.492040634E0,-6.237199306E-1
1.866887705E2,-3.028920650E0,3.452456951E0,-6.917833686E-1
1.866988235E2,-3.158668041E0,3.941182375E0,-9.266038537E-1
1.867088765E2,-2.971545458E0,4.063099861E0,-1.063285351E0
1.867189295E2,-2.442675114E0,3.751903534E0,-1.054459691E0
1.867289825E2,-1.771356702E0,3.049932003E0,-8.523780704E-1
1.867390355E2,-1.118907571E0,2.210000038E0,-5.280295610E-1
1.867490885E2,-6.008633971E-1,1.287141681E0,-9.362533689E-2
1.867591415E2,-2.152145058E-1,4.736423790E-1,2.101547867E-1
1.867691945E2,-1.632185727E-1,5.897993222E-3,4.388126135E-1
1.867792485E2,-4.057409465E-1,-3.063959777E-1,6.031941175E-1
1.867893015E2,-8.849822283E-1,-2.491782755E-1,6.864768267E-1
1.867993545E2,-1.463423491E0,2.548603527E-2,7.599928379E-1
1.868094075E2,-2.018488169E0,4.919131398E-1,8.209061623E-1
1.868194605E2,-2.475767851E0,1.049766302E0,8.607483506E-1
1.868295135E2,-2.808224678E0,1.668988705E0,8.807861805E-1
1.868395665E2,-3.031813622E0,1.965948701E0,9.636443257E-1
1.868496202E2,-3.106550694E0,2.148545265E0,1.053135276E0
1.868596732E2,-3.056638002E0,2.270696163E0,1.175200701E0
1.868697262E2,-2.809769154E0,2.326150417E0,1.286268115E0
1.868797792E2,-2.418519735E0,2.106615067E0,1.397567153E0
1.868898322E2,-1.930932164E0,1.794632435E0,1.457995176E0
1.868998852E2,-1.386994481E0,1.303070664E0,1.496501088E0
1.869099382E2,-8.620136976E-1,6.743749976E-1,1.522054553E0
1.869199912E2,-3.964806497E-1,6.378965080E-2,1.474135518E0
1.869300452E2,7.268711925E-2,-4.178057313E-1,1.315799713E0
1.869400982E2,5.496978760E-1,-8.890622258E-1,1.170403123E0
1.869501512E2,1.056873918E0,-1.379553437E0,9.764000773E-1
1.869602042E2,1.585685253E0,-1.828975201E0,7.598823905E-1
1.869702572E2,2.142189980E0,-2.214210510E0,5.051883459E-1
1.869803102E2,2.645568132E0,-2.642737627E0,2.672061622E-1
1.869903632E2,3.008183479E0,-3.023524523E0,-1.660165936E-2
1.870004162E2,2.912239790E0,-2.562259197E0,-3.603004217E-1
1.870104692E2,2.161615133E0,-1.094685674E0,-7.245313525E-1
1.870205222E2,1.182433009E0,5.327715278E-1,-9.726369977E-1
1.870305752E2,2.882754207E-1,2.238593578E0,-8.940482140E-1
1.870406282E2,-3.161068559E-1,3.706213236E0,-6.291922927E-1
1.870506812E2,-6.217128038E-1,4.605411530E0,-3.079171479E-1
1.870607342E2,-7.099473476E-1,4.573615551E0,6.738857180E-2
1.870707872E2,-6.670709848E-1,3.722898722E0,4.239961505E-1
1.870808402E2,-6.092878580E-1,2.293291569E0,7.288399339E-1
1.870908942E2,-5.850490332E-1,6.418309212E-1,9.057926536E-1
1.871009472E2,-6.021941900E-1,-9.126905799E-1,9.966988564E-1
1.871110002E2,-5.654475093E-1,-1.958998442E0,1.059568405E0
1.871210532E2,-4.525201321E-1,-2.431322813E0,1.121893048E0
1.871311062E2,-2.741321325E-1,-2.502325773E0,1.151508570E0
1.871411592E2,-1.116984785E-1,-2.103633165E0,1.101509571E0
1.871512122E2,1.827105507E-2,-1.448887706E0,9.309642911E-1
1.871612652E2,6.082224101E-2,-7.580637336E-1,6.876712441E-1
1.871713182E2,5.047354102E-2,-2.058331668E-1,3.490170240E-1
1.871813712E2,5.340541527E-2,1.342650205E-1,-4.642006755E-2
1.871914242E2,1.400286108E-1,2.644027770E-1,-4.133523107E-1
1.872014772E2,3.570826352E-1,2.333982438E-1,-6.980703473E-1
1.872115302E2,7.036623955E-1,7.748775929E-2,-8.680263758E-1
1.872215832E2,1.071734190E0,-9.642251581E-2,-8.822857141E-1
1.872316362E2,1.461868167E0,-2.847928107E-1,-7.878705859E-1
1.872416902E2,1.785522103E0,-3.717506230E-1,-5.666204691E-1
1.872517432E2,1.984628677E0,-3.780081272E-1,-2.707288563E-1
1.872617962E2,1.963069081E0,-2.745866776E-1,3.002272733E-2
1.872718492E2,1.717837214E0,-2.109390199E-1,2.931119204E-1
1.872819022E2,1.339619875E0,-3.307636976E-1,5.144382119E-1
1.872919552E2,1.024377227E0,-5.832983255E-1,7.040645480E-1
1.873020082E2,8.583977818E-1,-8.611046076E-1,9.439421296E-1
1.873120612E2,8.241563439E-1,-1.177174807E0,1.207330823E0
1.873221142E2,8.207166195E-1,-1.378598928E0,1.407371759E0
1.873321672E2,6.319963932E-1,-1.381039619E0,1.478446364E0
1.873422202E2,4.184843600E-2,-1.295657158E0,1.388432384E0
1.873522732E2,-8.817477226E-1,-1.163794041E0,1.130389690E0
1.873623262E2,-1.761619091E0,-1.091757417E0,8.672590256E-1
1.873723792E2,-2.206512213E0,-9.033979177E-1,7.698865533E-1
1.873824322E2,-2.230774879E0,-4.325025380E-1,8.213079572E-1
1.873924852E2,-2.172111273E0,1.149816141E-1,8.537882566E-1
1.874025392E2,-2.384950399E0,6.424657106E-1,7.898194194E-1
1.874125922E2,-2.811774731E0,1.011187315E0,6.220999360E-1
1.874226452E2,-3.092449427E0,1.127013564E0,4.775919914E-1
1.874326982E2,-3.026578188E0,1.137238979E0,4.720880985E-1
1.874427512E2,-2.589394808E0,1.116227984E0,5.671672225E-1
1.874528042E2,-1.857989430E0,1.046766520E0,5.961567163E-1
1.874628572E2,-1.009590745E0,8.632137775E-1,5.317380428E-1
1.874729102E2,-1.711454839E-1,5.277273059E-1,3.689882457E-1
1.874829632E2,5.415041447E-1,1.855228841E-1,1.278179586E-1
1.874930162E2,1.132107973E0,-1.349249482E-2,-2.443735301E-1
1.875030692E2,1.526237965E0,1.402834430E-2,-5.065851808E-1
1.875131222E2,1.834359527E0,5.286959931E-2,-7.244342566E-1
1.875231752E2,1.891116261E0,3.918034434E-1,-8.935830593E-1
1.875332282E2,1.705702186E0,7.916800976E-1,-1.044925094E0
1.875432812E2,1.292045712E0,1.089686155E0,-1.156153321E0
1.875533342E2,7.142172456E-1,1.242867470E0,-1.466102958E0
1.875633882E2,1.274243295E-1,9.805687666E-1,-1.750147462E0
1.875734412E2,-3.080374002E-1,6.380990148E-1,-1.950101018E0
1.875834942E2,-5.147905946E-1,3.195281923E-1,-1.931379318E0
1.875935472E2,-4.171127081E-1,4.597639665E-2,-1.727476358E0
1.876036002E2,-4.098089412E-2,-1.927253902E-1,-1.322540522E0
1.876136532E2,5.151615143E-1,-2.901319265E-1,-7.834407091E-1
1.876237062E2,1.099834204E0,-2.671027780E-1,-2.004664838E-1
1.876337592E2,1.554274559E0,-3.031830192E-1,2.672395706E-1
