"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (°)"
4.213001941E2,5.239221126E1,4.878879057E0,9.917370919E-1,1.882142891E0,2.955759583E2,5.801898818E0,5.331292077E0
4.223001791E2,5.239222188E1,4.878843254E0,9.707275163E-1,1.774859411E0,2.955294800E2,5.767273529E0,5.361568978E0
4.233001643E2,5.239222993E1,4.878802183E0,1.070891594E0,1.905520220E0,2.868328857E2,5.760894316E0,5.293893182E0
4.243001494E2,5.239223859E1,4.878764349E0,1.056448262E0,1.858817151E0,3.054706818E2,5.643710418E0,5.214647458E0
4.253001344E2,5.239224946E1,4.878727563E0,1.299305037E0,1.853354992E0,3.072236796E2,5.579613264E0,5.298929631E0
4.263001187E2,5.239226279E1,4.878691873E0,1.119604454E0,1.825135211E0,3.061480517E2,5.533889497E0,5.056752970E0
4.273001034E2,5.239227757E1,4.878664505E0,8.921566568E-1,1.740878328E0,3.117961815E2,5.505874836E0,5.205499810E0
4.283000889E2,5.239229806E1,4.878620315E0,1.016819942E0,2.691350713E0,3.096753569E2,5.478434187E0,4.901891679E0
4.293000739E2,5.239232257E1,4.878570421E0,1.483012325E0,3.161429803E0,3.070910934E2,5.365162953E0,4.542481008E0
4.303000581E2,5.239234611E1,4.878529912E0,2.396329305E0,3.045259015E0,3.047915087E2,5.469300237E0,4.119168521E0
4.313000425E2,5.239236938E1,4.878496486E0,2.608267413E0,2.902872565E0,3.038044475E2,5.441015760E0,4.089525683E0
4.323000276E2,5.239240932E1,4.878475564E0,3.006641437E0,2.729770585E0,3.112203979E2,5.401970809E0,4.202516909E0
4.333000118E2,5.239242860E1,4.878441740E0,3.026267276E0,2.679535764E0,3.112203979E2,5.330420828E0,4.128749338E0
4.342999973E2,5.239244852E1,4.878409453E0,3.057453543E0,2.700692453E0,3.112203979E2,5.299698532E0,4.139274185E0
4.352999809E2,5.239246468E1,4.878381534E0,3.168729996E0,2.481869843E0,3.133963928E2,5.286335082E0,4.077424912E0
4.362999651E2,5.239248487E1,4.878351879E0,3.250026579E0,2.488321486E0,3.133963928E2,5.214738248E0,4.066367374E0
4.372999495E2,5.239250417E1,4.878335976E0,3.117744758E0,2.402957109E0,3.133963928E2,5.132130830E0,4.039818016E0
4.382999334E2,5.239252333E1,4.878299481E0,3.571494960E0,2.639815538E0,3.133963928E2,5.060178465E0,3.938202615E0
4.392999185E2,5.239253790E1,4.878264473E0,3.437607340E0,2.718417321E0,3.133963928E2,5.026533973E0,3.951672882E0
4.402999020E2,5.239255539E1,4.878235218E0,3.181284142E0,2.698723376E0,3.130867920E2,4.921238594E0,3.815898403E0
4.412998867E2,5.239257491E1,4.878203522E0,3.260043594E0,2.734301246E0,3.130847473E2,4.908160307E0,3.736761344E0
4.422998705E2,5.239259310E1,4.878177828E0,2.745439709E0,2.620429402E0,3.130847473E2,4.838300042E0,3.632015700E0
4.432998544E2,5.239261170E1,4.878143086E0,3.209147679E0,2.740664570E0,3.130847473E2,4.810865644E0,3.551914188E0
4.442998387E2,5.239262563E1,4.878113405E0,2.899118062E0,2.588012392E0,3.130847473E2,4.781250291E0,3.626524154E0
4.452998228E2,5.239264095E1,4.878075527E0,2.927896328E0,2.692866172E0,3.130700378E2,4.740251894E0,3.625577135E0
4.462998070E2,5.239265768E1,4.878046277E0,2.967833041E0,2.552963404E0,3.130700378E2,4.714961870E0,3.638864381E0
4.472997907E2,5.239267369E1,4.878018278E0,2.543913097E0,2.564551904E0,3.130700378E2,4.584810218E0,3.245685306E0
4.482997746E2,5.239269158E1,4.877986999E0,2.896932363E0,2.666699516E0,3.130700378E2,4.622541262E0,3.000000000E0
4.492997593E2,5.239270759E1,4.877958999E0,2.792211823E0,2.600043862E0,3.130700378E2,4.573013322E0,3.078498715E0
4.502997435E2,5.239272649E1,4.877925963E0,2.420093866E0,2.741328705E0,3.130700378E2,4.566624660E0,3.059241866E0
4.512997267E2,5.239274432E1,4.877894778E0,2.639195606E0,2.757376367E0,3.130700378E2,4.572237373E0,3.070823252E0
4.522997113E2,5.239274709E1,4.877838902E0,2.548266683E0,2.749565413E0,3.114928589E2,4.495131842E0,3.063994849E0
4.532996948E2,5.239275925E1,4.877798946E0,2.368282309E0,2.842374852E0,3.114928589E2,4.490796313E0,3.068537408E0
4.542996790E2,5.239276887E1,4.877754589E0,2.482856244E0,2.781511280E0,3.114928589E2,4.443302709E0,3.234319956E0
4.552996628E2,5.239278425E1,4.877726178E0,2.351216733E0,2.586071099E0,3.114928589E2,4.491381426E0,3.232210208E0
4.562996467E2,5.239280498E1,4.877690102E0,2.116440998E0,2.962146172E0,3.130866699E2,4.979110066E0,3.519285294E0
4.572996304E2,5.239282052E1,4.877662947E0,2.038808783E0,2.813143011E0,3.130866699E2,5.442452284E0,3.899383685E0
4.582996143E2,5.239283657E1,4.877634897E0,1.858398824E0,2.622856478E0,3.130866699E2,5.882627382E0,4.354446091E0
4.592995979E2,5.239285482E1,4.877603008E0,1.959464140E0,2.637877280E0,3.130866699E2,6.300793732E0,4.895580461E0
4.602995818E2,5.239287308E1,4.877571563E0,1.945210001E0,2.763125976E0,3.121711731E2,6.698051733E0,5.166690892E0
4.612995656E2,5.239288969E1,4.877541585E0,1.815793823E0,2.750870695E0,3.121711731E2,6.587965168E0,5.102039114E0
4.622995492E2,5.239290917E1,4.877508017E0,1.605210302E0,2.793349044E0,3.101871338E2,6.504976306E0,5.059087900E0
4.632995331E2,5.239292677E1,4.877473954E0,1.894731881E0,2.821659091E0,3.101871338E2,6.419309161E0,4.800859535E0
4.642995178E2,5.239294175E1,4.877444978E0,1.727774488E0,2.704992985E0,3.101871338E2,6.323621636E0,4.889485304E0
4.652995009E2,5.239295916E1,4.877411278E0,1.409263834E0,2.770193268E0,3.101871338E2,6.222825342E0,4.920253245E0
4.662994844E2,5.239297984E1,4.877372108E0,1.577834238E0,2.783342161E0,3.066979675E2,6.102908471E0,4.994546138E0
4.672994683E2,5.239292838E1,4.877268658E0,1.930397804E0,2.117655433E0,3.030968264E2,5.994919562E0,5.287131413E0
4.682994523E2,5.239293792E1,4.877235536E0,1.898638089E0,2.093870221E0,3.001968707E2,5.946111192E0,5.200723560E0
4.692994369E2,5.239294506E1,4.877200415E0,1.359932436E0,2.079661797E0,2.958679805E2,5.865579602E0,5.037886246E0
4.702994202E2,5.239296065E1,4.877170710E0,1.533897748E0,2.035970782E0,3.034181923E2,5.766663656E0,5.054957970E0
4.712994038E2,5.239296819E1,4.877131283E0,1.519154185E0,2.069445514E0,2.964047309E2,5.697883378E0,5.031249587E0
4.722993875E2,5.239297569E1,4.877091829E0,1.889083335E0,2.169105477E0,2.915233047E2,5.602408965E0,4.938762331E0
4.732993718E2,5.239298790E1,4.877059370E0,1.471133126E0,2.107637558E0,2.966937395E2,5.503500079E0,4.721153529E0
4.742993549E2,5.239299576E1,4.877021674E0,1.278358813E0,2.099495314E0,2.920519695E2,5.424368320E0,4.826328376E0
4.752993392E2,5.239300796E1,4.876981548E0,1.537213013E0,2.217571582E0,2.938109282E2,5.321002007E0,4.755018915E0
4.762993227E2,5.239302070E1,4.876939794E0,1.632400231E0,2.286260085E0,2.967040189E2,5.264535915E0,4.687213302E0
4.772993065E2,5.239303373E1,4.876902767E0,1.611604809E0,2.234971498E0,2.981728508E2,5.166217366E0,4.578099452E0
4.782992901E2,5.239304358E1,4.876864154E0,1.487197387E0,2.205394781E0,2.948528916E2,5.114706457E0,4.559372779E0
4.792992738E2,5.239305485E1,4.876824892E0,1.700823274E0,2.160097769E0,2.930730597E2,5.028623308E0,4.595117105E0
4.802992575E2,5.239306713E1,4.876783748E0,1.465972786E0,2.208950726E0,2.934218101E2,4.968076307E0,4.590722240E0
4.812992415E2,5.239307864E1,4.876746162E0,1.461959383E0,2.225409718E0,2.954131212E2,4.937817896E0,4.490882517E0
4.822992251E2,5.239309021E1,4.876707572E0,1.445539153E0,2.211227556E0,2.956996436E2,4.912951859E0,4.508870423E0
4.832992094E2,5.239310102E1,4.876667375E0,1.392849517E0,2.205433686E0,2.931978637E2,4.863076978E0,4.374149173E0
4.842991931E2,5.239311177E1,4.876628864E0,1.463834020E0,2.170978109E0,2.921426999E2,4.797503758E0,4.445627332E0
4.852991763E2,5.239312333E1,4.876586276E0,1.550298428E0,2.316264856E0,2.928648442E2,4.796641610E0,4.474055179E0
4.863001382E2,5.239313177E1,4.876546850E0,1.470999883E0,2.224513270E0,2.912342360E2,4.796094149E0,4.506828533E0
4.873001446E2,5.239314099E1,4.876507790E0,1.320378084E0,2.186973613E0,2.918997471E2,4.657453158E0,4.350544817E0
4.883001401E2,5.239315036E1,4.876467090E0,1.397876606E0,2.254022649E0,2.918433300E2,4.598630557E0,4.435875219E0
4.893001555E2,5.239316005E1,4.876428554E0,1.345801001E0,2.210884608E0,2.934713875E2,4.568589941E0,4.337814853E0
4.903001769E2,5.239317132E1,4.876395681E0,1.087901638E0,2.121371576E0,2.961477928E2,4.628507141E0,4.201120513E0
4.913001872E2,5.239317516E1,4.876350791E0,1.609346939E0,2.247593769E0,2.877673504E2,4.579611003E0,3.952180050E0
4.923002090E2,5.239318557E1,4.876313607E0,1.478741309E0,2.189082995E0,2.905303605E2,4.590677643E0,4.033676025E0
4.933002362E2,5.239318873E1,4.876272371E0,1.818892738E0,2.169330572E0,2.851637376E2,4.627650876E0,3.995056320E0
4.943002504E2,5.239319936E1,4.876233495E0,1.856138485E0,2.213150257E0,2.907672220E2,4.560265354E0,3.935638038E0
4.953002765E2,5.239320636E1,4.876191047E0,2.072784601E0,2.210512788E0,2.880793600E2,4.528838671E0,3.856591252E0
4.963003026E2,5.239321652E1,4.876151498E0,2.350008763E0,2.184868080E0,2.885056742E2,4.567195615E0,3.886079971E0
4.973003210E2,5.239322393E1,4.876112410E0,2.670655310E0,2.201059476E0,2.881199691E2,4.482803081E0,3.746408460E0
4.983003527E2,5.239323042E1,4.876072834E0,2.739623100E0,2.219258598E0,2.873778969E2,4.415391506E0,3.668220419E0
4.993003813E2,5.239323779E1,4.876034831E0,2.918929299E0,2.171234499E0,2.869213801E2,4.466512646E0,3.688820957E0
5.003004006E2,5.239324518E1,4.875995957E0,2.997793790E0,2.125551916E0,2.877329876E2,4.486293412E0,3.633434693E0
5.013004178E2,5.239324837E1,4.875960929E0,3.425576496E0,2.071674241E0,2.847795541E2,4.412054004E0,3.563691564E0
5.023004345E2,5.239325496E1,4.875916347E0,2.951099502E0,2.154888961E0,2.830715639E2,4.356560142E0,3.646087265E0
5.033004482E2,5.239325972E1,4.875873450E0,3.246231057E0,2.165094322E0,2.833056925E2,4.312463689E0,3.692259781E0
5.043004607E2,5.239326627E1,4.875834476E0,3.182436363E0,2.112695337E0,2.842104840E2,4.264883204E0,3.725674767E0
5.053004707E2,5.239327221E1,4.875790700E0,3.467334248E0,2.175058038E0,2.811299839E2,4.262525354E0,3.727218473E0
5.063004805E2,5.239327826E1,4.875749272E0,3.374234834E0,2.194699648E0,2.818825466E2,4.236566302E0,3.760991895E0
5.073004886E2,5.239328229E1,4.875708992E0,3.139008368E0,2.113268201E0,2.804412418E2,4.308697944E0,3.832940327E0
5.083004953E2,5.239328789E1,4.875671275E0,3.310981699E0,2.087927436E0,2.808814192E2,4.312177524E0,3.752893540E0
5.093005005E2,5.239329435E1,4.875633273E0,3.286526125E0,2.158386173E0,2.821388155E2,4.297275463E0,3.617731960E0
5.103005041E2,5.239330265E1,4.875597250E0,3.206538450E0,2.080154599E0,2.885920629E2,4.217073276E0,3.662366918E0
5.113005072E2,5.239332466E1,4.875572981E0,3.155559414E0,2.111104232E0,3.146928635E2,4.137152176E0,3.569960387E0
5.123005097E2,5.239335446E1,4.875568203E0,3.129631383E0,2.131814273E0,3.426117930E2,4.047215727E0,3.529051079E0
5.133005106E2,5.239338290E1,4.875567633E0,3.060711104E0,2.251385132E0,3.542894351E2,4.011665710E0,3.520743862E0
5.143005120E2,5.239340745E1,4.875568010E0,2.836950698E0,2.233081168E0,1.290255470E0,3.999623839E0,3.547858025E0
5.153005106E2,5.239343253E1,4.875568141E0,2.767228713E0,2.160455707E0,3.320509247E0,3.964090206E0,3.566093441E0
5.163005096E2,5.239346079E1,4.875560204E0,2.799332205E0,2.161988684E0,3.571708527E2,3.947639642E0,3.557422975E0
5.173005075E2,5.239348768E1,4.875560011E0,2.559023838E0,2.229986791E0,3.598634225E2,3.897604736E0,3.568631399E0
5.183005047E2,5.239351146E1,4.875562967E0,2.471012921E0,1.784373470E0,3.509473498E0,3.842702349E0,3.595120120E0
5.193005019E2,5.239353548E1,4.875561215E0,2.368406866E0,1.808711451E0,2.160149255E0,3.839200893E0,3.708558897E0
5.203004977E2,5.239356069E1,4.875561139E0,2.464789440E0,1.806520759E0,2.250150955E0,3.810496498E0,3.730491189E0
5.213004935E2,5.239358550E1,4.875562049E0,2.237365344E0,1.782079342E0,2.812160009E0,3.808694290E0,3.775923402E0
5.223004881E2,5.239360947E1,4.875562784E0,1.916246318E0,1.723405226E0,3.307281451E0,3.823580062E0,3.888256790E0
5.233004825E2,5.239363452E1,4.875560839E0,2.079308014E0,1.714817297E0,1.669769134E0,3.813279329E0,3.862871798E0
5.243004768E2,5.239366117E1,4.875563473E0,2.092013720E0,1.825847609E0,2.994951555E0,3.815657951E0,3.901369202E0
5.253004704E2,5.239368674E1,4.875565617E0,2.079437857E0,1.767495680E0,3.990972278E0,3.788285307E0,3.814781988E0
5.263004634E2,5.239371319E1,4.875563401E0,2.240864326E0,1.808843613E0,1.768904405E0,3.837228358E0,3.884699074E0
5.273004558E2,5.239373881E1,4.875563900E0,2.923239662E0,1.816901478E0,3.754140626E0,3.903323185E0,3.935722274E0
5.283004484E2,5.239376243E1,4.875566827E0,2.969437395E0,1.812276845E0,5.662445646E0,3.903221183E0,3.986271755E0
5.293004404E2,5.239378655E1,4.875565997E0,3.016400265E0,1.761977724E0,2.443699506E0,3.950562135E0,4.078387882E0
5.303004320E2,5.239381186E1,4.875568095E0,3.486924361E0,1.808670340E0,5.648764834E0,4.027786621E0,4.126332519E0
5.313004237E2,5.239383513E1,4.875561532E0,3.862925327E0,1.717717010E0,5.067113901E-1,4.077138684E0,4.223521913E0
5.323004152E2,5.239385782E1,4.875563737E0,4.514581976E0,1.675913252E0,4.760420925E0,4.140346847E0,4.337122508E0
5.333004061E2,5.239387940E1,4.875554200E0,4.696525543E0,1.678987836E0,3.562523997E2,4.261716581E0,4.439513014E0
5.343003968E2,5.239389896E1,4.875542727E0,4.866314641E0,1.642244657E0,3.506438121E2,4.415885673E0,4.156070203E0
5.353003870E2,5.239392322E1,4.875547652E0,4.918267861E0,1.711155465E0,3.590161679E2,4.694940208E0,3.883032896E0
5.363003772E2,5.239394229E1,4.875517774E0,4.964189170E0,1.653829282E0,3.409317392E2,4.827215680E0,3.548906946E0
5.373003680E2,5.239396483E1,4.875509373E0,4.640133436E0,1.760058495E0,3.459672653E2,5.056903664E0,3.537527427E0
5.383003570E2,5.239398726E1,4.875493286E0,5.309682502E0,1.765742392E0,3.541428594E2,5.160852532E0,3.669077492E0
5.393003473E2,5.239401270E1,4.875484894E0,5.615664492E0,1.801020214E0,3.599041535E2,5.266127015E0,3.626932540E0
5.403003362E2,5.239403511E1,4.875454967E0,6.263700171E0,1.689167318E0,3.485800220E2,5.418986066E0,3.742014468E0
5.413003256E2,5.239406115E1,4.875456144E0,5.669900168E0,1.727339250E0,1.725255400E0,5.437155362E0,3.655999967E0
5.423003156E2,5.239408342E1,4.875435418E0,5.266951173E0,1.654760238E0,3.530556755E2,5.588658750E0,3.718142447E0
5.433003039E2,5.239410757E1,4.875412549E0,5.589308848E0,1.682447320E0,3.476176443E2,5.615030913E0,3.727362387E0
5.443002927E2,5.239412725E1,4.875401378E0,5.928231840E0,1.647496616E0,3.349746891E2,5.752001339E0,3.875189423E0
5.453002826E2,5.239415344E1,4.875418960E0,5.924251931E0,1.666586542E0,3.458995771E2,5.992263328E0,4.305928452E0
5.463002712E2,5.239417760E1,4.875431707E0,5.432884481E0,1.676760406E0,3.523904476E2,6.138320464E0,4.478737888E0
5.473002591E2,5.239419817E1,4.875440332E0,4.661622809E0,1.598906564E0,3.565333682E2,6.307099409E0,4.687839993E0
5.483002481E2,5.239422151E1,4.875459898E0,4.202954390E0,1.605801344E0,8.613443768E-2,6.299132200E0,4.282628761E0
5.493002361E2,5.239425221E1,4.875468466E0,3.732741181E0,2.175561518E0,2.568672856E0,6.474288350E0,4.557868510E0
5.503002248E2,5.239427005E1,4.875458062E0,2.628223293E0,1.600515852E0,3.542615331E2,6.795737212E0,4.982086433E0
5.513002130E2,5.239429410E1,4.875459472E0,2.486256750E0,1.844146157E0,3.562071203E2,7.032864513E0,5.336600043E0
5.523002015E2,5.239431624E1,4.875465458E0,2.295833435E0,1.613893454E0,1.227071577E0,6.986912587E0,5.852086993E0
5.533001890E2,5.239433621E1,4.875486893E0,1.318484822E0,1.572466864E0,1.286731309E1,6.990855978E0,6.006462559E0
5.543001776E2,5.239434906E1,4.875534574E0,9.867647849E-2,1.555708632E0,5.008818160E1,6.931625891E0,6.032796376E0
5.553001647E2,5.239434848E1,4.875578291E0,6.338153547E-1,1.623623864E0,8.329100249E1,6.825135657E0,5.839613929E0
5.563001527E2,5.239435595E1,4.875614066E0,5.964195654E-1,1.640049821E0,7.665741661E1,6.699752623E0,5.648536889E0
5.573001413E2,5.239437663E1,4.875638711E0,5.747494660E-1,1.649343998E0,5.563941604E1,6.650404924E0,5.656300427E0
5.583001283E2,5.239440126E1,4.875652455E0,1.076903619E0,1.602892437E0,3.665238492E1,6.607150007E0,5.726583629E0
5.593001167E2,5.239442844E1,4.875658721E0,9.982865285E-1,1.634999685E0,2.059457533E1,6.515205769E0,5.731932367E0
5.603001039E2,5.239445541E1,4.875667277E0,1.090501733E0,1.657319109E0,1.646103403E1,6.513616655E0,5.764519657E0
5.613000919E2,5.239448593E1,4.875653112E0,8.297424167E-1,1.678066401E0,3.512711743E2,6.470390336E0,5.814522852E0
5.623000798E2,5.239451774E1,4.875636853E0,1.443795977E0,1.805644241E0,3.395819940E2,6.455377887E0,5.732719669E0
5.633000667E2,5.239454200E1,4.875611707E0,1.428670532E0,1.733258387E0,3.254083425E2,6.377501991E0,5.720099448E0
5.643000548E2,5.239456501E1,4.875585265E0,1.680208908E0,1.669105869E0,3.138676978E2,6.337484138E0,5.732236450E0
5.653000418E2,5.239457381E1,4.875541551E0,2.221304748E0,1.796573302E0,2.887869990E2,6.322688719E0,5.721821065E0
5.663000300E2,5.239458346E1,4.875507820E0,2.178917166E0,1.751995650E0,2.839230529E2,6.268270316E0,5.720562846E0
5.673000176E2,5.239459679E1,4.875475984E0,2.437998298E0,1.676613508E0,2.900588549E2,6.187322969E0,5.713239272E0
5.683000040E2,5.239459629E1,4.875432059E0,2.246094845E0,1.720107890E0,2.743962869E2,6.080881656E0,5.700544511E0
5.692999918E2,5.239460503E1,4.875395423E0,2.111875816E0,1.707782774E0,2.810766308E2,6.082924605E0,5.698040992E0
5.702999790E2,5.239461306E1,4.875354014E0,2.104031512E0,1.732631206E0,2.824584025E2,5.996592909E0,5.693274791E0
5.712999667E2,5.239461763E1,4.875315372E0,2.714442049E0,1.716396733E0,2.726374535E2,5.896268547E0,5.575543137E0
5.722999543E2,5.239462261E1,4.875275523E0,2.150419505E0,1.705053028E0,2.739809833E2,5.836330740E0,5.561599644E0
5.732999415E2,5.239463001E1,4.875234944E0,2.219112715E0,1.724014862E0,2.772363238E2,5.832311330E0,5.557654753E0
5.742999284E2,5.239463145E1,4.875193799E0,2.179330761E0,1.719352181E0,2.721804740E2,5.774386955E0,5.553312347E0
5.752999161E2,5.239463546E1,4.875154824E0,2.047751099E0,1.801667656E0,2.725429693E2,5.697012117E0,5.464566261E0
5.762999039E2,5.239464657E1,4.875117263E0,2.058280169E0,1.718599920E0,2.830268594E2,5.659491462E0,5.512434362E0
5.772998908E2,5.239466424E1,4.875085347E0,2.058069143E0,1.749367112E0,3.008499420E2,5.557299655E0,5.376402698E0
