"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
3.461433292E0,6.036047974E0,8.547225952E0,5.106331329E0
3.471486292E0,5.217550049E0,7.256310425E0,4.932991791E0
3.481539292E0,4.266128540E0,6.205196228E0,4.988975372E0
3.491593292E0,3.349734192E0,5.460644531E0,5.047952728E0
3.501646292E0,2.781964874E0,5.078938293E0,4.931494904E0
3.511699292E0,1.969753876E0,5.053191833E0,4.609963531E0
3.521752292E0,7.194039917E-1,4.788542175E0,4.488865356E0
3.531805292E0,-5.957611084E-1,4.173022156E0,4.564907227E0
3.541858292E0,-1.699715424E0,3.697461090E0,4.562811584E0
3.551911292E0,-2.428549805E0,3.494333496E0,4.488565979E0
3.561964292E0,-2.781665497E0,3.258873138E0,4.422702942E0
3.572017292E0,-3.059188385E0,3.101400604E0,4.448299713E0
3.582070292E0,-3.371738434E0,3.359763336E0,4.478985901E0
3.592123292E0,-3.699556732E0,3.941304016E0,4.510121155E0
3.602176292E0,-3.885769501E0,4.355642395E0,4.547393646E0
3.612229292E0,-4.040847015E0,4.932842102E0,4.647236023E0
3.622282292E0,-4.290078735E0,5.536387024E0,4.812492371E0
3.632335292E0,-4.700525208E0,5.926176453E0,5.479654999E0
3.642389292E0,-5.385949860E0,6.296656036E0,6.827901306E0
3.652442292E0,-6.644981689E0,7.513775024E0,8.362360382E0
3.662495292E0,-8.864116974E0,1.068014053E1,9.278904419E0
3.672548292E0,-1.106543930E1,1.449780167E1,8.492439880E0
3.682600958E0,-1.080004120E1,1.615081421E1,5.771398315E0
3.692653958E0,-7.603887634E0,1.666035461E1,2.809806976E0
3.702706958E0,-3.241209869E0,1.857502304E1,2.643502808E0
3.712759958E0,1.045575714E0,2.072545120E1,6.539451141E0
3.722812958E0,3.685935059E0,2.074446167E1,1.154339539E1
3.732865958E0,4.250860291E0,1.964903961E1,1.424527679E1
3.742918958E0,4.304897919E0,1.853745117E1,1.445409256E1
3.752971958E0,4.514761505E0,1.789708282E1,1.300016602E1
3.763024958E0,5.124293976E0,1.765773056E1,1.120644608E1
3.773077958E0,5.742957458E0,1.672741516E1,1.007120682E1
3.783131958E0,5.630541229E0,1.520178772E1,9.708810425E0
3.793184958E0,4.221371613E0,1.314461563E1,9.374405823E0
3.803237958E0,2.074835358E0,1.069525909E1,8.859177246E0
3.813290958E0,4.261637878E-1,7.927065582E0,7.922425232E0
3.823343958E0,-1.395098877E-1,5.221741333E0,6.817273407E0
3.833396958E0,3.442840576E-1,2.708318024E0,5.929918671E0
3.843449958E0,1.489253082E0,1.646575928E-1,5.713019714E0
3.853502958E0,2.893333282E0,-2.105820923E0,6.099066925E0
3.863555958E0,4.542004852E0,-3.664679260E0,6.507118378E0
3.873608958E0,6.213129730E0,-4.536915436E0,6.352489929E0
3.883661958E0,7.674391022E0,-4.889881439E0,5.501659241E0
3.893714958E0,8.672814789E0,-4.610711975E0,3.880081329E0
3.903767958E0,9.225166168E0,-3.727698212E0,1.546583862E0
3.913820958E0,9.535919952E0,-2.517614594E0,-9.412426758E-1
3.923874958E0,9.619595947E0,-1.505718842E0,-3.136128387E0
3.933927958E0,9.446256409E0,-9.892927551E-1,-4.775219879E0
3.943980958E0,9.288185120E0,-4.020639038E-1,-5.593867493E0
3.954033958E0,9.151070251E0,4.490661621E-2,-5.485792236E0
3.964086958E0,9.288185120E0,4.270619202E-1,-4.487368469E0
3.974139958E0,8.944050751E0,1.107397156E0,-2.618804169E0
3.984192958E0,7.361990662E0,2.829865265E0,-2.032772827E-1
3.994245958E0,4.669389954E0,5.751789093E0,1.782942352E0
4.004298958E0,2.895428925E0,8.387807465E0,9.711804199E-1
4.014351958E0,3.075803833E0,1.015338593E1,-1.951940918E0
4.024404958E0,3.469335480E0,1.198333054E1,-3.781286774E0
4.034457958E0,3.644321594E0,1.370280487E1,-3.398383026E0
4.044510958E0,3.834875336E0,1.452729034E1,-8.405021667E-1
4.054563958E0,4.468657379E0,1.471619751E1,2.883603516E0
4.064617958E0,5.446124725E0,1.485944962E1,6.191574554E0
4.074670958E0,6.652615814E0,1.527693146E1,9.197922821E0
4.084723958E0,7.766449585E0,1.560100754E1,1.165147064E1
4.094776958E0,8.935967560E0,1.568513260E1,1.314566345E1
4.104829958E0,1.046024780E1,1.573857147E1,1.397463959E1
4.114882958E0,1.176807816E1,1.542063263E1,1.506616974E1
4.124935958E0,1.224319016E1,1.422027878E1,1.591310852E1
4.134988958E0,1.148711243E1,1.265603165E1,1.585443054E1
4.145041958E0,9.594148865E0,1.144954056E1,1.461560669E1
4.155094958E0,6.748865662E0,1.027493317E1,1.229947311E1
4.165147958E0,3.461252289E0,9.114097137E0,9.684860229E0
4.175200958E0,4.715194702E-1,8.286318512E0,7.384593658E0
4.185253958E0,-1.830992432E0,7.772137756E0,5.324427795E0
4.195306958E0,-3.351081390E0,7.278314667E0,3.679049377E0
