Time (s),Latitude (°),Longitude (°),Altitude (m),Altitude WGS84 (m),Speed (m/s),Direction (°),Distance (km),Horizontal Accuracy (m),Vertical Accuracy (m),Satellites
304.1653091,52.22498459,4.580748493,4.121570182,47.16048737,NaN,NaN,29.3785040572603,1428,31.8077997,-1
304.181751,52.22531959,4.585032427,4.121570182,47.15767961,NaN,NaN,29.6229556271603,1428,31.8077997,-1
307.163491,52.22482383,4.581535981,4.121570182,47.16027114,NaN,NaN,29.8206331125603,1438.912293,31.81145602,-1
307.17073,52.22442292,4.578708585,4.121570182,47.16236626,NaN,NaN,30.1917176019603,1438.912358,31.81145602,-1
308.525434,52.22504442,4.584061215,4.121570182,47.15858499,NaN,NaN,30.3738782673603,1428,31.81207565,-1
308.543375,52.22534951,4.586688788,4.121570182,47.15672829,NaN,NaN,30.4368324841103,1428,31.81207565,-1
317.61018,52.22570762,4.585972909,4.121570182,47.15663872,NaN,NaN,30.4368324853167,1521.669331,31.82916995,-1
317.620796,52.22570762,4.585972909,4.121570182,47.15663872,NaN,NaN,30.7175370114167,1521.669461,31.82916995,-1
320.985041,52.22744916,4.582989467,4.121570182,47.15593053,NaN,NaN,30.8366840204167,1414,31.83662939,-1
321.004421,52.22818839,4.581723098,4.121570182,47.15563057,NaN,NaN,31.3405724940167,1414,31.8366294,-1
322.363006,52.22616093,4.575106589,4.121570182,47.16200492,NaN,NaN,31.6919819497167,1416.325256,31.8371991,-1
322.3670141,52.22474705,4.570492435,4.121570182,47.16644696,NaN,NaN,31.7961047003167,1416.32527,31.8371991,-1
323.8649011,52.22465576,4.572013804,4.121570182,47.16573337,NaN,NaN,31.8892555883167,1419.143836,31.83726567,-1
323.868064,52.2245741,4.573374857,4.121570182,47.16509503,NaN,NaN,32.1242132979167,1419.143845,31.83726567,-1
329.821916,52.22386837,4.57012348,4.121570182,47.1678328,NaN,NaN,32.2161422204067,1385.189858,31.8418974,-1
329.829944,52.223347,4.569076082,4.121570182,47.16911033,NaN,NaN,32.2919170185867,1385.189878,31.8418974,-1
329.832201,52.22291725,4.568212743,4.121570182,47.1701632,NaN,NaN,32.3543763486367,1385.189878,31.8418974,-1
329.858485,52.22256302,4.567501118,4.121570182,47.17103093,NaN,NaN,32.4058603098867,1385.190757,31.84189741,-1
329.926012,52.22227104,4.566914543,4.121570182,47.1717461,NaN,NaN,32.4493544174267,1385.196747,31.84189755,-1
334.0131171,52.22202437,4.566419001,4.121570182,47.17235023,NaN,NaN,32.5341816170667,1406.08628,31.84989417,-1
335.613548,52.22168218,4.565306016,4.121570182,47.17342194,NaN,NaN,32.5908638567267,1409.324056,31.85008582,-1
335.620677,52.22145353,4.564562315,4.121570182,47.17413798,NaN,NaN,32.6287393220667,1409.324095,31.85008582,-1
335.625711,52.22130074,4.564065371,4.121570182,47.1746164,NaN,NaN,32.6540479347467,1409.324129,31.85008582,-1
335.626866,52.22119865,4.563733311,4.121570182,47.17493606,NaN,NaN,32.6623407073207,1409.324132,31.85008582,-1
340.871744,52.22114283,4.563814056,4.121570182,47.17496679,NaN,NaN,32.6690758992197,1442.687228,31.85379253,-1
340.873121,52.2210975,4.563879636,4.121570182,47.17499175,NaN,NaN,32.6745460606837,1442.687231,31.85379253,-1
340.8748521,52.22106069,4.563932897,4.121570182,47.17501202,NaN,NaN,32.6789887943797,1442.687231,31.85379253,-1
340.875771,52.22103079,4.563976155,4.121570182,47.17502849,NaN,NaN,32.6825970767597,1442.687234,31.85379253,-1
340.891019,52.2210065,4.564011288,4.121570182,47.17504186,NaN,NaN,32.6857187554867,1442.687502,31.85379253,-1
347.942361,52.22098549,4.564041683,4.121570182,47.17505343,NaN,NaN,32.7097580528367,1500.344615,31.86004972,-1
349.6259531,52.22098822,4.563688815,4.121570182,47.17524352,NaN,NaN,32.7251159078467,1503.698012,31.86128808,-1
