timestamp,X (m/s^2),Y (m/s^2),Z (m/s^2),X (rad/s),Y (rad/s),Z (rad/s),Latitude (°),Longitude (°),Height (m),Velocity (m/s),Direction (°),Horizontal Accuracy (m),Vertical Accuracy (°),label
2025-01-01 00:07:50,-1.4032539184603399,-0.47150599823005,9.05720344847,0.1161688888359,-0.05236795517492,-0.24243055769791,52.17009077,4.488179854,0.7409342015,1.197269164,33.40830312,6.266434608,4.851729809,walking
2025-01-01 00:07:51,-1.9721251821927515,-1.5626138940330694,9.800348782425743,0.04479788786874256,0.015761147424653465,0.1762245337441584,52.17010023,4.488184144,0.5670799557,1.184302368,31.31204713,6.215504662,4.836484686,walking
2025-01-01 00:07:52,-1.48221471865021,-1.03961061859818,10.1525147367,0.04105901973757001,-0.059074877313261,-0.10954194931779998,52.17011016,4.488192796,0.7232937329,1.042652252,23.82357081,6.229596991,4.901045254,walking
2025-01-01 00:07:53,-0.64125001371864,-0.021389021281500015,10.11328581398,0.34958626386173003,0.11364657301314,-0.08112049051926,52.17011643,4.488200989,0.3926726989,0.7590320311,18.20169401,6.13427041,4.837741188,walking
2025-01-01 00:07:54,-0.6125707071208217,1.1198198374969308,9.327163469782178,-0.21672162328782177,-0.032102341229752474,0.02646465930223762,52.17012493,4.488216664,0.2935416587,0.9224362139,29.35544499,6.072851885,4.951595466,walking
2025-01-01 00:07:55,-0.43765988160224195,1.5755576110954999,9.17265985557,0.1904525438797,0.05014341524706999,-0.005533026922619998,52.17013611,4.48823002,0.5161235221,1.17567326,30.54237496,5.997646436,4.890595062,walking
2025-01-01 00:07:56,-0.9088515334685,1.806732380704,9.70215077358,0.0960302991506,-0.01583076543596,-0.018847233205799997,52.17014245,4.488238625,0.3553897925,0.9721108833,29.12350491,5.95020466,4.820719635,walking
2025-01-01 00:07:57,-1.1413394436976239,2.7819559818811883,9.28637551650495,-0.1341264334024485,0.09671122771960594,0.07251080772705941,52.17015427,4.488248879,0.1204004288,1.120335293,30.11967877,6.037750326,4.85713764,walking
2025-01-01 00:07:58,-0.05559289400139999,0.40125558468500006,10.22292382078,-0.06711421241588,-0.04062396440249,-0.26376092204323,52.17016239,4.488252434,0.1837587636,1.010702903,26.07818954,6.008461452,4.745957509,walking
2025-01-01 00:07:59,-0.8268415740902999,1.17933905183777,9.31005314483,-0.05456079211980297,0.08388935641329703,-0.11637041600564356,52.17016986,4.488265177,-0.212896768,0.9559958152,30.23584006,6.134933616,4.925221057,walking
2025-01-01 00:08:00,-1.2125364382858415,-0.2983236921008911,9.873537674861387,0.018668384210070006,-0.05771020285084,0.19795653576670003,52.17017457,4.488274307,-0.1068999469,0.7866030297,47.68486818,6.204107134,5.110615981,walking
2025-01-01 00:08:01,-0.2761442550439,0.3978037628269,9.84871399393,-0.00763981398142,-0.10637404286589999,-0.10813675324464,52.17018589,4.488279055,-0.4012878453,0.7234228974,33.42255135,6.461832531,5.305223865,walking
2025-01-01 00:08:02,-0.664084375924901,-0.4519443353180198,9.42864501180198,0.02763604736607921,0.03214995467218812,0.03287325532891089,52.17019864,4.488283782,-0.2431205381,0.8562269842,20.97551638,6.768111266,5.159134108,walking
2025-01-01 00:08:03,-0.6546022476062301,-0.20544627227679998,9.61771735384,-0.10245057507170001,0.0867635431159,-0.054924247176999993,52.17020585,4.488296787,0.3210933013,0.8158259628,23.79157774,6.965494489,5.1602421,walking
2025-01-01 00:08:04,-0.5523364105337,-1.3038860549781401,10.29336733227,-0.014581956770562003,0.007316970882099998,-0.026162831450400006,52.170217,4.488303029,0.5400742525,0.9401457693,17.81275057,6.97468955,4.901111142,walking
2025-01-01 00:08:05,-0.6725366014734654,-0.6390863596071288,9.833132094514852,0.03687726554485148,0.04657745356374258,-0.029524406683960402,52.17022962,4.488307509,0.91570835,1.080801848,12.16614433,7.265715354,5.10754358,walking
2025-01-01 00:08:06,-0.9743852554085499,-0.5150594284071,9.52545521403,0.08584229348073,0.091464500795572,0.04977689897941,52.17024211,4.48831819,1.04890421,1.101016491,13.64226371,7.565486655,5.306392695,walking
2025-01-01 00:08:07,-0.9911893112045,-0.76446329044014,9.51310589445,0.054084932147267326,0.026747573533346534,-0.1603442995238416,52.17025452,4.488336271,1.0358259,1.108150024,18.9567326,7.846798086,5.486303783,walking
2025-01-01 00:08:08,-1.0645076321038613,-0.8975365334779208,9.798370223851485,-0.016675151135100007,0.019070405182529997,-0.09201460622383,52.17025324,4.488385229,1.571873919,0.9453898546,55.11605997,7.924898819,5.668841359,walking
2025-01-01 00:08:09,-1.07912544707992,-1.0244501449585,10.03878274373,-0.0985579964536,0.052067152681010004,0.0187021389938,52.17026077,4.488422684,2.137367251,1.35601923,53.41922048,7.902713873,5.801586238,walking
2025-01-01 00:08:10,-1.2086193364199604,-1.0739706269812377,10.00056263389109,0.020778602998648518,-0.03280108020675149,0.01914392950029703,52.17026831,4.488454865,1.848572905,1.532679638,56.52360558,8.219875874,6.002539431,walking
2025-01-01 00:08:11,-0.6471896621821,-0.7624933868389,9.766512432739999,-0.01402132051571,0.03533261525924,0.10329763792350001,52.17026882,4.488481292,1.56601505,1.381178159,60.20591807,8.521179807,6.537648814,walking
2025-01-01 00:08:12,-0.8978703689561001,-0.7794995224306,9.25618167148,0.035935871984699996,-0.17977182960917,0.102981568175929,52.17027286,4.488505836,1.284047473,1.413015083,59.99657222,8.807418531,6.896801831,walking
2025-01-01 00:08:13,-0.9904398746113268,-0.8693105761789605,9.532914321366338,0.019369716875643567,0.11403987498338762,0.2649868331344743,52.17028393,4.488530893,1.522111851,1.651981641,56.15998008,9.079345318,7.031607646,walking
2025-01-01 00:08:14,-1.41716598820483,-0.831209490961,9.92355685711,0.06271076017119999,0.02978606697812,-0.27318617000499,52.17029876,4.488533766,1.576037287,1.531784724,34.05803816,9.337675776,7.429841977,walking
2025-01-01 00:08:15,-0.8160190796048999,-0.5395320373483999,9.889670324559999,-0.01919548382802,-0.023300655507799996,-0.1649642950852,52.17031297,4.488547446,1.988971259,1.724415555,30.68860884,9.583089698,7.26591233,walking
2025-01-01 00:08:16,-0.7645655233678713,-0.4415046586454455,9.936503271455445,-0.06445703889910892,0.12133986053297029,-0.036703807315148516,52.17033849,4.488556577,3.318072923,2.194659398,21.6296301,9.816232967,7.386358221,walking
2025-01-01 00:08:17,-0.37263360443987,-0.6818949920787,9.87529421985,0.0832450614592,-0.08338522393661,0.0326299647602,52.1703406,4.48856459,3.521698583,1.412344172,27.33789821,10.03771912,7.426854877,walking
2025-01-01 00:08:18,-0.435854635636,-0.6038173553241,9.82421893191,0.04451346349089109,0.012790483929366332,0.07058724308831683,52.17034733,4.488587108,3.543822379,1.498491285,38.02000722,10.24813083,7.235112905,walking
2025-01-01 00:08:19,-0.4731260303698218,-0.6953648724084456,10.116126772623764,-0.0357624547066,0.12901016719041,-0.04866914546559999,52.17034584,4.488608349,3.096470545,1.257413542,54.89930114,10.44802201,7.093110784,walking
2025-01-01 00:08:20,-1.2448967239409,-0.4587285690415,9.35060381928,0.0391153734292,-0.04277408425478001,0.0195254195661,52.17034734,4.488634694,2.548140214,1.38871563,67.74187701,10.63791864,7.00463593,walking
2025-01-01 00:08:21,-0.03446990363364357,-0.525640094123802,9.624391914366337,0.09764105432773168,0.05030493469336633,8.905973938613451e-05,52.17034914,4.488659894,2.444498565,1.429187478,74.14947693,10.81832047,6.759457385,walking
2025-01-01 00:08:22,-0.73432795711678,-0.5975932983466,9.71123687935,0.0595800109045,0.046757393665329994,-0.01726382762478,52.17034794,4.488686401,1.877648405,1.40065343,79.30802351,10.98970219,6.725081523,walking
2025-01-01 00:08:23,-0.97303805696298,-1.0883627380695,10.039820086679999,-0.15479482598186,0.014723196725626997,-0.04135158026319999,52.17035203,4.488709576,1.809411843,1.453472388,75.49893949,11.15251481,6.572730698,walking
2025-01-01 00:08:24,-0.1356994946379208,-1.170186386890198,10.034295950643564,0.04043288402287129,-0.01715153505960396,0.053390451127425735,52.17036013,4.48873125,1.977904115,1.548646758,65.56255901,11.3071868,6.394159592,walking
2025-01-01 00:08:25,-0.37708534697490004,-0.18782341915193002,9.829095790190001,0.014563621407750004,0.01090434993035,0.03305382779899999,52.17035986,4.488751049,1.798482165,1.437797609,69.06431894,11.45412518,6.361824085,walking
2025-01-01 00:08:26,-0.21245918883784998,-0.9295953964125999,9.97800014189,-0.07159932725434653,0.031173987895049507,0.05723760843280198,52.17035788,4.488774771,1.575416527,1.415912468,75.46710476,11.59371667,6.261859938,walking
2025-01-01 00:08:27,-0.8369111195583168,-1.1925344682597525,9.674288649049505,-0.029392907671710003,0.027909040572669998,0.0010576716447100055,52.17035696,4.488796904,1.219591233,1.413788447,79.79959879,11.72632857,5.900968647,walking
